2021,02.05.2021 20:00,Seattle Seawolves,New York,21,23,21,6,0,17
2021,02.05.2021 13:00,NOLA Gold,Toronto Arrows,22,14,0,14,22,0
2021,01.05.2021 21:00,LA Giltinis,Old Glory DC,47,17,33,3,14,14
2021,01.05.2021 17:30,San Diego Legion,New England Free Jacks,17,33,0,21,17,12
2021,18.04.2021 14:30,New York,Old Glory DC,38,34,24,17,14,17
2021,17.04.2021 20:00,Austin Elite Rugby,Rugby ATL,17,15,7,5,10,10
2021,17.04.2021 20:00,Houston SaberCats,LA Giltinis,35,48,21,29,14,19
2021,17.04.2021 19:00,San Diego Legion,Utah Warriors,31,29,19,12,12,17
2021,17.04.2021 16:00,NOLA Gold,New England Free Jacks,30,29,18,12,12,17
2021,17.04.2021 10:30,Toronto Arrows,Seattle Seawolves,52,7,24,0,28,7
2021,25.04.2021 19:00,Austin Gilgronis,Seattle Seawolves,42,15,18,10,24,5
2021,25.04.2021 15:30,Old Glory DC,New England Free Jacks,35,22,27,7,8,15
2021,25.04.2021 14:00,New York,Toronto Arrows,12,53,5,19,7,34
2021,24.04.2021 21:00,LA Giltinis,San Diego Legion,45,17,38,12,7,5
2021,24.04.2021 21:00,Utah Warriors,Houston SaberCats,50,43,33,22,17,21
2021,24.04.2021 18:00,Rugby ATL,NOLA Gold,38,28,23,21,15,7
2021,08.05.2021 14:00,New York,LA Giltinis,,,,,,
2021,08.05.2021 16:00,New England Free Jacks,Austin Elite Rugby,,,,,,
2021,08.05.2021 16:00,NOLA Gold,Houston SaberCats,,,,,,
2021,08.05.2021 21:00,Utah Warriors,Old Glory DC,,,,,,
2021,09.05.2021 12:00,Toronto Arrows,Rugby ATL,,,,,,
2021,09.05.2021 20:00,Seattle Seawolves,San Diego Legion,,,,,,
2021,15.05.2021 20:00,Austin Elite Rugby,New York,,,,,,
2021,15.05.2021 20:00,Houston SaberCats,Toronto Arrows,,,,,,
2021,15.05.2021 20:00,Rugby ATL,New England Free Jacks,,,,,,
2021,15.05.2021 20:30,LA Giltinis,Utah Warriors,,,,,,
2021,15.05.2021 22:00,San Diego Legion,NOLA Gold,,,,,,
2021,16.05.2021 13:00,Old Glory DC,Seattle Seawolves,,,,,,
2021,22.05.2021 20:00,Austin Elite Rugby,LA Giltinis,,,,,,
2021,22.05.2021 20:00,Houston SaberCats,Old Glory DC,,,,,,
2021,22.05.2021 20:00,NOLA Gold,Utah Warriors,,,,,,
2021,23.05.2021 14:00,New York,New England Free Jacks,,,,,,
2021,23.05.2021 20:00,Seattle Seawolves,Rugby ATL,,,,,,
2021,29.05.2021 16:00,New England Free Jacks,Toronto Arrows,,,,,,
2021,29.05.2021 20:00,Rugby ATL,LA Giltinis,,,,,,
2021,29.05.2021 21:00,Utah Warriors,Austin Elite Rugby,,,,,,
2021,29.05.2021 22:00,San Diego Legion,Houston SaberCats,,,,,,
2021,30.05.2021 13:00,Old Glory DC,New York,,,,,,
2021,05.06.2021 20:00,Houston SaberCats,Austin Elite Rugby,,,,,,
2021,05.06.2021 20:00,NOLA Gold,Rugby ATL,,,,,,
2021,06.06.2021 12:00,Toronto Arrows,San Diego Legion,,,,,,
2021,06.06.2021 16:00,New England Free Jacks,Old Glory DC,,,,,,
2021,06.06.2021 20:00,Seattle Seawolves,Utah Warriors,,,,,,
2021,12.06.2021 17:00,Old Glory DC,NOLA Gold,,,,,,
2021,12.06.2021 20:00,Austin Elite Rugby,Toronto Arrows,,,,,,
2021,12.06.2021 21:00,Utah Warriors,San Diego Legion,,,,,,
2021,13.06.2021 14:00,New York,Rugby ATL,,,,,,
2021,13.06.2021 17:00,New England Free Jacks,Seattle Seawolves,,,,,,
2021,13.06.2021 20:30,LA Giltinis,Houston SaberCats,,,,,,
2021,19.06.2021 14:00,New York,Utah Warriors,,,,,,
2021,19.06.2021 20:00,Rugby ATL,Houston SaberCats,,,,,,
2021,19.06.2021 22:00,San Diego Legion,LA Giltinis,,,,,,
2021,20.06.2021 12:00,Toronto Arrows,NOLA Gold,,,,,,
2021,20.06.2021 20:00,Seattle Seawolves,Austin Elite Rugby,,,,,,
2021,26.06.2021 20:00,Houston SaberCats,Utah Warriors,,,,,,
2021,26.06.2021 20:00,Rugby ATL,Old Glory DC,,,,,,
2021,26.06.2021 22:00,San Diego Legion,Austin Elite Rugby,,,,,,
2021,27.06.2021 12:00,Toronto Arrows,New York,,,,,,
2021,27.06.2021 16:00,New England Free Jacks,NOLA Gold,,,,,,
2021,27.06.2021 20:00,Seattle Seawolves,LA Giltinis,,,,,,
2021,02.07.2021 20:30,LA Giltinis,NOLA Gold,,,,,,
2021,03.07.2021 16:00,New England Free Jacks,New York,,,,,,
2021,03.07.2021 22:00,San Diego Legion,Seattle Seawolves,,,,,,
2021,04.07.2021 18:00,Toronto Arrows,Old Glory DC,,,,,,
2021,10.07.2021 14:00,New York,Houston SaberCats,,,,,,
2021,10.07.2021 17:00,Old Glory DC,San Diego Legion,,,,,,
2021,10.07.2021 20:30,LA Giltinis,Austin Elite Rugby,,,,,,
2021,10.07.2021 21:00,Utah Warriors,Rugby ATL,,,,,,
2021,11.07.2021 12:00,Toronto Arrows,New England Free Jacks,,,,,,
2021,11.07.2021 20:00,Seattle Seawolves,NOLA Gold,,,,,,
2021,15.07.2021 22:00,Seattle Seawolves,Houston SaberCats,,,,,,
2021,17.07.2021 14:00,New York,NOLA Gold,,,,,,
2021,17.07.2021 17:00,Old Glory DC,Austin Elite Rugby,,,,,,
2021,17.07.2021 21:00,Utah Warriors,LA Giltinis,,,,,,
2021,18.07.2021 16:00,New England Free Jacks,Rugby ATL,,,,,,
2021,11.04.2021 15:00,Rugby ATL,New York,17,27,7,17,10,10
2021,10.04.2021 21:00,Utah Warriors,Seattle Seawolves,15,20,7,12,8,8
2021,10.04.2021 20:00,Houston SaberCats,San Diego Legion,34,32,24,19,10,13
2021,10.04.2021 16:30,NOLA Gold,Austin Elite Rugby,15,18,3,10,12,8
2021,10.04.2021 13:30,Toronto Arrows,LA Giltinis,16,43,9,17,7,26
2021,03.04.2021 20:00,Austin Elite Rugby,Houston SaberCats,26,0,19,0,7,0
2021,03.04.2021 19:00,Rugby ATL,San Diego Legion,41,22,18,15,23,7
2021,03.04.2021 17:00,Old Glory DC,Toronto Arrows,19,40,7,18,12,22
2021,03.04.2021 16:30,New England Free Jacks,Utah Warriors,22,21,11,7,11,14
2021,28.03.2021 20:30,LA Giltinis,Seattle Seawolves,57,26,38,7,19,19
2021,28.03.2021 20:00,Austin Elite Rugby,San Diego Legion,11,14,3,0,8,14
2021,27.03.2021 21:00,Utah Warriors,Toronto Arrows,39,24,20,3,19,21
2021,27.03.2021 20:00,Houston SaberCats,New England Free Jacks,0,32,0,5,0,27
2021,27.03.2021 17:00,Old Glory DC,Rugby ATL,30,23,6,16,24,7
2021,27.03.2021 16:00,NOLA Gold,New York,51,28,27,21,24,7
2021,21.03.2021 16:00,NOLA Gold,Old Glory DC,26,26,12,16,14,10
2021,20.03.2021 20:00,Austin Elite Rugby,Utah Warriors,28,30,7,15,21,15
2021,20.03.2021 20:00,Houston SaberCats,Seattle Seawolves,30,24,13,14,17,10
2021,20.03.2021 19:00,Rugby ATL,Toronto Arrows,21,14,21,14,0,0
2021,20.03.2021 18:30,LA Giltinis,New England Free Jacks,42,27,21,17,21,10
