rk,team,str,ofs,dfs,sos
97,Tahiti,-0.77,-0.31,0.46,-0.31
98,Uzbekistan,-0.79,-0.35,0.44,-0.62
99,Mauritius,-0.82,-0.24,0.58,-0.23
100,People's Republic of China,-0.83,-0.10,0.73,-0.52
101,Finland,-0.84,-0.47,0.37,-0.38
102,United Arab Emirates,-0.87,-0.38,0.49,0.46
103,Togo,-0.88,-0.31,0.56,-0.36
104,Zambia,-0.88,-0.30,0.58,-0.14
105,Greece,-0.90,-0.39,0.51,-0.40
106,Chinese Taipei,-0.91,-0.37,0.55,-0.21
107,Indonesia,-0.93,-0.66,0.28,-0.80
108,Jamaica,-0.94,-0.57,0.37,-0.58
109,Bulgaria,-0.95,-0.20,0.75,-0.30
110,Ghana,-1.04,-0.74,0.30,-0.33
111,St Vincent and the Grenadines,-1.09,-0.57,0.52,-0.72
112,Bahamas,-1.10,-0.68,0.42,-0.68
113,Venezuela,-1.13,-0.52,0.61,-0.55
114,Lesotho,-1.19,-1.05,0.14,-1.93
115,British Virgin Islands,-1.24,-0.49,0.74,-0.88
116,Belarus,-1.27,-0.48,0.79,-0.46
117,Slovakia,-1.31,-0.72,0.59,-0.76
118,Montenegro,-1.35,-0.56,0.79,-0.88
119,Saint Lucia,-1.35,-0.58,0.77,-0.85
120,Jordan,-1.37,-0.65,0.72,-0.33
121,Pakistan,-1.42,-0.88,0.55,-0.57
122,Peru,-1.44,-0.66,0.77,-0.45
123,Azerbaijan,-1.80,-0.98,0.82,-0.45
124,Brunei Darussalam,-1.85,-0.76,1.09,-1.20
125,Turks and Caicos,-1.88,-1.00,0.88,-0.81
126,Cambodia,-1.91,-0.87,1.03,-1.19
127,Swaziland,-1.93,-0.81,1.12,-0.68
128,Ecuador,-2.24,-0.91,1.33,-0.89
129,Armenia,-2.38,-1.70,0.68,-0.34
130,Benin,-2.42,-1.10,1.32,-0.42
