2024,31.05.2024 14:45,Huddersfield,Hull FC,,,,,,,,,
2024,31.05.2024 15:00,St Helens,Catalans Dragons,,,,,,,,,
2024,01.06.2024 10:00,Warrington,Wigan,,,,,,,,,
2024,01.06.2024 12:30,Hull KR,Leigh,,,,,,,,,
2024,01.06.2024 12:30,Leeds,Castleford,,,,,,,,,
2024,02.06.2024 10:00,Salford,London Broncos,,,,,,,,,
2024,26.05.2024 10:00,London Broncos,Hull KR,14,64,0,46,14,18,,,
2024,26.05.2024 10:00,Salford,Wigan,6,26,0,18,6,8,,,
2024,25.05.2024 12:30,Catalans Dragons,Warrington,8,16,2,2,6,14,,,
2024,24.05.2024 15:00,Castleford,Hull FC,30,22,18,10,12,12,,,
2024,24.05.2024 15:00,Huddersfield,Leigh,10,16,0,14,10,2,,,
2024,24.05.2024 15:00,St Helens,Leeds,40,10,12,6,28,4,,,
2024,12.05.2024 10:00,London Broncos,Hull FC,34,18,16,12,18,6,,,
2024,11.05.2024 12:30,Catalans Dragons,Leeds,26,0,8,0,18,0,,,
2024,11.05.2024 10:00,Huddersfield,Wigan,6,48,6,12,0,36,,,
2024,10.05.2024 15:05,Leigh,Salford,40,12,16,6,24,6,,,
2024,10.05.2024 15:00,Castleford,St Helens,4,60,4,8,0,52,,,
2024,09.05.2024 15:00,Warrington,Hull KR,20,8,18,4,2,4,,,
2024,04.05.2024 12:30,Leigh,Castleford,28,28,18,10,10,18,0,0,AET
2024,04.05.2024 10:00,Hull KR,St Helens,40,20,16,14,24,6,,,
2024,03.05.2024 15:00,Leeds,London Broncos,46,8,22,4,24,4,,,
2024,03.05.2024 15:00,Warrington,Hull FC,24,6,12,0,12,6,,,
2024,03.05.2024 14:45,Huddersfield,Salford,16,18,0,12,16,6,,,
2024,02.05.2024 15:00,Wigan,Catalans Dragons,30,8,6,8,24,0,,,
2024,28.04.2024 10:00,Hull FC,Leeds,12,18,6,12,6,6,,,
2024,27.04.2024 10:00,Salford,Warrington,17,12,11,10,6,2,,,
2024,26.04.2024 15:00,Castleford,London Broncos,40,0,30,0,10,0,,,
2024,26.04.2024 15:00,Hull KR,Wigan,26,10,18,0,8,10,,,
2024,26.04.2024 15:00,Leigh,Catalans Dragons,30,2,6,2,24,0,,,
2024,25.04.2024 15:00,St Helens,Huddersfield,13,12,6,12,7,0,,,
2024,20.04.2024 12:30,Catalans Dragons,Hull KR,36,6,26,6,10,0,,,
2024,20.04.2024 10:00,London Broncos,Salford,4,12,4,6,0,6,,,
2024,20.04.2024 10:00,Warrington,Leigh,16,14,6,10,10,4,,,
2024,19.04.2024 15:00,Leeds,Huddersfield,24,30,12,2,12,28,,,
2024,19.04.2024 15:00,St Helens,Hull FC,58,0,24,0,34,0,,,
2024,19.04.2024 15:00,Wigan,Castleford,36,14,12,8,24,6,,,
