2025,11.10.2025 13:00,Hull KR,Wigan Warriors,24,6,10,2,14,4,,,
2025,04.10.2025 12:30,Hull KR,St Helens,20,12,12,0,8,12,,,
2025,03.10.2025 15:00,Wigan Warriors,Leigh,18,6,14,6,4,0,,,
2025,27.09.2025 15:00,Leeds,St Helens,14,16,12,6,2,10,,,
2025,26.09.2025 15:00,Leigh,Wakefield,26,10,18,0,8,10,,,
2025,19.09.2025 15:00,Leigh,Huddersfield,30,16,8,4,22,12,,,
2025,19.09.2025 15:00,Salford,Wakefield,16,52,12,18,4,34,,,
2025,19.09.2025 15:00,St Helens,Castleford,26,24,16,10,10,14,,,
2025,19.09.2025 15:00,Wigan Warriors,Leeds,22,6,12,0,10,6,,,
2025,18.09.2025 15:00,Hull FC,Catalans Dragons,22,26,12,14,10,12,,,
2025,18.09.2025 15:00,Hull KR,Warrington,28,20,16,6,12,14,,,
2025,14.09.2025 10:00,Huddersfield,Salford,22,8,4,8,18,0,,,
2025,13.09.2025 12:30,Hull FC,Warrington,34,2,22,2,12,0,,,
2025,13.09.2025 12:30,Wakefield,Hull KR,28,12,26,0,2,12,,,
2025,12.09.2025 15:00,Leigh,St Helens,28,10,12,0,16,10,,,
2025,12.09.2025 15:00,Wigan Warriors,Castleford,62,6,34,0,28,6,,,
2025,11.09.2025 15:00,Leeds,Catalans Dragons,8,16,0,8,8,8,,,
2025,07.09.2025 10:05,Hull KR,Hull FC,18,4,4,0,14,4,,,
2025,06.09.2025 10:00,Warrington,Leigh,12,34,0,10,12,24,,,
2025,05.09.2025 15:00,Castleford,Wakefield,26,22,14,10,12,12,,,
2025,05.09.2025 15:00,St Helens,Wigan Warriors,4,18,4,12,0,6,,,
2025,04.09.2025 15:00,Huddersfield,Leeds,0,26,0,8,0,18,,,
2025,04.09.2025 15:00,Salford,Catalans Dragons,16,17,10,4,6,13,,,
2025,30.08.2025 15:00,Catalans Dragons,Wigan Warriors,4,40,4,16,0,24,,,
2025,30.08.2025 12:30,Wakefield,Huddersfield,48,2,18,2,30,0,,,
2025,30.08.2025 10:00,Hull FC,Leeds,0,34,0,24,0,10,,,
2025,29.08.2025 15:00,Hull KR,St Helens,12,8,2,2,10,6,,,
2025,29.08.2025 15:00,Warrington,Salford,12,25,6,12,6,13,,,
2025,28.08.2025 15:00,Leigh,Castleford,46,6,24,0,22,6,,,
2025,24.08.2025 10:00,Huddersfield,Warrington,23,10,6,10,17,0,,,
2025,24.08.2025 10:00,Wigan Warriors,Wakefield,44,2,18,2,26,0,,,
2025,23.08.2025 13:00,Catalans Dragons,Castleford,38,4,10,4,28,0,,,
2025,22.08.2025 15:00,Leigh,Salford,38,6,12,6,26,0,,,
2025,22.08.2025 15:00,St Helens,Hull FC,16,10,8,6,8,4,,,
2025,21.08.2025 15:00,Leeds,Hull KR,28,6,18,0,10,6,,,
2025,17.08.2025 09:30,St Helens,Huddersfield,52,4,24,4,28,0,,,
2025,16.08.2025 12:30,Hull FC,Leigh,18,12,12,0,6,12,,,
2025,16.08.2025 10:00,Castleford,Leeds,6,64,0,36,6,28,,,
2025,15.08.2025 15:00,Wigan Warriors,Hull KR,6,10,0,8,6,2,,,
2025,14.08.2025 15:00,Warrington,Catalans Dragons,30,22,12,22,18,0,,,
2025,10.08.2025 10:00,Hull FC,Salford,80,6,50,0,30,6,,,
2025,09.08.2025 12:30,Huddersfield,Catalans Dragons,18,6,12,0,6,6,,,
2025,09.08.2025 10:00,Hull KR,Castleford,36,6,16,6,20,0,,,
2025,08.08.2025 15:00,Wakefield,St Helens,4,34,4,20,0,14,,,
2025,08.08.2025 15:00,Warrington,Wigan Warriors,18,24,8,6,10,18,,,
2025,07.08.2025 15:00,Leigh,Leeds,14,22,8,10,6,12,,,
2025,01.08.2025 15:00,Leigh,Warrington,20,16,2,8,18,8,,,
2025,01.08.2025 15:00,St Helens,Castleford,40,0,28,0,12,0,,,
2025,31.07.2025 15:00,Salford,Hull KR,12,74,6,34,6,40,,,
2025,26.07.2025 10:00,Hull FC,Huddersfield,14,30,4,18,10,12,,,
2025,25.07.2025 15:00,Wigan Warriors,Catalans Dragons,28,18,16,0,12,18,,,
2025,24.07.2025 15:00,Wakefield,Leeds,15,14,8,8,7,6,,,
2025,20.07.2025 10:00,Castleford,Warrington,20,14,12,10,8,4,,,
2025,19.07.2025 13:00,Catalans Dragons,Hull KR,6,34,0,12,6,22,,,
2025,19.07.2025 10:00,Wigan Warriors,Hull FC,12,32,0,20,12,12,,,
2025,18.07.2025 15:00,Huddersfield,Wakefield,10,46,4,30,6,16,,,
2025,18.07.2025 15:00,Leeds,Salford,42,6,10,6,32,0,,,
2025,17.07.2025 15:00,St Helens,Leigh,4,16,0,4,4,12,,,
2025,13.07.2025 10:00,Salford,Castleford,26,22,16,10,10,12,,,
2025,12.07.2025 13:00,Catalans Dragons,Warrington,20,24,2,18,18,6,,,
2025,12.07.2025 10:00,Leigh,Hull KR,28,10,14,6,14,4,,,
2025,11.07.2025 15:00,Leeds,St Helens,0,6,0,6,0,0,,,
2025,11.07.2025 15:00,Wigan Warriors,Huddersfield,30,10,0,10,30,0,,,
2025,10.07.2025 15:00,Hull FC,Wakefield,16,10,0,10,16,0,,,
2025,06.07.2025 10:00,Hull KR,Leeds,8,14,8,0,0,14,,,
2025,05.07.2025 12:30,Wakefield,Catalans Dragons,44,6,28,0,16,6,,,
2025,05.07.2025 10:00,Hull FC,St Helens,6,13,0,8,6,5,,,
2025,04.07.2025 15:00,Leigh,Wigan Warriors,18,8,0,8,18,0,,,
2025,04.07.2025 15:00,Salford,Warrington,12,24,8,12,4,12,,,
2025,03.07.2025 15:00,Castleford,Huddersfield,12,30,12,12,0,18,,,
2025,29.06.2025 10:00,St Helens,Salford,58,0,20,0,38,0,,,
2025,28.06.2025 15:00,Castleford,Wigan Warriors,20,26,4,12,16,14,,,
2025,28.06.2025 12:30,Catalans Dragons,Huddersfield,32,0,20,0,12,0,,,
2025,28.06.2025 12:30,Warrington,Hull FC,24,10,12,10,12,0,,,
2025,27.06.2025 15:00,Hull KR,Wakefield,34,10,12,10,22,0,,,
2025,27.06.2025 15:00,Leeds,Leigh,48,30,24,10,24,20,,,
2025,22.06.2025 10:00,Salford,Hull FC,6,38,6,14,0,24,,,
2025,21.06.2025 12:30,Catalans Dragons,Leigh,12,26,6,12,6,14,,,
2025,21.06.2025 10:00,Warrington,Huddersfield,16,24,6,14,10,10,,,
2025,20.06.2025 15:00,St Helens,Leeds,18,4,8,0,10,4,,,
2025,20.06.2025 15:00,Wakefield,Wigan Warriors,16,10,10,0,6,10,,,
2025,19.06.2025 15:00,Castleford,Hull KR,0,48,0,20,0,28,,,
2025,15.06.2025 10:00,Salford,St Helens,4,46,0,20,4,26,,,
2025,15.06.2025 09:30,Wakefield,Leigh,20,24,12,18,8,6,,,
2025,14.06.2025 12:30,Leeds,Warrington,36,12,8,0,28,12,,,
2025,14.06.2025 10:00,Huddersfield,Wigan Warriors,18,22,12,4,6,18,,,
2025,13.06.2025 15:00,Hull FC,Castleford,14,22,6,12,8,10,,,
2025,13.06.2025 15:00,Hull KR,Catalans Dragons,68,6,38,0,30,6,,,
2025,31.05.2025 12:30,Catalans Dragons,Hull FC,0,34,0,16,0,18,,,
2025,31.05.2025 11:30,Leeds,Wakefield,22,18,22,6,0,12,,,
2025,30.05.2025 15:00,Hull KR,St Helens,34,4,28,4,6,0,,,
2025,30.05.2025 15:00,Salford,Wigan Warriors,6,46,0,22,6,24,,,
2025,30.05.2025 15:00,Warrington,Castleford,34,24,22,6,12,18,,,
2025,29.05.2025 15:00,Huddersfield,Leigh,24,28,6,12,18,16,,,
2025,25.05.2025 10:00,Wakefield,Salford,72,10,30,0,42,10,,,
2025,24.05.2025 12:30,Catalans Dragons,Wigan Warriors,0,48,0,20,0,28,,,
2025,24.05.2025 09:30,Castleford,Leeds,6,29,0,7,6,22,,,
2025,23.05.2025 15:00,Huddersfield,St Helens,4,46,0,22,4,24,,,
2025,23.05.2025 15:00,Warrington,Hull KR,12,31,6,14,6,17,,,
2025,22.05.2025 15:00,Leigh,Hull FC,12,26,0,26,12,0,,,
2025,18.05.2025 12:30,Castleford,Salford,48,16,24,0,24,16,,,
2025,18.05.2025 10:00,Wakefield,Warrington,40,10,18,10,22,0,,,
2025,17.05.2025 12:30,Hull KR,Huddersfield,34,0,4,0,30,0,,,
2025,16.05.2025 15:00,Leeds,Hull FC,18,16,4,10,14,6,,,
2025,16.05.2025 15:00,Wigan Warriors,Leigh,36,28,28,12,8,16,,,
2025,15.05.2025 15:00,St Helens,Catalans Dragons,40,0,24,0,16,0,,,
2025,04.05.2025 12:30,Castleford,Wakefield,8,32,4,16,4,16,,,
2025,04.05.2025 10:15,Wigan Warriors,Warrington,22,20,12,4,10,16,,,
2025,04.05.2025 08:00,Huddersfield,Hull FC,12,10,8,6,4,4,,,
2025,03.05.2025 14:30,St Helens,Leeds,4,17,0,10,4,7,,,
2025,03.05.2025 12:15,Hull KR,Salford,54,0,24,0,30,0,,,
2025,03.05.2025 10:00,Leigh,Catalans Dragons,26,24,12,14,14,10,,,
2025,27.04.2025 10:00,Hull FC,Wigan Warriors,12,36,12,22,0,14,,,
2025,26.04.2025 12:30,Catalans Dragons,Wakefield,24,20,8,18,16,2,,,
2025,26.04.2025 12:30,Salford,Leigh,6,28,0,18,6,10,,,
2025,26.04.2025 10:00,Huddersfield,Castleford,12,30,6,18,6,12,,,
2025,25.04.2025 15:00,Leeds,Hull KR,14,20,6,6,8,14,,,
2025,24.04.2025 15:00,Warrington,St Helens,32,18,16,14,16,4,,,
2025,19.04.2025 13:00,Catalans Dragons,Salford,38,10,16,0,22,10,,,
2025,19.04.2025 08:30,Leigh,Warrington,18,14,6,2,12,12,,,
2025,18.04.2025 12:30,Leeds,Huddersfield,28,6,6,0,22,6,,,
2025,18.04.2025 10:00,Wigan Warriors,St Helens,24,14,12,2,12,12,,,
2025,18.04.2025 07:30,Hull FC,Hull KR,14,28,4,16,10,12,,,
2025,17.04.2025 15:00,Wakefield,Castleford,13,12,0,12,13,0,,,
2025,13.04.2025 10:00,Huddersfield,Catalans Dragons,18,38,6,14,12,24,,,
2025,12.04.2025 15:00,Castleford,Leigh,6,20,0,12,6,8,,,
2025,12.04.2025 12:30,Warrington,Hull FC,16,28,4,26,12,2,,,
2025,11.04.2025 15:00,Hull KR,Wigan Warriors,12,28,12,6,0,22,,,
2025,11.04.2025 15:00,St Helens,Wakefield,26,14,20,0,6,14,,,
2025,10.04.2025 15:00,Salford,Leeds,0,28,0,6,0,22,,,
2025,30.03.2025 10:00,Huddersfield,Hull KR,4,50,4,16,0,34,,,
2025,30.03.2025 10:00,Wigan Warriors,Salford,54,0,22,0,32,0,,,
2025,29.03.2025 13:30,Catalans Dragons,St Helens,13,14,10,12,3,2,,,
2025,28.03.2025 16:00,Leigh,Wakefield,14,40,10,18,4,22,,,
2025,28.03.2025 16:00,Warrington,Leeds,16,14,6,10,10,4,,,
2025,27.03.2025 16:00,Castleford,Hull FC,14,24,6,18,8,6,,,
2025,23.03.2025 11:00,Hull KR,Leigh,30,0,22,0,8,0,,,
2025,22.03.2025 13:30,Leeds,Wigan Warriors,12,10,6,4,6,6,,,
2025,22.03.2025 11:00,Castleford,Catalans Dragons,4,26,0,14,4,12,,,
2025,21.03.2025 16:00,St Helens,Warrington,12,14,2,8,10,6,,,
2025,21.03.2025 16:00,Wakefield,Hull FC,12,16,8,6,4,10,,,
2025,20.03.2025 16:00,Salford,Huddersfield,23,10,16,0,7,10,,,
2025,09.03.2025 09:00,Warrington,Wakefield,16,30,10,12,6,18,,,
2025,09.03.2025 09:00,Wigan,Huddersfield,44,18,10,18,34,0,,,
2025,08.03.2025 12:30,Catalans Dragons,Leeds,11,0,1,0,10,0,,,
2025,07.03.2025 15:00,Castleford,Salford,22,14,6,6,16,8,,,
2025,07.03.2025 15:00,St Helens,Hull KR,10,20,6,10,4,10,,,
2025,07.03.2025 15:00,Castleford,Salford,22,14,6,6,16,8,,,
2025,07.03.2025 15:00,St Helens,Hull KR,10,20,6,10,4,10,,,
2025,06.03.2025 15:00,Hull FC,Leigh,22,22,6,12,16,10,0,0,AET
2025,02.03.2025 10:00,Leeds,Castleford,38,24,18,0,20,24,,,
2025,01.03.2025 16:30,Wigan,Warrington,48,24,24,0,24,24,,,
2025,01.03.2025 09:30,Wakefield,St Helens,6,26,6,14,0,12,,,
2025,28.02.2025 15:00,Huddersfield,Hull FC,10,11,10,4,0,7,,,
2025,28.02.2025 15:00,Leigh,Catalans Dragons,34,6,16,0,18,6,,,
2025,27.02.2025 15:00,Hull KR,Salford,42,0,20,0,22,0,,,
2025,23.02.2025 09:30,Leigh,Huddersfield,24,10,6,8,18,2,,,
2025,22.02.2025 15:00,Castleford,St Helens,6,46,6,14,0,32,,,
2025,22.02.2025 10:00,Salford,Leeds,6,32,6,16,0,16,,,
2025,21.02.2025 15:00,Hull FC,Wigan,4,46,0,22,4,24,,,
2025,21.02.2025 15:00,Warrington,Catalans Dragons,18,12,6,6,12,6,,,
2025,20.02.2025 15:00,Wakefield,Hull KR,12,14,2,6,10,8,,,
2025,16.02.2025 10:00,Huddersfield,Warrington,12,20,6,4,6,16,,,
2025,15.02.2025 10:00,Leeds,Wakefield,12,14,6,14,6,0,,,
2025,14.02.2025 15:00,Catalans Dragons,Hull FC,4,24,0,18,4,6,,,
2025,14.02.2025 15:00,Hull KR,Castleford,19,18,8,12,10,6,1,0,AET
2025,13.02.2025 15:00,Wigan,Leigh,0,1,0,0,0,0,0,1,AET
