2023,18.08.2023 14:45,Huddersfield,Salford,,,,,,,,,
2023,18.08.2023 15:00,St Helens,Hull KR,,,,,,,,,
2023,18.08.2023 15:00,Wakefield,Castleford,,,,,,,,,
2023,18.08.2023 15:00,Wigan,Hull FC,,,,,,,,,
2023,19.08.2023 10:00,Leigh,Catalans Dragons,,,,,,,,,
2023,20.08.2023 10:00,Leeds,Warrington,,,,,,,,,
2023,13.08.2023 12:00,St Helens,Huddersfield,32,18,18,6,14,12,,,
2023,06.08.2023 10:00,Hull FC,Wakefield,42,4,12,0,30,4,,,
2023,06.08.2023 10:00,Leeds,Leigh,6,13,6,4,0,9,,,
2023,06.08.2023 10:00,Salford,St Helens,15,18,15,2,0,16,,,
2023,04.08.2023 15:00,Castleford,Huddersfield,0,28,0,14,0,14,,,
2023,04.08.2023 15:00,Warrington,Catalans Dragons,10,30,6,18,4,12,,,
2023,04.08.2023 15:00,Wigan,Hull KR,64,6,26,6,38,0,,,
2023,30.07.2023 10:00,Wakefield,Warrington,42,6,22,0,20,6,,,
2023,29.07.2023 08:00,Wigan,Leigh,44,18,16,6,28,12,,,
2023,29.07.2023 13:00,Catalans Dragons,Salford,42,0,22,0,20,0,,,
2023,28.07.2023 15:00,Hull KR,Castleford,34,16,16,10,18,6,,,
2023,28.07.2023 15:00,St Helens,Leeds,22,18,12,12,10,6,,,
2023,27.07.2023 15:00,Huddersfield,Hull FC,19,12,12,12,7,0,,,
2023,16.07.2023 10:00,Salford,Leigh,22,24,16,10,6,14,,,
2023,15.07.2023 10:00,Hull FC,Castleford,36,18,8,8,28,10,,,
2023,14.07.2023 15:00,Leeds,Hull KR,18,19,12,18,6,0,0,1,AET
2023,14.07.2023 15:00,Wigan,Warrington,26,12,12,12,14,0,,,
2023,14.07.2023 14:45,Huddersfield,Wakefield,34,6,16,0,18,6,,,
2023,13.07.2023 15:00,St Helens,Catalans Dragons,12,14,6,8,6,6,,,
2023,09.07.2023 10:00,Salford,Leeds,14,16,4,12,10,4,,,
2023,09.07.2023 07:00,Hull KR,Hull FC,6,16,6,0,0,16,,,
2023,08.07.2023 13:00,Catalans Dragons,Huddersfield,14,22,12,14,2,8,,,
2023,07.07.2023 15:00,Castleford,Leigh,16,34,12,18,4,16,,,
2023,07.07.2023 15:00,Warrington,St Helens,20,24,6,12,14,12,,,
2023,07.07.2023 14:45,Wakefield,Wigan,27,26,12,12,14,14,1,0,AET
2023,01.07.2023 10:00,Hull FC,Catalans Dragons,18,28,18,22,0,6,,,
2023,30.06.2023 15:00,Leigh,Hull KR,34,4,22,0,12,4,,,
2023,30.06.2023 15:00,St Helens,Castleford,22,0,10,0,12,0,,,
2023,30.06.2023 15:00,Wigan,Huddersfield,22,6,10,0,12,6,,,
2023,30.06.2023 14:45,Wakefield,Salford,32,6,22,0,10,6,,,
2023,29.06.2023 15:00,Warrington,Leeds,6,22,0,16,6,6,,,
2023,25.06.2023 10:00,Salford,Wigan,6,26,6,8,0,18,,,
2023,24.06.2023 13:00,Catalans Dragons,Leigh,38,30,20,18,18,12,,,
2023,23.06.2023 15:00,Castleford,Warrington,23,14,14,0,9,14,,,
2023,23.06.2023 15:00,Hull KR,Wakefield,28,12,22,6,6,6,,,
2023,23.06.2023 15:00,Leeds,Huddersfield,54,0,22,0,32,0,,,
2023,22.06.2023 15:00,Hull FC,St Helens,34,6,22,0,12,6,,,
2023,11.06.2023 10:00,Wakefield,Leeds,24,14,10,10,14,4,,,
2023,10.06.2023 13:00,Catalans Dragons,Hull KR,38,4,20,0,18,4,,,
2023,10.06.2023 12:00,Warrington,Huddersfield,30,26,18,10,12,16,,,
2023,09.06.2023 15:00,Castleford,Salford,10,42,10,24,0,18,,,
2023,09.06.2023 15:00,Leigh,Hull FC,28,16,16,10,12,6,,,
