2022,14.01.2022 12:00,Pumas,Bulls,,,,,,
2022,15.01.2022 07:30,Cheetahs,Griquas,,,,,,
2022,15.01.2022 10:00,Western Province,Lions,,,,,,
2022,19.01.2022 08:30,Lions,Pumas,,,,,,
2022,19.01.2022 10:45,Sharks,Griquas,,,,,,
2022,19.01.2022 13:00,Western Province,Bulls,,,,,,
2022,02.02.2022 08:30,Griquas,Pumas,,,,,,
2022,02.02.2022 10:45,Bulls,Cheetahs,,,,,,
2022,02.02.2022 13:00,Sharks,Western Province,,,,,,
2022,18.02.2022 12:00,Griquas,Western Province,,,,,,
2022,19.02.2022 07:30,Pumas,Cheetahs,,,,,,
2022,19.02.2022 10:00,Lions,Sharks,,,,,,
