2021,20.11.2021 01:05,Waikato,Tasman,23,20,13,10,10,10,,,
2021,19.11.2021 20:05,Taranaki,Otago,32,19,22,12,10,7,,,
2021,13.11.2021 01:05,Waikato,Canterbury,17,14,14,3,3,11,,,
2021,12.11.2021 22:35,Hawke's Bay,Tasman,27,33,17,25,10,8,,,
2021,12.11.2021 20:05,Taranaki,Southland,25,13,16,6,9,7,,,
2021,12.11.2021 01:05,Manawatu,Otago,16,44,3,13,13,31,,,
2021,06.11.2021 21:05,Taranaki,Southland,24,10,10,10,14,0,,,
2021,05.11.2021 23:35,Canterbury,Bay of Plenty,40,28,24,21,16,7,,,
2021,05.11.2021 21:05,Tasman,Wellington,34,22,27,7,7,15,,,
2021,05.11.2021 02:05,Waikato,Otago,27,25,13,11,14,14,,,
2021,03.11.2021 02:05,Bay of Plenty,Northland,22,14,10,7,12,7,,,
2021,30.10.2021 02:05,Manawatu,Hawke's Bay,31,40,17,12,14,28,,,
2021,29.10.2021 23:35,Bay of Plenty,Waikato,33,37,14,20,19,17,,,
2021,29.10.2021 21:05,Southland,Northland,37,33,23,18,14,15,,,
2021,29.10.2021 02:05,Canterbury,Tasman,24,20,7,9,17,11,,,
2021,23.10.2021 02:05,Hawke's Bay,Waikato,41,14,12,14,29,0,,,
2021,22.10.2021 21:05,Taranaki,Manawatu,47,35,25,7,22,28,,,
2021,22.10.2021 02:05,Otago,Canterbury,22,20,10,17,12,3,,,
2021,16.10.2021 02:05,Manawatu,Wellington,16,36,6,12,10,24,,,
2021,15.10.2021 23:35,Canterbury,Hawke's Bay,26,45,7,33,19,12,,,
2021,15.10.2021 21:05,Waikato,Taranaki,26,33,12,15,14,18,,,
2021,15.10.2021 02:05,Northland,Otago,13,24,10,17,3,7,,,
2021,09.10.2021 21:05,Southland,Manawatu,27,38,20,13,7,25,,,
2021,09.10.2021 02:05,Otago,Taranaki,23,30,13,13,10,17,,,
2021,08.10.2021 23:35,Hawke's Bay,Tasman,34,22,24,19,10,3,,,
2021,08.10.2021 02:05,Wellington,Canterbury,35,30,20,15,10,15,5,0,AET
2021,02.10.2021 21:05,Tasman,Southland,51,14,39,7,12,7,,,
2021,01.10.2021 23:35,Manawatu,Otago,27,14,17,7,10,7,,,
2021,01.10.2021 21:05,Bay of Plenty,Wellington,33,32,14,12,19,20,,,
2021,01.10.2021 02:05,Northland,Waikato,38,28,24,7,14,21,,,
2021,25.09.2021 23:35,Bay of Plenty,Taranaki,28,55,7,24,21,31,,,
2021,25.09.2021 21:05,Wellington,Hawke's Bay,28,31,3,24,25,7,,,
2021,25.09.2021 00:05,Southland,Canterbury,16,19,10,9,6,10,,,
2021,24.09.2021 22:05,Manawatu,Northland,31,19,20,0,11,19,,,
2021,24.09.2021 03:05,Tasman,Waikato,22,39,3,15,19,24,,,
2021,18.09.2021 22:05,Hawke's Bay,Bay of Plenty,36,33,27,19,6,14,3,0,AET
2021,18.09.2021 00:35,Northland,Tasman,29,48,15,24,14,24,,,
2021,17.09.2021 22:05,Taranaki,Wellington,32,26,20,16,12,10,,,
2021,17.09.2021 03:05,Waikato,Canterbury,19,20,7,5,12,15,,,
2021,15.08.2021 00:35,Northland,Taranaki,14,48,7,10,7,38,,,
2021,14.08.2021 22:05,Southland,Bay of Plenty,11,31,0,10,11,21,,,
2021,14.08.2021 22:05,Waikato,Wellington,43,37,8,34,35,3,,,
2021,14.08.2021 00:35,Hawke's Bay,Otago,34,10,14,7,20,3,,,
2021,13.08.2021 22:05,Canterbury,Manawatu,25,22,17,10,8,12,,,
2021,13.08.2021 22:05,Tasman,Auckland,16,11,6,11,10,0,,,
2021,13.08.2021 03:05,Counties Manukau,North Harbour,6,14,0,9,6,5,,,
2021,08.08.2021 00:35,Auckland,Canterbury,35,24,25,3,10,21,,,
2021,07.08.2021 22:05,Bay of Plenty,Tasman,14,27,7,13,7,14,,,
2021,07.08.2021 22:05,North Harbour,Waikato,15,28,8,7,7,21,,,
2021,07.08.2021 00:35,Otago,Southland,26,19,13,10,13,9,,,
2021,06.08.2021 22:05,Taranaki,Hawke's Bay,33,19,19,12,14,7,,,
2021,06.08.2021 22:05,Wellington,Northland,54,7,28,7,26,0,,,
2021,06.08.2021 03:05,Manawatu,Counties Manukau,39,21,23,9,16,12,,,
