2021,22.10.2021 14:45,Northampton Saints,Worcester Warriors,,,,,,
2021,23.10.2021 10:00,Exeter Chiefs,London Irish,,,,,,
2021,23.10.2021 10:00,Gloucester,Newcastle Falcons,,,,,,
2021,23.10.2021 10:00,Harlequins,Bath,,,,,,
2021,23.10.2021 10:00,Leicester Tigers,Sale Sharks,,,,,,
2021,24.10.2021 10:00,Saracens,Wasps,,,,,,
2021,17.10.2021 10:00,Bath,Saracens,17,71,0,45,17,26
2021,17.10.2021 10:00,London Irish,Gloucester,25,25,14,6,11,19
2021,16.10.2021 10:00,Newcastle Falcons,Bristol,13,5,7,0,6,5
2021,16.10.2021 10:00,Wasps,Exeter Chiefs,23,27,20,15,3,12
2021,16.10.2021 10:00,Worcester Warriors,Leicester Tigers,3,48,3,22,0,26
2021,15.10.2021 14:45,Sale Sharks,Harlequins,28,22,17,14,11,8
2021,10.10.2021 10:00,Wasps,Northampton Saints,26,20,10,10,16,10
2021,09.10.2021 10:00,Exeter Chiefs,Worcester Warriors,42,5,21,0,21,5
2021,09.10.2021 10:00,Gloucester,Sale Sharks,33,32,20,10,13,22
2021,09.10.2021 10:00,London Irish,Leicester Tigers,16,21,6,5,10,16
2021,09.10.2021 10:00,Saracens,Newcastle Falcons,37,23,10,17,27,6
2021,08.10.2021 14:45,Harlequins,Bristol,52,24,7,24,45,0
2021,03.10.2021 10:00,Sale Sharks,Exeter Chiefs,15,25,10,10,5,15
2021,02.10.2021 10:00,Leicester Tigers,Saracens,13,12,3,9,10,3
2021,02.10.2021 10:00,Newcastle Falcons,Wasps,18,14,8,0,10,14
2021,02.10.2021 10:00,Worcester Warriors,Gloucester,23,31,3,12,20,19
2021,02.10.2021 09:00,Northampton Saints,London Irish,23,21,17,7,6,14
2021,01.10.2021 14:45,Bristol,Bath,25,20,8,15,17,5
2021,26.09.2021 10:00,London Irish,Sale Sharks,31,31,14,31,17,0
2021,25.09.2021 10:00,Bath,Newcastle Falcons,13,20,3,20,10,0
2021,25.09.2021 10:00,Exeter Chiefs,Northampton Saints,24,26,21,17,3,9
2021,25.09.2021 10:00,Harlequins,Worcester Warriors,35,29,21,3,14,26
2021,25.09.2021 10:00,Wasps,Bristol,44,8,16,8,28,0
2021,24.09.2021 14:45,Gloucester,Leicester Tigers,26,33,12,18,14,15
2021,19.09.2021 10:00,Newcastle Falcons,Harlequins,20,26,12,14,8,12
2021,18.09.2021 12:00,Sale Sharks,Bath,20,19,17,3,3,16
2021,18.09.2021 10:00,Leicester Tigers,Exeter Chiefs,34,19,20,5,14,14
2021,18.09.2021 10:00,Northampton Saints,Gloucester,34,20,10,5,24,15
2021,18.09.2021 10:00,Worcester Warriors,London Irish,36,24,19,5,17,19
2021,17.09.2021 14:45,Bristol,Saracens,9,26,9,9,0,17
