2021,11.09.2021 09:00,Clermont,Castres Olympique,,,,,,
2021,11.09.2021 09:00,Montpellier,CA Brive,,,,,,
2021,11.09.2021 09:00,Section Paloise,Lyon,,,,,,
2021,11.09.2021 09:00,USA Perpignan,Biarritz Olympique,,,,,,
2021,11.09.2021 11:00,Bordeaux Begles,Stade Francais Paris,,,,,,
2021,11.09.2021 15:05,Racing 92,La Rochelle,,,,,,
2021,12.09.2021 15:05,Stade Toulousain,RC Toulonnais,,,,,,
2021,05.09.2021 15:05,La Rochelle,Stade Toulousain,16,20,10,9,6,11
2021,05.09.2021 11:45,Lyon,Clermont,28,19,22,16,6,3
2021,04.09.2021 15:05,RC Toulonnais,Montpellier,24,24,12,8,12,16
2021,04.09.2021 12:15,Stade Francais Paris,Racing 92,21,36,6,20,15,16
2021,04.09.2021 10:05,CA Brive,USA Perpignan,36,15,26,9,10,6
2021,04.09.2021 10:05,Castres Olympique,Section Paloise,16,12,13,9,3,3
2021,04.09.2021 08:00,Biarritz Olympique,Bordeaux Begles,27,15,17,3,10,12
