2020,05.06.2021 11:30,USA Perpignan,Biarritz Olympique,33,14,16,9,17,5
2020,30.05.2021 12:00,Vannes,Biarritz Olympique,33,34,13,12,20,22
2020,30.05.2021 09:30,USA Perpignan,Union Sportive Oyonnax,27,15,15,6,12,9
2020,22.05.2021 09:30,Biarritz Olympique,Grenoble FC,41,14,15,0,26,14
2020,22.05.2021 07:05,Union Sportive Oyonnax,Colomiers,28,22,12,19,16,3
2020,14.05.2021 12:30,Aurillac,Provence Rugby,43,5,22,0,21,5
2020,14.05.2021 12:30,Biarritz Olympique,Rouen Normandie,30,16,3,13,27,3
2020,14.05.2021 12:30,Carcassonne,Angouleme,34,32,19,17,15,15
2020,14.05.2021 12:30,Montauban,Grenoble FC,38,31,31,10,7,21
2020,14.05.2021 12:30,Nevers,Beziers,21,16,7,13,14,3
2020,14.05.2021 12:30,Union Sportive Oyonnax,Valence Romans,53,19,22,14,31,5
2020,14.05.2021 12:30,USA Perpignan,Vannes,30,17,20,10,10,7
2020,11.05.2021 12:00,Grenoble FC,Vannes,13,6,6,6,7,0
2020,07.05.2021 13:00,Beziers,Mont-de-Marsan,13,20,6,5,7,15
2020,07.05.2021 13:00,Colomiers,Aurillac,16,17,13,9,3,8
2020,07.05.2021 13:00,Provence Rugby,Montauban,36,13,21,6,15,7
2020,07.05.2021 13:00,Rouen Normandie,USA Perpignan,31,17,19,3,12,14
2020,07.05.2021 13:00,Valence Romans,Nevers,36,28,17,13,19,15
2020,07.05.2021 12:45,Angouleme,Biarritz Olympique,15,31,3,31,12,0
2020,06.05.2021 14:45,Grenoble FC,Carcassonne,34,11,17,8,17,3
2020,06.05.2021 12:30,Vannes,Union Sportive Oyonnax,13,26,13,6,0,20
2020,23.04.2021 14:45,Biarritz Olympique,Aurillac,29,26,12,13,17,13
2020,23.04.2021 13:00,Montauban,Valence Romans,40,35,25,19,15,16
2020,23.04.2021 13:00,Rouen Normandie,Provence Rugby,21,26,15,6,6,20
2020,23.04.2021 13:00,Union Sportive Oyonnax,Mont-de-Marsan,33,27,23,20,10,7
2020,23.04.2021 12:45,Carcassonne,Beziers,31,28,7,13,24,15
2020,22.04.2021 14:50,USA Perpignan,Nevers,37,16,14,13,23,3
2020,22.04.2021 12:30,Angouleme,Colomiers,24,15,17,3,7,12
2020,18.04.2021 09:00,Valence Romans,Grenoble FC,23,30,10,11,13,19
2020,16.04.2021 13:00,Aurillac,Angouleme,33,21,20,13,13,8
2020,16.04.2021 13:00,Colomiers,Montauban,41,31,27,3,14,28
2020,16.04.2021 13:00,Provence Rugby,Carcassonne,18,34,3,19,15,15
2020,16.04.2021 13:00,Vannes,Rouen Normandie,22,18,7,3,15,15
