2020,01.05.2021 10:00,Stade Toulousain,Bordeaux Begles,,,,,,
2020,02.05.2021 10:00,La Rochelle,Leinster,,,,,,
2020,30.04.2021 15:00,Leicester Tigers,Ulster,,,,,,
2020,01.05.2021 15:00,Bath,Montpellier,,,,,,
2020,11.04.2021 10:00,Clermont,Stade Toulousain,12,21,6,6,6,15
2020,11.04.2021 07:30,Bordeaux Begles,Racing 92,24,21,9,9,15,12
2020,10.04.2021 12:30,Exeter Chiefs,Leinster,22,34,14,20,8,14
2020,10.04.2021 10:00,La Rochelle,Sale Sharks,45,21,18,16,27,5
2020,10.04.2021 15:00,Montpellier,Benetton,31,25,21,15,10,10
2020,10.04.2021 15:00,Northampton Saints,Ulster,27,35,22,14,5,21
2020,10.04.2021 07:30,Leicester Tigers,Newcastle Falcons,39,15,15,8,24,7
2020,09.04.2021 15:00,Bath,London Irish,26,13,19,10,7,3
2020,04.04.2021 12:30,Scarlets,Sale Sharks,14,57,0,23,14,34
2020,04.04.2021 10:00,Bordeaux Begles,Bristol,36,17,15,14,21,3
2020,04.04.2021 07:30,Racing 92,Edinburgh,56,3,20,3,36,0
2020,03.04.2021 12:30,Exeter Chiefs,Lyon,47,25,26,20,21,5
2020,03.04.2021 10:00,Munster,Stade Toulousain,33,40,16,9,17,31
2020,03.04.2021 07:30,Wasps,Clermont,25,27,20,14,5,13
2020,02.04.2021 15:00,Gloucester,La Rochelle,16,27,13,15,3,12
2020,04.04.2021 15:00,Harlequins,Ulster,21,57,7,29,14,28
2020,03.04.2021 15:00,Leicester Tigers,Connacht,48,32,24,11,24,21
2020,03.04.2021 12:30,Dragons,Northampton Saints,39,43,22,10,17,33
2020,03.04.2021 10:00,Benetton,Agen,29,16,14,10,15,6
2020,03.04.2021 10:00,Ospreys,Newcastle Falcons,24,28,14,14,10,14
2020,02.04.2021 15:00,Montpellier,Glasgow Warriors,26,21,13,9,13,12
2020,02.04.2021 12:30,London Irish,Cardiff Blues,41,35,13,17,28,18
2020,02.04.2021 10:00,Zebre,Bath,27,35,21,14,6,21
2020,20.12.2020 10:00,London Irish,Section Paloise,26,17,21,7,5,10
2020,19.12.2020 15:00,Aviron Bayonnais,Leicester Tigers,20,28,13,17,7,11
2020,19.12.2020 15:00,Worcester Warriors,Ospreys,29,38,12,18,17,20
2020,18.12.2020 15:00,CA Brive,Zebre,16,18,10,12,6,6
2020,18.12.2020 12:30,Castres Olympique,Newcastle Falcons,17,26,10,9,7,17
2020,12.12.2020 15:00,Ospreys,Castres Olympique,39,15,25,3,14,12
2020,12.12.2020 15:00,Section Paloise,Worcester Warriors,24,20,14,14,10,6
2020,12.12.2020 09:00,Agen,London Irish,8,34,3,19,5,15
2020,12.12.2020 08:00,Zebre,Aviron Bayonnais,25,25,18,13,7,12
2020,11.12.2020 15:00,Newcastle Falcons,Cardiff Blues,20,33,17,13,3,20
2020,11.12.2020 14:45,Leicester Tigers,CA Brive,39,17,14,6,25,11
2020,11.12.2020 12:30,Stade Francais Paris,Benetton,20,44,8,25,12,19
2020,20.12.2020 12:30,Connacht,Bristol,18,27,3,5,15,22
2020,20.12.2020 10:15,Harlequins,Racing 92,7,49,0,20,7,29
2020,19.12.2020 15:00,Bordeaux Begles,Dragons,47,8,19,3,28,5
2020,19.12.2020 15:00,Sale Sharks,Edinburgh,15,16,12,0,3,16
2020,19.12.2020 12:30,Clermont,Munster,31,39,28,16,3,23
2020,19.12.2020 10:15,Gloucester,Ulster,38,34,17,10,21,24
2020,19.12.2020 08:00,Leinster,Northampton Saints,35,19,22,14,13,5
2020,18.12.2020 15:00,Wasps,Montpellier,33,14,12,7,21,7
2020,13.12.2020 12:30,Munster,Harlequins,21,7,6,0,15,7
2020,13.12.2020 10:15,Exeter Chiefs,Glasgow Warriors,42,0,14,0,28,0
2020,13.12.2020 10:15,Racing 92,Connacht,26,22,19,8,7,14
2020,13.12.2020 08:00,Lyon,Gloucester,55,10,26,10,29,0
2020,12.12.2020 15:00,Edinburgh,La Rochelle,8,13,3,8,5,5
2020,12.12.2020 12:30,Dragons,Wasps,8,24,3,12,5,12
2020,12.12.2020 12:30,Montpellier,Leinster,14,35,6,20,8,15
2020,12.12.2020 10:15,Bath,Scarlets,19,23,14,10,5,13
2020,12.12.2020 10:15,RC Toulonnais,Sale Sharks,26,14,16,0,10,14
2020,12.12.2020 08:00,Bristol,Clermont,38,51,14,29,24,22
2020,11.12.2020 15:00,Ulster,Stade Toulousain,22,29,12,14,10,15
2020,11.12.2020 12:30,Northampton Saints,Bordeaux Begles,12,16,9,9,3,7
