2023,25.09.2022 10:00,Dragons,Munster,,,,,,
2023,24.09.2022 14:35,Ospreys,Lions,27,28,19,13,8,15
2023,24.09.2022 08:30,Bulls,Edinburgh,33,31,15,14,18,17
2023,24.09.2022 08:30,Stormers,Connacht,38,15,13,8,25,7
2023,24.09.2022 08:00,Scarlets,Ulster,39,55,15,28,24,27
2023,23.09.2022 14:35,Glasgow Warriors,Cardiff Rugby,52,24,28,10,24,14
2023,23.09.2022 14:35,Leinster,Benetton,42,10,21,3,21,7
2023,23.09.2022 12:30,Zebre,Sharks,37,42,10,28,27,14
2023,17.09.2022 14:35,Edinburgh,Dragons,44,6,15,6,29,0
2023,17.09.2022 14:35,Ulster,Connacht,36,10,14,3,22,7
2023,17.09.2022 12:15,Scarlets,Ospreys,23,23,6,13,17,10
2023,17.09.2022 10:05,Cardiff Rugby,Munster,20,13,12,6,8,7
2023,17.09.2022 10:05,Lions,Bulls,15,31,8,15,7,16
2023,17.09.2022 08:00,Zebre,Leinster,29,33,10,28,19,5
2023,16.09.2022 12:30,Benetton,Glasgow Warriors,33,11,13,6,20,5
