2026,13.12.2025 08:00,Stormers,Stade Rochelais,,,,,,
2026,13.12.2025 10:15,Clermont,Sale Sharks,,,,,,
2026,13.12.2025 10:15,Sharks,Saracens,,,,,,
2026,13.12.2025 12:30,Bordeaux Begles,Scarlets,,,,,,
2026,13.12.2025 12:30,Munster,Gloucester,,,,,,
2026,13.12.2025 15:00,Glasgow Warriors,Stade Toulousain,,,,,,
2026,14.12.2025 08:00,Castres Olympique,Edinburgh,,,,,,
2026,14.12.2025 08:00,Harlequins,Aviron Bayonnais,,,,,,
2026,14.12.2025 10:15,Northampton Saints,Bulls,,,,,,
2026,14.12.2025 10:15,RC Toulonnais,Bath,,,,,,
2026,14.12.2025 12:30,Bristol,Section Paloise,,,,,,
2026,12.12.2025 15:00,Leicester Tigers,Leinster,15,23,15,6,0,17
2026,07.12.2025 12:30,Edinburgh,RC Toulonnais,33,20,18,17,15,3
2026,07.12.2025 10:15,Gloucester,Castres Olympique,34,14,14,14,20,0
2026,07.12.2025 10:15,Stade Toulousain,Sharks,56,19,28,5,28,14
2026,07.12.2025 08:00,Section Paloise,Northampton Saints,27,35,14,12,13,23
2026,06.12.2025 15:00,Bath,Munster,40,14,35,14,5,0
2026,06.12.2025 15:00,Scarlets,Bristol,16,17,10,12,6,5
2026,06.12.2025 12:30,Leinster,Harlequins,45,28,24,14,21,14
2026,06.12.2025 12:30,Stade Rochelais,Leicester Tigers,39,20,17,13,22,7
2026,06.12.2025 10:15,Bulls,Bordeaux Begles,33,46,33,22,0,24
2026,06.12.2025 08:00,Saracens,Clermont,47,10,26,0,21,10
2026,05.12.2025 15:00,Aviron Bayonnais,Stormers,17,26,5,16,12,10
2026,05.12.2025 15:00,Sale Sharks,Glasgow Warriors,21,26,14,12,7,14
