2026,18.10.2025 10:05,Leicester Tigers,Bath,,,,,,
2026,18.10.2025 12:30,Saracens,Sale Sharks,,,,,,
2026,19.10.2025 10:00,Exeter Chiefs,Harlequins,,,,,,
2026,17.10.2025 14:45,Gloucester,Bristol,34,49,20,21,14,28
2026,17.10.2025 14:45,Newcastle Red Bulls,Northampton Saints,19,36,12,21,7,15
2026,12.10.2025 10:00,Harlequins,Saracens,20,14,10,7,10,7
2026,11.10.2025 12:30,Bath,Gloucester,38,17,28,7,10,10
2026,11.10.2025 10:05,Northampton Saints,Leicester Tigers,32,26,17,13,15,13
2026,11.10.2025 10:00,Bristol,Exeter Chiefs,18,14,8,14,10,0
2026,10.10.2025 14:45,Sale Sharks,Newcastle Red Bulls,57,5,31,0,26,5
2026,05.10.2025 10:00,Gloucester,Northampton Saints,35,37,7,31,28,6
2026,04.10.2025 12:30,Saracens,Bristol,50,17,31,0,19,17
2026,04.10.2025 10:05,Leicester Tigers,Harlequins,29,19,0,16,29,3
2026,04.10.2025 10:00,Exeter Chiefs,Newcastle Red Bulls,38,15,24,10,14,5
2026,03.10.2025 14:45,Bath,Sale Sharks,28,16,21,9,7,7
2026,28.09.2025 10:30,Bristol,Leicester Tigers,42,24,17,17,25,7
2026,28.09.2025 08:00,Northampton Saints,Exeter Chiefs,33,33,33,7,0,26
2026,26.09.2025 14:45,Harlequins,Bath,31,47,17,14,14,33
2026,26.09.2025 14:45,Newcastle Red Bulls,Saracens,17,39,10,15,7,24
2026,25.09.2025 14:45,Sale Sharks,Gloucester,27,10,5,10,22,0
