2023,16.12.2022 15:00,Bordeaux Begles,Sharks,,,,,,
2023,16.12.2022 15:00,Leinster,Gloucester,,,,,,
2023,17.12.2022 08:00,Edinburgh,Castres Olympique,,,,,,
2023,17.12.2022 08:00,Exeter Chiefs,Bulls,,,,,,
2023,17.12.2022 10:15,Leicester Tigers,Clermont,,,,,,
2023,17.12.2022 10:15,Lyon,Saracens,,,,,,
2023,17.12.2022 12:30,Stormers,London Irish,,,,,,
2023,17.12.2022 12:30,Ulster,La Rochelle,,,,,,
2023,17.12.2022 15:00,Montpellier,Ospreys,,,,,,
2023,18.12.2022 08:00,Northampton Saints,Munster,,,,,,
2023,18.12.2022 08:00,Stade Toulousain,Sale Sharks,,,,,,
2023,18.12.2022 12:30,Harlequins,Racing 92,,,,,,
2023,11.12.2022 12:30,Ospreys,Leicester Tigers,17,23,10,6,7,17
2023,11.12.2022 10:15,Munster,Stade Toulousain,13,18,10,10,3,8
2023,11.12.2022 10:15,Saracens,Edinburgh,30,26,12,16,18,10
2023,11.12.2022 08:00,Sale Sharks,Ulster,39,0,15,0,24,0
2023,10.12.2022 15:00,Castres Olympique,Exeter Chiefs,12,27,12,12,0,15
2023,10.12.2022 12:30,Bulls,Lyon,42,36,28,12,14,24
2023,10.12.2022 12:30,La Rochelle,Northampton Saints,46,12,32,0,14,12
2023,10.12.2022 10:15,Clermont,Stormers,24,14,3,14,21,0
2023,10.12.2022 10:15,Gloucester,Bordeaux Begles,22,17,5,17,17,0
2023,10.12.2022 08:00,Racing 92,Leinster,10,42,3,21,7,21
2023,10.12.2022 08:00,Sharks,Harlequins,39,31,22,14,17,17
2023,09.12.2022 15:00,London Irish,Montpellier,27,32,24,13,3,19
