4773,,,,,,694224000000,694224000000,"Wed 1 Jan 1992, 00:00 GMT",,775,Tunisia,TUN,745,Morocco,MAR,9,3,C,A,,,,,,,,"{""matchId"":4773,""time"":{""millis"":694224000000,""label"":""Wed 1 Jan 1992, 00:00 GMT""},""teams"":[{""id"":775,""name"":""Tunisia"",""abbreviation"":""TUN""},{""id"":745,""name"":""Morocco"",""abbreviation"":""MAR""}],""scores"":[9,3],""status"":""C"",""outcome"":""A"",""events"":[]}"
8054,,,,,,694224000000,694224000000,"Wed 1 Jan 1992, 00:00 GMT",,57,Zimbabwe,ZIM,42,France,FRA,15,42,C,B,,,,,,,,"{""matchId"":8054,""time"":{""millis"":694224000000,""label"":""Wed 1 Jan 1992, 00:00 GMT""},""teams"":[{""id"":57,""name"":""Zimbabwe"",""abbreviation"":""ZIM""},{""id"":42,""name"":""France"",""abbreviation"":""FRA""}],""scores"":[15,42],""status"":""C"",""outcome"":""B"",""events"":[]}"
8053,,,,,,694310400000,694310400000,"Thu 2 Jan 1992, 00:00 GMT",,57,Zimbabwe,ZIM,42,France,FRA,16,37,C,B,,,,,,,,"{""matchId"":8053,""time"":{""millis"":694310400000,""label"":""Thu 2 Jan 1992, 00:00 GMT""},""teams"":[{""id"":57,""name"":""Zimbabwe"",""abbreviation"":""ZIM""},{""id"":42,""name"":""France"",""abbreviation"":""FRA""}],""scores"":[16,37],""status"":""C"",""outcome"":""B"",""events"":[]}"
1089,,7,Murrayfield,Edinburgh,Scotland,695743200000,695743200000,"Sat 18 Jan 1992, 14:00 GMT",,35,Scotland,SCO,34,England,ENG,7,25,C,B,155,1992 Five Nations,mru,694224000000,1992-01-01,725846399000,1992-12-31,"{""matchId"":1089,""venue"":{""id"":7,""name"":""Murrayfield"",""city"":""Edinburgh"",""country"":""Scotland""},""time"":{""millis"":695743200000,""label"":""Sat 18 Jan 1992, 14:00 GMT""},""teams"":[{""id"":35,""name"":""Scotland"",""abbreviation"":""SCO""},{""id"":34,""name"":""England"",""abbreviation"":""ENG""}],""scores"":[7,25],""status"":""C"",""outcome"":""B"",""events"":[{""id"":155,""label"":""1992 Five Nations"",""sport"":""mru"",""start"":{""millis"":694224000000,""label"":""1992-01-01""},""end"":{""millis"":725846399000,""label"":""1992-12-31""}}]}"
658,,4,Lansdowne Road,Dublin,Ireland,695745900000,695745900000,"Sat 18 Jan 1992, 14:45 GMT",,36,Ireland,IRE,33,Wales,WAL,15,16,C,B,155,1992 Five Nations,mru,694224000000,1992-01-01,725846399000,1992-12-31,"{""matchId"":658,""venue"":{""id"":4,""name"":""Lansdowne Road"",""city"":""Dublin"",""country"":""Ireland""},""time"":{""millis"":695745900000,""label"":""Sat 18 Jan 1992, 14:45 GMT""},""teams"":[{""id"":36,""name"":""Ireland"",""abbreviation"":""IRE""},{""id"":33,""name"":""Wales"",""abbreviation"":""WAL""}],""scores"":[15,16],""status"":""C"",""outcome"":""B"",""events"":[{""id"":155,""label"":""1992 Five Nations"",""sport"":""mru"",""start"":{""millis"":694224000000,""label"":""1992-01-01""},""end"":{""millis"":725846399000,""label"":""1992-12-31""}}]}"
4616,,225,Ciudad Universitaria,Madrid,Spain,695779200000,695779200000,"Sun 19 Jan 1992, 00:00 GMT",,43,Spain,ESP,1204,England XV,,3,34,C,B,,,,,,,,"{""matchId"":4616,""venue"":{""id"":225,""name"":""Ciudad Universitaria"",""city"":""Madrid"",""country"":""Spain""},""time"":{""millis"":695779200000,""label"":""Sun 19 Jan 1992, 00:00 GMT""},""teams"":[{""id"":43,""name"":""Spain"",""abbreviation"":""ESP""},{""id"":1204,""name"":""England XV""}],""scores"":[3,34],""status"":""C"",""outcome"":""B"",""events"":[]}"
659,,2,Cardiff Arms Park,Cardiff,Wales,696954600000,696954600000,"Sat 1 Feb 1992, 14:30 GMT",60000,33,Wales,WAL,42,France,FRA,9,12,C,B,155,1992 Five Nations,mru,694224000000,1992-01-01,725846399000,1992-12-31,"{""matchId"":659,""venue"":{""id"":2,""name"":""Cardiff Arms Park"",""city"":""Cardiff"",""country"":""Wales""},""time"":{""millis"":696954600000,""label"":""Sat 1 Feb 1992, 14:30 GMT""},""attendance"":60000,""teams"":[{""id"":33,""name"":""Wales"",""abbreviation"":""WAL""},{""id"":42,""name"":""France"",""abbreviation"":""FRA""}],""scores"":[9,12],""status"":""C"",""outcome"":""B"",""events"":[{""id"":155,""label"":""1992 Five Nations"",""sport"":""mru"",""start"":{""millis"":694224000000,""label"":""1992-01-01""},""end"":{""millis"":725846399000,""label"":""1992-12-31""}}]}"
1090,,3,Twickenham,London,England,696954600000,696954600000,"Sat 1 Feb 1992, 14:30 GMT",,34,England,ENG,36,Ireland,IRE,38,9,C,A,155,1992 Five Nations,mru,694224000000,1992-01-01,725846399000,1992-12-31,"{""matchId"":1090,""venue"":{""id"":3,""name"":""Twickenham"",""city"":""London"",""country"":""England""},""time"":{""millis"":696954600000,""label"":""Sat 1 Feb 1992, 14:30 GMT""},""teams"":[{""id"":34,""name"":""England"",""abbreviation"":""ENG""},{""id"":36,""name"":""Ireland"",""abbreviation"":""IRE""}],""scores"":[38,9],""status"":""C"",""outcome"":""A"",""events"":[{""id"":155,""label"":""1992 Five Nations"",""sport"":""mru"",""start"":{""millis"":694224000000,""label"":""1992-01-01""},""end"":{""millis"":725846399000,""label"":""1992-12-31""}}]}"
3734,,,,,,697593600000,697593600000,"Sun 9 Feb 1992, 00:00 GMT",,43,Spain,ESP,41,Italy,ITA,21,22,C,B,,,,,,,,"{""matchId"":3734,""time"":{""millis"":697593600000,""label"":""Sun 9 Feb 1992, 00:00 GMT""},""teams"":[{""id"":43,""name"":""Spain"",""abbreviation"":""ESP""},{""id"":41,""name"":""Italy"",""abbreviation"":""ITA""}],""scores"":[21,22],""status"":""C"",""outcome"":""B"",""events"":[]}"
13181,,,,,,697593600000,697593600000,"Sun 9 Feb 1992, 00:00 GMT",,2520,Wales,WAL,2517,England,ENG,10,14,C,B,,,,,,,,"{""matchId"":13181,""time"":{""millis"":697593600000,""label"":""Sun 9 Feb 1992, 00:00 GMT""},""teams"":[{""id"":2520,""name"":""Wales"",""abbreviation"":""WAL""},{""id"":2517,""name"":""England"",""abbreviation"":""ENG""}],""scores"":[10,14],""status"":""C"",""outcome"":""B"",""events"":[]}"
1091,,5,Parc des Princes,Paris,France,698112000000,698112000000,"Sat 15 Feb 1992, 00:00 GMT",45150,42,France,FRA,34,England,ENG,13,31,C,B,155,1992 Five Nations,mru,694224000000,1992-01-01,725846399000,1992-12-31,"{""matchId"":1091,""venue"":{""id"":5,""name"":""Parc des Princes"",""city"":""Paris"",""country"":""France""},""time"":{""millis"":698112000000,""label"":""Sat 15 Feb 1992, 00:00 GMT""},""attendance"":45150,""teams"":[{""id"":42,""name"":""France"",""abbreviation"":""FRA""},{""id"":34,""name"":""England"",""abbreviation"":""ENG""}],""scores"":[13,31],""status"":""C"",""outcome"":""B"",""events"":[{""id"":155,""label"":""1992 Five Nations"",""sport"":""mru"",""start"":{""millis"":694224000000,""label"":""1992-01-01""},""end"":{""millis"":725846399000,""label"":""1992-12-31""}}]}"
2066,,4,Lansdowne Road,Dublin,Ireland,698165100000,698165100000,"Sat 15 Feb 1992, 14:45 GMT",,36,Ireland,IRE,35,Scotland,SCO,10,18,C,B,155,1992 Five Nations,mru,694224000000,1992-01-01,725846399000,1992-12-31,"{""matchId"":2066,""venue"":{""id"":4,""name"":""Lansdowne Road"",""city"":""Dublin"",""country"":""Ireland""},""time"":{""millis"":698165100000,""label"":""Sat 15 Feb 1992, 14:45 GMT""},""teams"":[{""id"":36,""name"":""Ireland"",""abbreviation"":""IRE""},{""id"":35,""name"":""Scotland"",""abbreviation"":""SCO""}],""scores"":[10,18],""status"":""C"",""outcome"":""B"",""events"":[{""id"":155,""label"":""1992 Five Nations"",""sport"":""mru"",""start"":{""millis"":694224000000,""label"":""1992-01-01""},""end"":{""millis"":725846399000,""label"":""1992-12-31""}}]}"
3733,,,,,,698198400000,698198400000,"Sun 16 Feb 1992, 00:00 GMT",,42,France,FRA,41,Italy,ITA,21,18,C,A,,,,,,,,"{""matchId"":3733,""time"":{""millis"":698198400000,""label"":""Sun 16 Feb 1992, 00:00 GMT""},""teams"":[{""id"":42,""name"":""France"",""abbreviation"":""FRA""},{""id"":41,""name"":""Italy"",""abbreviation"":""ITA""}],""scores"":[21,18],""status"":""C"",""outcome"":""A"",""events"":[]}"
