4900,,,,,,-441849600000,-441849600000,"Sun 1 Jan 1956, 00:00 GMT",,47,Tonga,TGA,45,Samoa,SAM,24,8,C,A,,,,,,,,"{""matchId"":4900,""time"":{""millis"":-441849600000,""label"":""Sun 1 Jan 1956, 00:00 GMT""},""teams"":[{""id"":47,""name"":""Tonga"",""abbreviation"":""TGA""},{""id"":45,""name"":""Samoa"",""abbreviation"":""SAM""}],""scores"":[24,8],""status"":""C"",""outcome"":""A"",""events"":[]}"
5042,,,,,,-441849600000,-441849600000,"Sun 1 Jan 1956, 00:00 GMT",,741,Malaysia,MAS,772,Thailand,THA,0,6,C,B,,,,,,,,"{""matchId"":5042,""time"":{""millis"":-441849600000,""label"":""Sun 1 Jan 1956, 00:00 GMT""},""teams"":[{""id"":741,""name"":""Malaysia"",""abbreviation"":""MAS""},{""id"":772,""name"":""Thailand"",""abbreviation"":""THA""}],""scores"":[0,6],""status"":""C"",""outcome"":""B"",""events"":[]}"
8052,,,,,,-441849600000,-441849600000,"Sun 1 Jan 1956, 00:00 GMT",,741,Malaysia,MAS,772,Thailand,THA,0,6,C,B,,,,,,,,"{""matchId"":8052,""time"":{""millis"":-441849600000,""label"":""Sun 1 Jan 1956, 00:00 GMT""},""teams"":[{""id"":741,""name"":""Malaysia"",""abbreviation"":""MAS""},{""id"":772,""name"":""Thailand"",""abbreviation"":""THA""}],""scores"":[0,6],""status"":""C"",""outcome"":""B"",""events"":[]}"
1276,,7,Murrayfield,Edinburgh,Scotland,-440726400000,-440726400000,"Sat 14 Jan 1956, 00:00 GMT",70000,35,Scotland,SCO,42,France,FRA,12,0,C,A,191,1956 Five Nations,mru,-441849600000,1956-01-01,-410227201000,1956-12-31,"{""matchId"":1276,""venue"":{""id"":7,""name"":""Murrayfield"",""city"":""Edinburgh"",""country"":""Scotland""},""time"":{""millis"":-440726400000,""label"":""Sat 14 Jan 1956, 00:00 GMT""},""attendance"":70000,""teams"":[{""id"":35,""name"":""Scotland"",""abbreviation"":""SCO""},{""id"":42,""name"":""France"",""abbreviation"":""FRA""}],""scores"":[12,0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":191,""label"":""1956 Five Nations"",""sport"":""mru"",""start"":{""millis"":-441849600000,""label"":""1956-01-01""},""end"":{""millis"":-410227201000,""label"":""1956-12-31""}}]}"
471,,3,Twickenham,London,England,-440121600000,-440121600000,"Sat 21 Jan 1956, 00:00 GMT",75000,34,England,ENG,33,Wales,WAL,3,8,C,B,191,1956 Five Nations,mru,-441849600000,1956-01-01,-410227201000,1956-12-31,"{""matchId"":471,""venue"":{""id"":3,""name"":""Twickenham"",""city"":""London"",""country"":""England""},""time"":{""millis"":-440121600000,""label"":""Sat 21 Jan 1956, 00:00 GMT""},""attendance"":75000,""teams"":[{""id"":34,""name"":""England"",""abbreviation"":""ENG""},{""id"":33,""name"":""Wales"",""abbreviation"":""WAL""}],""scores"":[3,8],""status"":""C"",""outcome"":""B"",""events"":[{""id"":191,""label"":""1956 Five Nations"",""sport"":""mru"",""start"":{""millis"":-441849600000,""label"":""1956-01-01""},""end"":{""millis"":-410227201000,""label"":""1956-12-31""}}]}"
1277,,34,Stade Colombes,Paris,France,-439516800000,-439516800000,"Sat 28 Jan 1956, 00:00 GMT",26054,42,France,FRA,36,Ireland,IRE,14,8,C,A,191,1956 Five Nations,mru,-441849600000,1956-01-01,-410227201000,1956-12-31,"{""matchId"":1277,""venue"":{""id"":34,""name"":""Stade Colombes"",""city"":""Paris"",""country"":""France""},""time"":{""millis"":-439516800000,""label"":""Sat 28 Jan 1956, 00:00 GMT""},""attendance"":26054,""teams"":[{""id"":42,""name"":""France"",""abbreviation"":""FRA""},{""id"":36,""name"":""Ireland"",""abbreviation"":""IRE""}],""scores"":[14,8],""status"":""C"",""outcome"":""A"",""events"":[{""id"":191,""label"":""1956 Five Nations"",""sport"":""mru"",""start"":{""millis"":-441849600000,""label"":""1956-01-01""},""end"":{""millis"":-410227201000,""label"":""1956-12-31""}}]}"
472,,2,Cardiff Arms Park,Cardiff,Wales,-438858900000,-438858900000,"Sat 4 Feb 1956, 14:45 GMT",60000,33,Wales,WAL,35,Scotland,SCO,9,3,C,A,191,1956 Five Nations,mru,-441849600000,1956-01-01,-410227201000,1956-12-31,"{""matchId"":472,""venue"":{""id"":2,""name"":""Cardiff Arms Park"",""city"":""Cardiff"",""country"":""Wales""},""time"":{""millis"":-438858900000,""label"":""Sat 4 Feb 1956, 14:45 GMT""},""attendance"":60000,""teams"":[{""id"":33,""name"":""Wales"",""abbreviation"":""WAL""},{""id"":35,""name"":""Scotland"",""abbreviation"":""SCO""}],""scores"":[9,3],""status"":""C"",""outcome"":""A"",""events"":[{""id"":191,""label"":""1956 Five Nations"",""sport"":""mru"",""start"":{""millis"":-441849600000,""label"":""1956-01-01""},""end"":{""millis"":-410227201000,""label"":""1956-12-31""}}]}"
931,,3,Twickenham,London,England,-438307200000,-438307200000,"Sat 11 Feb 1956, 00:00 GMT",,34,England,ENG,36,Ireland,IRE,20,0,C,A,191,1956 Five Nations,mru,-441849600000,1956-01-01,-410227201000,1956-12-31,"{""matchId"":931,""venue"":{""id"":3,""name"":""Twickenham"",""city"":""London"",""country"":""England""},""time"":{""millis"":-438307200000,""label"":""Sat 11 Feb 1956, 00:00 GMT""},""teams"":[{""id"":34,""name"":""England"",""abbreviation"":""ENG""},{""id"":36,""name"":""Ireland"",""abbreviation"":""IRE""}],""scores"":[20,0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":191,""label"":""1956 Five Nations"",""sport"":""mru"",""start"":{""millis"":-441849600000,""label"":""1956-01-01""},""end"":{""millis"":-410227201000,""label"":""1956-12-31""}}]}"
1278,,4,Lansdowne Road,Dublin,Ireland,-437097600000,-437097600000,"Sat 25 Feb 1956, 00:00 GMT",,36,Ireland,IRE,35,Scotland,SCO,14,10,C,A,191,1956 Five Nations,mru,-441849600000,1956-01-01,-410227201000,1956-12-31,"{""matchId"":1278,""venue"":{""id"":4,""name"":""Lansdowne Road"",""city"":""Dublin"",""country"":""Ireland""},""time"":{""millis"":-437097600000,""label"":""Sat 25 Feb 1956, 00:00 GMT""},""teams"":[{""id"":36,""name"":""Ireland"",""abbreviation"":""IRE""},{""id"":35,""name"":""Scotland"",""abbreviation"":""SCO""}],""scores"":[14,10],""status"":""C"",""outcome"":""A"",""events"":[{""id"":191,""label"":""1956 Five Nations"",""sport"":""mru"",""start"":{""millis"":-441849600000,""label"":""1956-01-01""},""end"":{""millis"":-410227201000,""label"":""1956-12-31""}}]}"
4530,,,,,,-436406400000,-436406400000,"Sun 4 Mar 1956, 00:00 GMT",,49,Japan,JPN,1209,Australian Universities,,14,16,C,B,,,,,,,,"{""matchId"":4530,""time"":{""millis"":-436406400000,""label"":""Sun 4 Mar 1956, 00:00 GMT""},""teams"":[{""id"":49,""name"":""Japan"",""abbreviation"":""JPN""},{""id"":1209,""name"":""Australian Universities""}],""scores"":[14,16],""status"":""C"",""outcome"":""B"",""events"":[]}"
473,,4,Lansdowne Road,Dublin,Ireland,-435834000000,-435834000000,"Sat 10 Mar 1956, 15:00 GMT",50573,36,Ireland,IRE,33,Wales,WAL,11,3,C,A,191,1956 Five Nations,mru,-441849600000,1956-01-01,-410227201000,1956-12-31,"{""matchId"":473,""venue"":{""id"":4,""name"":""Lansdowne Road"",""city"":""Dublin"",""country"":""Ireland""},""time"":{""millis"":-435834000000,""label"":""Sat 10 Mar 1956, 15:00 GMT""},""attendance"":50573,""teams"":[{""id"":36,""name"":""Ireland"",""abbreviation"":""IRE""},{""id"":33,""name"":""Wales"",""abbreviation"":""WAL""}],""scores"":[11,3],""status"":""C"",""outcome"":""A"",""events"":[{""id"":191,""label"":""1956 Five Nations"",""sport"":""mru"",""start"":{""millis"":-441849600000,""label"":""1956-01-01""},""end"":{""millis"":-410227201000,""label"":""1956-12-31""}}]}"
932,,7,Murrayfield,Edinburgh,Scotland,-435229200000,-435229200000,"Sat 17 Mar 1956, 15:00 GMT",,35,Scotland,SCO,34,England,ENG,6,11,C,B,191,1956 Five Nations,mru,-441849600000,1956-01-01,-410227201000,1956-12-31,"{""matchId"":932,""venue"":{""id"":7,""name"":""Murrayfield"",""city"":""Edinburgh"",""country"":""Scotland""},""time"":{""millis"":-435229200000,""label"":""Sat 17 Mar 1956, 15:00 GMT""},""teams"":[{""id"":35,""name"":""Scotland"",""abbreviation"":""SCO""},{""id"":34,""name"":""England"",""abbreviation"":""ENG""}],""scores"":[6,11],""status"":""C"",""outcome"":""B"",""events"":[{""id"":191,""label"":""1956 Five Nations"",""sport"":""mru"",""start"":{""millis"":-441849600000,""label"":""1956-01-01""},""end"":{""millis"":-410227201000,""label"":""1956-12-31""}}]}"
4529,,,,,,-434937600000,-434937600000,"Wed 21 Mar 1956, 00:00 GMT",,49,Japan,JPN,1209,Australian Universities,,8,19,C,B,,,,,,,,"{""matchId"":4529,""time"":{""millis"":-434937600000,""label"":""Wed 21 Mar 1956, 00:00 GMT""},""teams"":[{""id"":49,""name"":""Japan"",""abbreviation"":""JPN""},{""id"":1209,""name"":""Australian Universities""}],""scores"":[8,19],""status"":""C"",""outcome"":""B"",""events"":[]}"
