4998,,,,,,536457600000,536457600000,"Thu 1 Jan 1987, 00:00 GMT",,772,Thailand,THA,741,Malaysia,MAS,21,10,C,A,,,,,,,,"{""matchId"":4998,""time"":{""millis"":536457600000,""label"":""Thu 1 Jan 1987, 00:00 GMT""},""teams"":[{""id"":772,""name"":""Thailand"",""abbreviation"":""THA""},{""id"":741,""name"":""Malaysia"",""abbreviation"":""MAS""}],""scores"":[21,10],""status"":""C"",""outcome"":""A"",""events"":[]}"
8082,,,,,,536457600000,536457600000,"Thu 1 Jan 1987, 00:00 GMT",,772,Thailand,THA,741,Malaysia,MAS,21,10,C,A,,,,,,,,"{""matchId"":8082,""time"":{""millis"":536457600000,""label"":""Thu 1 Jan 1987, 00:00 GMT""},""teams"":[{""id"":772,""name"":""Thailand"",""abbreviation"":""THA""},{""id"":741,""name"":""Malaysia"",""abbreviation"":""MAS""}],""scores"":[21,10],""status"":""C"",""outcome"":""A"",""events"":[]}"
8938,,,,,,536457600000,536457600000,"Thu 1 Jan 1987, 00:00 GMT",,699,Belgium,BEL,64,Netherlands,NED,8,10,C,B,,,,,,,,"{""matchId"":8938,""time"":{""millis"":536457600000,""label"":""Thu 1 Jan 1987, 00:00 GMT""},""teams"":[{""id"":699,""name"":""Belgium"",""abbreviation"":""BEL""},{""id"":64,""name"":""Netherlands"",""abbreviation"":""NED""}],""scores"":[8,10],""status"":""C"",""outcome"":""B"",""events"":[]}"
8939,,,,,,536457600000,536457600000,"Thu 1 Jan 1987, 00:00 GMT",,753,Poland,POL,1166,West Germany,FRG,20,6,C,A,,,,,,,,"{""matchId"":8939,""time"":{""millis"":536457600000,""label"":""Thu 1 Jan 1987, 00:00 GMT""},""teams"":[{""id"":753,""name"":""Poland"",""abbreviation"":""POL""},{""id"":1166,""name"":""West Germany"",""abbreviation"":""FRG""}],""scores"":[20,6],""status"":""C"",""outcome"":""A"",""events"":[]}"
5231,,393,Estadio Universitario,Lisbon,Portugal,537926400000,537926400000,"Sun 18 Jan 1987, 00:00 GMT",,44,Portugal,POR,41,Italy,ITA,3,41,C,B,686,1987 Federation Internationale de Rugby Amateur Championship,mru,536457600000,1987-01-01,567993599000,1987-12-31,"{""matchId"":5231,""venue"":{""id"":393,""name"":""Estadio Universitario"",""city"":""Lisbon"",""country"":""Portugal""},""time"":{""millis"":537926400000,""label"":""Sun 18 Jan 1987, 00:00 GMT""},""teams"":[{""id"":44,""name"":""Portugal"",""abbreviation"":""POR""},{""id"":41,""name"":""Italy"",""abbreviation"":""ITA""}],""scores"":[3,41],""status"":""C"",""outcome"":""B"",""events"":[{""id"":686,""label"":""1987 Federation Internationale de Rugby Amateur Championship"",""sport"":""mru"",""start"":{""millis"":536457600000,""label"":""1987-01-01""},""end"":{""millis"":567993599000,""label"":""1987-12-31""}}]}"
618,,5,Parc des Princes,Paris,France,539654400000,539654400000,"Sat 7 Feb 1987, 00:00 GMT",49130,42,France,FRA,33,Wales,WAL,16,9,C,A,160,1987 Five Nations,mru,536457600000,1987-01-01,567993599000,1987-12-31,"{""matchId"":618,""venue"":{""id"":5,""name"":""Parc des Princes"",""city"":""Paris"",""country"":""France""},""time"":{""millis"":539654400000,""label"":""Sat 7 Feb 1987, 00:00 GMT""},""attendance"":49130,""teams"":[{""id"":42,""name"":""France"",""abbreviation"":""FRA""},{""id"":33,""name"":""Wales"",""abbreviation"":""WAL""}],""scores"":[16,9],""status"":""C"",""outcome"":""A"",""events"":[{""id"":160,""label"":""1987 Five Nations"",""sport"":""mru"",""start"":{""millis"":536457600000,""label"":""1987-01-01""},""end"":{""millis"":567993599000,""label"":""1987-12-31""}}]}"
1053,,4,Lansdowne Road,Dublin,Ireland,539707500000,539707500000,"Sat 7 Feb 1987, 14:45 GMT",,36,Ireland,IRE,34,England,ENG,17,0,C,A,160,1987 Five Nations,mru,536457600000,1987-01-01,567993599000,1987-12-31,"{""matchId"":1053,""venue"":{""id"":4,""name"":""Lansdowne Road"",""city"":""Dublin"",""country"":""Ireland""},""time"":{""millis"":539707500000,""label"":""Sat 7 Feb 1987, 14:45 GMT""},""teams"":[{""id"":36,""name"":""Ireland"",""abbreviation"":""IRE""},{""id"":34,""name"":""England"",""abbreviation"":""ENG""}],""scores"":[17,0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":160,""label"":""1987 Five Nations"",""sport"":""mru"",""start"":{""millis"":536457600000,""label"":""1987-01-01""},""end"":{""millis"":567993599000,""label"":""1987-12-31""}}]}"
8417,,,,,,539740800000,539740800000,"Sun 8 Feb 1987, 00:00 GMT",1500,42,France,FRA,44,Portugal,POR,38,6,C,A,686,1987 Federation Internationale de Rugby Amateur Championship,mru,536457600000,1987-01-01,567993599000,1987-12-31,"{""matchId"":8417,""time"":{""millis"":539740800000,""label"":""Sun 8 Feb 1987, 00:00 GMT""},""attendance"":1500,""teams"":[{""id"":42,""name"":""France"",""abbreviation"":""FRA""},{""id"":44,""name"":""Portugal"",""abbreviation"":""POR""}],""scores"":[38,6],""status"":""C"",""outcome"":""A"",""events"":[{""id"":686,""label"":""1987 Federation Internationale de Rugby Amateur Championship"",""sport"":""mru"",""start"":{""millis"":536457600000,""label"":""1987-01-01""},""end"":{""millis"":567993599000,""label"":""1987-12-31""}}]}"
1054,,3,Twickenham,London,England,540916200000,540916200000,"Sat 21 Feb 1987, 14:30 GMT",70000,34,England,ENG,42,France,FRA,15,19,C,B,160,1987 Five Nations,mru,536457600000,1987-01-01,567993599000,1987-12-31,"{""matchId"":1054,""venue"":{""id"":3,""name"":""Twickenham"",""city"":""London"",""country"":""England""},""time"":{""millis"":540916200000,""label"":""Sat 21 Feb 1987, 14:30 GMT""},""attendance"":70000,""teams"":[{""id"":34,""name"":""England"",""abbreviation"":""ENG""},{""id"":42,""name"":""France"",""abbreviation"":""FRA""}],""scores"":[15,19],""status"":""C"",""outcome"":""B"",""events"":[{""id"":160,""label"":""1987 Five Nations"",""sport"":""mru"",""start"":{""millis"":536457600000,""label"":""1987-01-01""},""end"":{""millis"":567993599000,""label"":""1987-12-31""}}]}"
2069,,7,Murrayfield,Edinburgh,Scotland,540916200000,540916200000,"Sat 21 Feb 1987, 14:30 GMT",,35,Scotland,SCO,36,Ireland,IRE,16,12,C,A,160,1987 Five Nations,mru,536457600000,1987-01-01,567993599000,1987-12-31,"{""matchId"":2069,""venue"":{""id"":7,""name"":""Murrayfield"",""city"":""Edinburgh"",""country"":""Scotland""},""time"":{""millis"":540916200000,""label"":""Sat 21 Feb 1987, 14:30 GMT""},""teams"":[{""id"":35,""name"":""Scotland"",""abbreviation"":""SCO""},{""id"":36,""name"":""Ireland"",""abbreviation"":""IRE""}],""scores"":[16,12],""status"":""C"",""outcome"":""A"",""events"":[{""id"":160,""label"":""1987 Five Nations"",""sport"":""mru"",""start"":{""millis"":536457600000,""label"":""1987-01-01""},""end"":{""millis"":567993599000,""label"":""1987-12-31""}}]}"
