1072,,3,Twickenham,London,England,632844900000,632844900000,"Sat 20 Jan 1990, 14:15 GMT",,34,England,ENG,36,Ireland,IRE,23,0,C,A,157,1990 Five Nations,mru,631152000000,1990-01-01,662687999000,1990-12-31,"{""matchId"":1072,""venue"":{""id"":3,""name"":""Twickenham"",""city"":""London"",""country"":""England""},""time"":{""millis"":632844900000,""label"":""Sat 20 Jan 1990, 14:15 GMT""},""teams"":[{""id"":34,""name"":""England"",""abbreviation"":""ENG""},{""id"":36,""name"":""Ireland"",""abbreviation"":""IRE""}],""scores"":[23,0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":157,""label"":""1990 Five Nations"",""sport"":""mru"",""start"":{""millis"":631152000000,""label"":""1990-01-01""},""end"":{""millis"":662687999000,""label"":""1990-12-31""}}]}"
642,,2,Cardiff Arms Park,Cardiff,Wales,632845800000,632845800000,"Sat 20 Jan 1990, 14:30 GMT",58000,33,Wales,WAL,42,France,FRA,19,29,C,B,157,1990 Five Nations,mru,631152000000,1990-01-01,662687999000,1990-12-31,"{""matchId"":642,""venue"":{""id"":2,""name"":""Cardiff Arms Park"",""city"":""Cardiff"",""country"":""Wales""},""time"":{""millis"":632845800000,""label"":""Sat 20 Jan 1990, 14:30 GMT""},""attendance"":58000,""teams"":[{""id"":33,""name"":""Wales"",""abbreviation"":""WAL""},{""id"":42,""name"":""France"",""abbreviation"":""FRA""}],""scores"":[19,29],""status"":""C"",""outcome"":""B"",""events"":[{""id"":157,""label"":""1990 Five Nations"",""sport"":""mru"",""start"":{""millis"":631152000000,""label"":""1990-01-01""},""end"":{""millis"":662687999000,""label"":""1990-12-31""}}]}"
1073,,5,Parc des Princes,Paris,France,634003200000,634003200000,"Sat 3 Feb 1990, 00:00 GMT",49370,42,France,FRA,34,England,ENG,7,26,C,B,157,1990 Five Nations,mru,631152000000,1990-01-01,662687999000,1990-12-31,"{""matchId"":1073,""venue"":{""id"":5,""name"":""Parc des Princes"",""city"":""Paris"",""country"":""France""},""time"":{""millis"":634003200000,""label"":""Sat 3 Feb 1990, 00:00 GMT""},""attendance"":49370,""teams"":[{""id"":42,""name"":""France"",""abbreviation"":""FRA""},{""id"":34,""name"":""England"",""abbreviation"":""ENG""}],""scores"":[7,26],""status"":""C"",""outcome"":""B"",""events"":[{""id"":157,""label"":""1990 Five Nations"",""sport"":""mru"",""start"":{""millis"":631152000000,""label"":""1990-01-01""},""end"":{""millis"":662687999000,""label"":""1990-12-31""}}]}"
2513,,4,Lansdowne Road,Dublin,Ireland,634056300000,634056300000,"Sat 3 Feb 1990, 14:45 GMT",,36,Ireland,IRE,35,Scotland,SCO,10,13,C,B,157,1990 Five Nations,mru,631152000000,1990-01-01,662687999000,1990-12-31,"{""matchId"":2513,""venue"":{""id"":4,""name"":""Lansdowne Road"",""city"":""Dublin"",""country"":""Ireland""},""time"":{""millis"":634056300000,""label"":""Sat 3 Feb 1990, 14:45 GMT""},""teams"":[{""id"":36,""name"":""Ireland"",""abbreviation"":""IRE""},{""id"":35,""name"":""Scotland"",""abbreviation"":""SCO""}],""scores"":[10,13],""status"":""C"",""outcome"":""B"",""events"":[{""id"":157,""label"":""1990 Five Nations"",""sport"":""mru"",""start"":{""millis"":631152000000,""label"":""1990-01-01""},""end"":{""millis"":662687999000,""label"":""1990-12-31""}}]}"
4700,,,,,,634608000000,634608000000,"Sat 10 Feb 1990, 00:00 GMT",,775,Tunisia,TUN,745,Morocco,MAR,12,12,C,D,,,,,,,,"{""matchId"":4700,""time"":{""millis"":634608000000,""label"":""Sat 10 Feb 1990, 00:00 GMT""},""teams"":[{""id"":775,""name"":""Tunisia"",""abbreviation"":""TUN""},{""id"":745,""name"":""Morocco"",""abbreviation"":""MAR""}],""scores"":[12,12],""status"":""C"",""outcome"":""D"",""events"":[]}"
13162,,,,,,634694400000,634694400000,"Sun 11 Feb 1990, 00:00 GMT",,2520,Wales,WAL,2517,England,ENG,12,18,C,B,,,,,,,,"{""matchId"":13162,""time"":{""millis"":634694400000,""label"":""Sun 11 Feb 1990, 00:00 GMT""},""teams"":[{""id"":2520,""name"":""Wales"",""abbreviation"":""WAL""},{""id"":2517,""name"":""England"",""abbreviation"":""ENG""}],""scores"":[12,18],""status"":""C"",""outcome"":""B"",""events"":[]}"
643,,3,Twickenham,London,England,635265000000,635265000000,"Sat 17 Feb 1990, 14:30 GMT",,34,England,ENG,33,Wales,WAL,34,6,C,A,157,1990 Five Nations,mru,631152000000,1990-01-01,662687999000,1990-12-31,"{""matchId"":643,""venue"":{""id"":3,""name"":""Twickenham"",""city"":""London"",""country"":""England""},""time"":{""millis"":635265000000,""label"":""Sat 17 Feb 1990, 14:30 GMT""},""teams"":[{""id"":34,""name"":""England"",""abbreviation"":""ENG""},{""id"":33,""name"":""Wales"",""abbreviation"":""WAL""}],""scores"":[34,6],""status"":""C"",""outcome"":""A"",""events"":[{""id"":157,""label"":""1990 Five Nations"",""sport"":""mru"",""start"":{""millis"":631152000000,""label"":""1990-01-01""},""end"":{""millis"":662687999000,""label"":""1990-12-31""}}]}"
2514,,7,Murrayfield,Edinburgh,Scotland,635265000000,635265000000,"Sat 17 Feb 1990, 14:30 GMT",58000,35,Scotland,SCO,42,France,FRA,21,0,C,A,157,1990 Five Nations,mru,631152000000,1990-01-01,662687999000,1990-12-31,"{""matchId"":2514,""venue"":{""id"":7,""name"":""Murrayfield"",""city"":""Edinburgh"",""country"":""Scotland""},""time"":{""millis"":635265000000,""label"":""Sat 17 Feb 1990, 14:30 GMT""},""attendance"":58000,""teams"":[{""id"":35,""name"":""Scotland"",""abbreviation"":""SCO""},{""id"":42,""name"":""France"",""abbreviation"":""FRA""}],""scores"":[21,0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":157,""label"":""1990 Five Nations"",""sport"":""mru"",""start"":{""millis"":631152000000,""label"":""1990-01-01""},""end"":{""millis"":662687999000,""label"":""1990-12-31""}}]}"
3741,,,,,,635299200000,635299200000,"Sun 18 Feb 1990, 00:00 GMT",,42,France,FRA,41,Italy,ITA,22,12,C,A,,,,,,,,"{""matchId"":3741,""time"":{""millis"":635299200000,""label"":""Sun 18 Feb 1990, 00:00 GMT""},""teams"":[{""id"":42,""name"":""France"",""abbreviation"":""FRA""},{""id"":41,""name"":""Italy"",""abbreviation"":""ITA""}],""scores"":[22,12],""status"":""C"",""outcome"":""A"",""events"":[]}"
2515,,5,Parc des Princes,Paris,France,636422400000,636422400000,"Sat 3 Mar 1990, 00:00 GMT",45077,42,France,FRA,36,Ireland,IRE,31,12,C,A,157,1990 Five Nations,mru,631152000000,1990-01-01,662687999000,1990-12-31,"{""matchId"":2515,""venue"":{""id"":5,""name"":""Parc des Princes"",""city"":""Paris"",""country"":""France""},""time"":{""millis"":636422400000,""label"":""Sat 3 Mar 1990, 00:00 GMT""},""attendance"":45077,""teams"":[{""id"":42,""name"":""France"",""abbreviation"":""FRA""},{""id"":36,""name"":""Ireland"",""abbreviation"":""IRE""}],""scores"":[31,12],""status"":""C"",""outcome"":""A"",""events"":[{""id"":157,""label"":""1990 Five Nations"",""sport"":""mru"",""start"":{""millis"":631152000000,""label"":""1990-01-01""},""end"":{""millis"":662687999000,""label"":""1990-12-31""}}]}"
