5030,,,,,,31536000000,31536000000,"Fri 1 Jan 1971, 00:00 GMT",,772,Thailand,THA,741,Malaysia,MAS,15,4,C,A,,,,,,,,"{""matchId"":5030,""time"":{""millis"":31536000000,""label"":""Fri 1 Jan 1971, 00:00 GMT""},""teams"":[{""id"":772,""name"":""Thailand"",""abbreviation"":""THA""},{""id"":741,""name"":""Malaysia"",""abbreviation"":""MAS""}],""scores"":[15,4],""status"":""C"",""outcome"":""A"",""events"":[]}"
8074,,,,,,31536000000,31536000000,"Fri 1 Jan 1971, 00:00 GMT",,772,Thailand,THA,741,Malaysia,MAS,15,4,C,A,,,,,,,,"{""matchId"":8074,""time"":{""millis"":31536000000,""label"":""Fri 1 Jan 1971, 00:00 GMT""},""teams"":[{""id"":772,""name"":""Thailand"",""abbreviation"":""THA""},{""id"":741,""name"":""Malaysia"",""abbreviation"":""MAS""}],""scores"":[15,4],""status"":""C"",""outcome"":""A"",""events"":[]}"
1321,,34,Stade Colombes,Paris,France,32832000000,32832000000,"Sat 16 Jan 1971, 00:00 GMT",32466,42,France,FRA,35,Scotland,SCO,13,8,C,A,176,1971 Five Nations,mru,31536000000,1971-01-01,63071999000,1971-12-31,"{""matchId"":1321,""venue"":{""id"":34,""name"":""Stade Colombes"",""city"":""Paris"",""country"":""France""},""time"":{""millis"":32832000000,""label"":""Sat 16 Jan 1971, 00:00 GMT""},""attendance"":32466,""teams"":[{""id"":42,""name"":""France"",""abbreviation"":""FRA""},{""id"":35,""name"":""Scotland"",""abbreviation"":""SCO""}],""scores"":[13,8],""status"":""C"",""outcome"":""A"",""events"":[{""id"":176,""label"":""1971 Five Nations"",""sport"":""mru"",""start"":{""millis"":31536000000,""label"":""1971-01-01""},""end"":{""millis"":63071999000,""label"":""1971-12-31""}}]}"
541,,2,Cardiff Arms Park,Cardiff,Wales,32886000000,32886000000,"Sat 16 Jan 1971, 15:00 GMT",,33,Wales,WAL,34,England,ENG,22,6,C,A,176,1971 Five Nations,mru,31536000000,1971-01-01,63071999000,1971-12-31,"{""matchId"":541,""venue"":{""id"":2,""name"":""Cardiff Arms Park"",""city"":""Cardiff"",""country"":""Wales""},""time"":{""millis"":32886000000,""label"":""Sat 16 Jan 1971, 15:00 GMT""},""teams"":[{""id"":33,""name"":""Wales"",""abbreviation"":""WAL""},{""id"":34,""name"":""England"",""abbreviation"":""ENG""}],""scores"":[22,6],""status"":""C"",""outcome"":""A"",""events"":[{""id"":176,""label"":""1971 Five Nations"",""sport"":""mru"",""start"":{""millis"":31536000000,""label"":""1971-01-01""},""end"":{""millis"":63071999000,""label"":""1971-12-31""}}]}"
1322,,4,Lansdowne Road,Dublin,Ireland,34095600000,34095600000,"Sat 30 Jan 1971, 15:00 GMT",55000,36,Ireland,IRE,42,France,FRA,9,9,C,D,176,1971 Five Nations,mru,31536000000,1971-01-01,63071999000,1971-12-31,"{""matchId"":1322,""venue"":{""id"":4,""name"":""Lansdowne Road"",""city"":""Dublin"",""country"":""Ireland""},""time"":{""millis"":34095600000,""label"":""Sat 30 Jan 1971, 15:00 GMT""},""attendance"":55000,""teams"":[{""id"":36,""name"":""Ireland"",""abbreviation"":""IRE""},{""id"":42,""name"":""France"",""abbreviation"":""FRA""}],""scores"":[9,9],""status"":""C"",""outcome"":""D"",""events"":[{""id"":176,""label"":""1971 Five Nations"",""sport"":""mru"",""start"":{""millis"":31536000000,""label"":""1971-01-01""},""end"":{""millis"":63071999000,""label"":""1971-12-31""}}]}"
542,,7,Murrayfield,Edinburgh,Scotland,34700400000,34700400000,"Sat 6 Feb 1971, 15:00 GMT",,35,Scotland,SCO,33,Wales,WAL,18,19,C,B,176,1971 Five Nations,mru,31536000000,1971-01-01,63071999000,1971-12-31,"{""matchId"":542,""venue"":{""id"":7,""name"":""Murrayfield"",""city"":""Edinburgh"",""country"":""Scotland""},""time"":{""millis"":34700400000,""label"":""Sat 6 Feb 1971, 15:00 GMT""},""teams"":[{""id"":35,""name"":""Scotland"",""abbreviation"":""SCO""},{""id"":33,""name"":""Wales"",""abbreviation"":""WAL""}],""scores"":[18,19],""status"":""C"",""outcome"":""B"",""events"":[{""id"":176,""label"":""1971 Five Nations"",""sport"":""mru"",""start"":{""millis"":31536000000,""label"":""1971-01-01""},""end"":{""millis"":63071999000,""label"":""1971-12-31""}}]}"
985,,4,Lansdowne Road,Dublin,Ireland,35305200000,35305200000,"Sat 13 Feb 1971, 15:00 GMT",,36,Ireland,IRE,34,England,ENG,6,9,C,B,176,1971 Five Nations,mru,31536000000,1971-01-01,63071999000,1971-12-31,"{""matchId"":985,""venue"":{""id"":4,""name"":""Lansdowne Road"",""city"":""Dublin"",""country"":""Ireland""},""time"":{""millis"":35305200000,""label"":""Sat 13 Feb 1971, 15:00 GMT""},""teams"":[{""id"":36,""name"":""Ireland"",""abbreviation"":""IRE""},{""id"":34,""name"":""England"",""abbreviation"":""ENG""}],""scores"":[6,9],""status"":""C"",""outcome"":""B"",""events"":[{""id"":176,""label"":""1971 Five Nations"",""sport"":""mru"",""start"":{""millis"":31536000000,""label"":""1971-01-01""},""end"":{""millis"":63071999000,""label"":""1971-12-31""}}]}"
3831,,,,,,35942400000,35942400000,"Sun 21 Feb 1971, 00:00 GMT",,41,Italy,ITA,745,Morocco,MAR,6,8,C,B,676,1971 Federation Internationale de Rugby Amateur Championship,mru,31536000000,1971-01-01,63071999000,1971-12-31,"{""matchId"":3831,""time"":{""millis"":35942400000,""label"":""Sun 21 Feb 1971, 00:00 GMT""},""teams"":[{""id"":41,""name"":""Italy"",""abbreviation"":""ITA""},{""id"":745,""name"":""Morocco"",""abbreviation"":""MAR""}],""scores"":[6,8],""status"":""C"",""outcome"":""B"",""events"":[{""id"":676,""label"":""1971 Federation Internationale de Rugby Amateur Championship"",""sport"":""mru"",""start"":{""millis"":31536000000,""label"":""1971-01-01""},""end"":{""millis"":63071999000,""label"":""1971-12-31""}}]}"
986,,3,Twickenham,London,England,36514800000,36514800000,"Sat 27 Feb 1971, 15:00 GMT",70000,34,England,ENG,42,France,FRA,14,14,C,D,176,1971 Five Nations,mru,31536000000,1971-01-01,63071999000,1971-12-31,"{""matchId"":986,""venue"":{""id"":3,""name"":""Twickenham"",""city"":""London"",""country"":""England""},""time"":{""millis"":36514800000,""label"":""Sat 27 Feb 1971, 15:00 GMT""},""attendance"":70000,""teams"":[{""id"":34,""name"":""England"",""abbreviation"":""ENG""},{""id"":42,""name"":""France"",""abbreviation"":""FRA""}],""scores"":[14,14],""status"":""C"",""outcome"":""D"",""events"":[{""id"":176,""label"":""1971 Five Nations"",""sport"":""mru"",""start"":{""millis"":31536000000,""label"":""1971-01-01""},""end"":{""millis"":63071999000,""label"":""1971-12-31""}}]}"
1323,,7,Murrayfield,Edinburgh,Scotland,36514800000,36514800000,"Sat 27 Feb 1971, 15:00 GMT",,35,Scotland,SCO,36,Ireland,IRE,5,17,C,B,176,1971 Five Nations,mru,31536000000,1971-01-01,63071999000,1971-12-31,"{""matchId"":1323,""venue"":{""id"":7,""name"":""Murrayfield"",""city"":""Edinburgh"",""country"":""Scotland""},""time"":{""millis"":36514800000,""label"":""Sat 27 Feb 1971, 15:00 GMT""},""teams"":[{""id"":35,""name"":""Scotland"",""abbreviation"":""SCO""},{""id"":36,""name"":""Ireland"",""abbreviation"":""IRE""}],""scores"":[5,17],""status"":""C"",""outcome"":""B"",""events"":[{""id"":176,""label"":""1971 Five Nations"",""sport"":""mru"",""start"":{""millis"":31536000000,""label"":""1971-01-01""},""end"":{""millis"":63071999000,""label"":""1971-12-31""}}]}"
