4977,,,,,,915148800000,915148800000,"Fri 1 Jan 1999, 00:00 GMT",,697,Bahamas,BHS,732,Jamaica,JAM,27,10,C,A,,,,,,,,"{""matchId"":4977,""time"":{""millis"":915148800000,""label"":""Fri 1 Jan 1999, 00:00 GMT""},""teams"":[{""id"":697,""name"":""Bahamas"",""abbreviation"":""BHS""},{""id"":732,""name"":""Jamaica"",""abbreviation"":""JAM""}],""scores"":[27,10],""status"":""C"",""outcome"":""A"",""events"":[]}"
5056,,,,,,915148800000,915148800000,"Fri 1 Jan 1999, 00:00 GMT",,741,Malaysia,MAS,772,Thailand,THA,18,14,C,A,,,,,,,,"{""matchId"":5056,""time"":{""millis"":915148800000,""label"":""Fri 1 Jan 1999, 00:00 GMT""},""teams"":[{""id"":741,""name"":""Malaysia"",""abbreviation"":""MAS""},{""id"":772,""name"":""Thailand"",""abbreviation"":""THA""}],""scores"":[18,14],""status"":""C"",""outcome"":""A"",""events"":[]}"
5058,,,,,,915148800000,915148800000,"Fri 1 Jan 1999, 00:00 GMT",,766,Sri Lanka,SRI,772,Thailand,THA,25,3,C,A,,,,,,,,"{""matchId"":5058,""time"":{""millis"":915148800000,""label"":""Fri 1 Jan 1999, 00:00 GMT""},""teams"":[{""id"":766,""name"":""Sri Lanka"",""abbreviation"":""SRI""},{""id"":772,""name"":""Thailand"",""abbreviation"":""THA""}],""scores"":[25,3],""status"":""C"",""outcome"":""A"",""events"":[]}"
8093,,,,,,915148800000,915148800000,"Fri 1 Jan 1999, 00:00 GMT",,772,Thailand,THA,766,Sri Lanka,SRI,3,25,C,B,,,,,,,,"{""matchId"":8093,""time"":{""millis"":915148800000,""label"":""Fri 1 Jan 1999, 00:00 GMT""},""teams"":[{""id"":772,""name"":""Thailand"",""abbreviation"":""THA""},{""id"":766,""name"":""Sri Lanka"",""abbreviation"":""SRI""}],""scores"":[3,25],""status"":""C"",""outcome"":""B"",""events"":[]}"
8094,,,,,,915148800000,915148800000,"Fri 1 Jan 1999, 00:00 GMT",,741,Malaysia,MAS,772,Thailand,THA,18,14,C,A,,,,,,,,"{""matchId"":8094,""time"":{""millis"":915148800000,""label"":""Fri 1 Jan 1999, 00:00 GMT""},""teams"":[{""id"":741,""name"":""Malaysia"",""abbreviation"":""MAS""},{""id"":772,""name"":""Thailand"",""abbreviation"":""THA""}],""scores"":[18,14],""status"":""C"",""outcome"":""A"",""events"":[]}"
3712,,232,Stadio Luigi Ferraris,Genoa,Italy,917706600000,917706600000,"Sat 30 Jan 1999, 14:30 GMT",17000,41,Italy,ITA,42,France,FRA,24,49,C,B,,,,,,,,"{""matchId"":3712,""venue"":{""id"":232,""name"":""Stadio Luigi Ferraris"",""city"":""Genoa"",""country"":""Italy""},""time"":{""millis"":917706600000,""label"":""Sat 30 Jan 1999, 14:30 GMT""},""attendance"":17000,""teams"":[{""id"":41,""name"":""Italy"",""abbreviation"":""ITA""},{""id"":42,""name"":""France"",""abbreviation"":""FRA""}],""scores"":[24,49],""status"":""C"",""outcome"":""B"",""events"":[]}"
2058,,4,Lansdowne Road,Dublin,Ireland,918310500000,918310500000,"Sat 6 Feb 1999, 14:15 GMT",49000,36,Ireland,IRE,42,France,FRA,9,10,C,B,148,1999 Five Nations,mru,915148800000,1999-01-01,946684799000,1999-12-31,"{""matchId"":2058,""venue"":{""id"":4,""name"":""Lansdowne Road"",""city"":""Dublin"",""country"":""Ireland""},""time"":{""millis"":918310500000,""label"":""Sat 6 Feb 1999, 14:15 GMT""},""attendance"":49000,""teams"":[{""id"":36,""name"":""Ireland"",""abbreviation"":""IRE""},{""id"":42,""name"":""France"",""abbreviation"":""FRA""}],""scores"":[9,10],""status"":""C"",""outcome"":""B"",""events"":[{""id"":148,""label"":""1999 Five Nations"",""sport"":""mru"",""start"":{""millis"":915148800000,""label"":""1999-01-01""},""end"":{""millis"":946684799000,""label"":""1999-12-31""}}]}"
726,,7,Murrayfield,Edinburgh,Scotland,918317700000,918317700000,"Sat 6 Feb 1999, 16:15 GMT",67500,35,Scotland,SCO,33,Wales,WAL,33,20,C,A,148,1999 Five Nations,mru,915148800000,1999-01-01,946684799000,1999-12-31,"{""matchId"":726,""venue"":{""id"":7,""name"":""Murrayfield"",""city"":""Edinburgh"",""country"":""Scotland""},""time"":{""millis"":918317700000,""label"":""Sat 6 Feb 1999, 16:15 GMT""},""attendance"":67500,""teams"":[{""id"":35,""name"":""Scotland"",""abbreviation"":""SCO""},{""id"":33,""name"":""Wales"",""abbreviation"":""WAL""}],""scores"":[33,20],""status"":""C"",""outcome"":""A"",""events"":[{""id"":148,""label"":""1999 Five Nations"",""sport"":""mru"",""start"":{""millis"":915148800000,""label"":""1999-01-01""},""end"":{""millis"":946684799000,""label"":""1999-12-31""}}]}"
13311,,,,,,918345600000,918345600000,"Sun 7 Feb 1999, 00:00 GMT",,2518,Ireland,IRE,2519,France,FRA,0,24,C,B,,,,,,,,"{""matchId"":13311,""time"":{""millis"":918345600000,""label"":""Sun 7 Feb 1999, 00:00 GMT""},""teams"":[{""id"":2518,""name"":""Ireland"",""abbreviation"":""IRE""},{""id"":2519,""name"":""France"",""abbreviation"":""FRA""}],""scores"":[0,24],""status"":""C"",""outcome"":""B"",""events"":[]}"
13312,,,,,,918345600000,918345600000,"Sun 7 Feb 1999, 00:00 GMT",,2522,Scotland,SCO,2520,Wales,WAL,23,0,C,A,,,,,,,,"{""matchId"":13312,""time"":{""millis"":918345600000,""label"":""Sun 7 Feb 1999, 00:00 GMT""},""teams"":[{""id"":2522,""name"":""Scotland"",""abbreviation"":""SCO""},{""id"":2520,""name"":""Wales"",""abbreviation"":""WAL""}],""scores"":[23,0],""status"":""C"",""outcome"":""A"",""events"":[]}"
