4911,,,,,,283996800000,283996800000,"Mon 1 Jan 1979, 00:00 GMT",,47,Tonga,TGA,771,Tahiti,PYF,74,0,C,A,800,1979 South Pacific Games of Fiji,mru,283996800000,1979-01-01,315532799000,1979-12-31,"{""matchId"":4911,""time"":{""millis"":283996800000,""label"":""Mon 1 Jan 1979, 00:00 GMT""},""teams"":[{""id"":47,""name"":""Tonga"",""abbreviation"":""TGA""},{""id"":771,""name"":""Tahiti"",""abbreviation"":""PYF""}],""scores"":[74,0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":800,""label"":""1979 South Pacific Games of Fiji"",""sport"":""mru"",""start"":{""millis"":283996800000,""label"":""1979-01-01""},""end"":{""millis"":315532799000,""label"":""1979-12-31""}}]}"
4912,,,,,,283996800000,283996800000,"Mon 1 Jan 1979, 00:00 GMT",,762,Solomon Islands,SOL,47,Tonga,TGA,3,92,C,B,,,,,,,,"{""matchId"":4912,""time"":{""millis"":283996800000,""label"":""Mon 1 Jan 1979, 00:00 GMT""},""teams"":[{""id"":762,""name"":""Solomon Islands"",""abbreviation"":""SOL""},{""id"":47,""name"":""Tonga"",""abbreviation"":""TGA""}],""scores"":[3,92],""status"":""C"",""outcome"":""B"",""events"":[]}"
4913,,,,,,283996800000,283996800000,"Mon 1 Jan 1979, 00:00 GMT",,47,Tonga,TGA,1172,New Caledonia,NCL,58,3,C,A,,,,,,,,"{""matchId"":4913,""time"":{""millis"":283996800000,""label"":""Mon 1 Jan 1979, 00:00 GMT""},""teams"":[{""id"":47,""name"":""Tonga"",""abbreviation"":""TGA""},{""id"":1172,""name"":""New Caledonia"",""abbreviation"":""NCL""}],""scores"":[58,3],""status"":""C"",""outcome"":""A"",""events"":[]}"
5015,,,,,,283996800000,283996800000,"Mon 1 Jan 1979, 00:00 GMT",,772,Thailand,THA,741,Malaysia,MAS,43,13,C,A,,,,,,,,"{""matchId"":5015,""time"":{""millis"":283996800000,""label"":""Mon 1 Jan 1979, 00:00 GMT""},""teams"":[{""id"":772,""name"":""Thailand"",""abbreviation"":""THA""},{""id"":741,""name"":""Malaysia"",""abbreviation"":""MAS""}],""scores"":[43,13],""status"":""C"",""outcome"":""A"",""events"":[]}"
8048,,,,,,283996800000,283996800000,"Mon 1 Jan 1979, 00:00 GMT",,762,Solomon Islands,SOL,771,Tahiti,PYF,35,3,C,A,800,1979 South Pacific Games of Fiji,mru,283996800000,1979-01-01,315532799000,1979-12-31,"{""matchId"":8048,""time"":{""millis"":283996800000,""label"":""Mon 1 Jan 1979, 00:00 GMT""},""teams"":[{""id"":762,""name"":""Solomon Islands"",""abbreviation"":""SOL""},{""id"":771,""name"":""Tahiti"",""abbreviation"":""PYF""}],""scores"":[35,3],""status"":""C"",""outcome"":""A"",""events"":[{""id"":800,""label"":""1979 South Pacific Games of Fiji"",""sport"":""mru"",""start"":{""millis"":283996800000,""label"":""1979-01-01""},""end"":{""millis"":315532799000,""label"":""1979-12-31""}}]}"
8078,,,,,,283996800000,283996800000,"Mon 1 Jan 1979, 00:00 GMT",,772,Thailand,THA,741,Malaysia,MAS,43,13,C,A,,,,,,,,"{""matchId"":8078,""time"":{""millis"":283996800000,""label"":""Mon 1 Jan 1979, 00:00 GMT""},""teams"":[{""id"":772,""name"":""Thailand"",""abbreviation"":""THA""},{""id"":741,""name"":""Malaysia"",""abbreviation"":""MAS""}],""scores"":[43,13],""status"":""C"",""outcome"":""A"",""events"":[]}"
8095,,,,,,283996800000,283996800000,"Mon 1 Jan 1979, 00:00 GMT",,700,Bermuda,BER,774,Trinidad & Tobago,TRI,42,8,C,A,842,1979 Caribbean Championships,mru,283996800000,1979-01-01,315532799000,1979-12-31,"{""matchId"":8095,""time"":{""millis"":283996800000,""label"":""Mon 1 Jan 1979, 00:00 GMT""},""teams"":[{""id"":700,""name"":""Bermuda"",""abbreviation"":""BER""},{""id"":774,""name"":""Trinidad & Tobago"",""abbreviation"":""TRI""}],""scores"":[42,8],""status"":""C"",""outcome"":""A"",""events"":[{""id"":842,""label"":""1979 Caribbean Championships"",""sport"":""mru"",""start"":{""millis"":283996800000,""label"":""1979-01-01""},""end"":{""millis"":315532799000,""label"":""1979-12-31""}}]}"
578,,7,Murrayfield,Edinburgh,Scotland,285690600000,285690600000,"Sat 20 Jan 1979, 14:30 GMT",,35,Scotland,SCO,33,Wales,WAL,13,19,C,B,168,1979 Five Nations,mru,283996800000,1979-01-01,315532799000,1979-12-31,"{""matchId"":578,""venue"":{""id"":7,""name"":""Murrayfield"",""city"":""Edinburgh"",""country"":""Scotland""},""time"":{""millis"":285690600000,""label"":""Sat 20 Jan 1979, 14:30 GMT""},""teams"":[{""id"":35,""name"":""Scotland"",""abbreviation"":""SCO""},{""id"":33,""name"":""Wales"",""abbreviation"":""WAL""}],""scores"":[13,19],""status"":""C"",""outcome"":""B"",""events"":[{""id"":168,""label"":""1979 Five Nations"",""sport"":""mru"",""start"":{""millis"":283996800000,""label"":""1979-01-01""},""end"":{""millis"":315532799000,""label"":""1979-12-31""}}]}"
1344,,4,Lansdowne Road,Dublin,Ireland,285691500000,285691500000,"Sat 20 Jan 1979, 14:45 GMT",51000,36,Ireland,IRE,42,France,FRA,9,9,C,D,168,1979 Five Nations,mru,283996800000,1979-01-01,315532799000,1979-12-31,"{""matchId"":1344,""venue"":{""id"":4,""name"":""Lansdowne Road"",""city"":""Dublin"",""country"":""Ireland""},""time"":{""millis"":285691500000,""label"":""Sat 20 Jan 1979, 14:45 GMT""},""attendance"":51000,""teams"":[{""id"":36,""name"":""Ireland"",""abbreviation"":""IRE""},{""id"":42,""name"":""France"",""abbreviation"":""FRA""}],""scores"":[9,9],""status"":""C"",""outcome"":""D"",""events"":[{""id"":168,""label"":""1979 Five Nations"",""sport"":""mru"",""start"":{""millis"":283996800000,""label"":""1979-01-01""},""end"":{""millis"":315532799000,""label"":""1979-12-31""}}]}"
579,,2,Cardiff Arms Park,Cardiff,Wales,286900200000,286900200000,"Sat 3 Feb 1979, 14:30 GMT",,33,Wales,WAL,36,Ireland,IRE,24,21,C,A,168,1979 Five Nations,mru,283996800000,1979-01-01,315532799000,1979-12-31,"{""matchId"":579,""venue"":{""id"":2,""name"":""Cardiff Arms Park"",""city"":""Cardiff"",""country"":""Wales""},""time"":{""millis"":286900200000,""label"":""Sat 3 Feb 1979, 14:30 GMT""},""teams"":[{""id"":33,""name"":""Wales"",""abbreviation"":""WAL""},{""id"":36,""name"":""Ireland"",""abbreviation"":""IRE""}],""scores"":[24,21],""status"":""C"",""outcome"":""A"",""events"":[{""id"":168,""label"":""1979 Five Nations"",""sport"":""mru"",""start"":{""millis"":283996800000,""label"":""1979-01-01""},""end"":{""millis"":315532799000,""label"":""1979-12-31""}}]}"
