16640,Match 1,,,,,1076072400000,1076072400000,"Fri 6 Feb 2004, 13:00 GMT",,2413,Fiji 7s,FIJ,2410,Canada 7s,CAN,26,5,C,A,1422,2003/04 IRB Sevens World Series - Wellington,mrs,1076025600000,2004-02-06,1076198399000,2004-02-07,"{""matchId"":16640,""description"":""Match 1"",""eventPhase"":""Pool"",""time"":{""millis"":1076072400000,""label"":""Fri 6 Feb 2004, 13:00 GMT""},""teams"":[{""id"":2413,""name"":""Fiji 7s"",""abbreviation"":""FIJ""},{""id"":2410,""name"":""Canada 7s"",""abbreviation"":""CAN""}],""scores"":[26,5],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1422,""label"":""2003/04 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1076025600000,""label"":""2004-02-06""},""end"":{""millis"":1076198399000,""label"":""2004-02-07""}}]}"
16641,Match 2,,,,,1076073720000,1076073720000,"Fri 6 Feb 2004, 13:22 GMT",,2414,France 7s,FRA,2411,Cook Islands 7s,COK,21,12,C,A,1422,2003/04 IRB Sevens World Series - Wellington,mrs,1076025600000,2004-02-06,1076198399000,2004-02-07,"{""matchId"":16641,""description"":""Match 2"",""eventPhase"":""Pool"",""time"":{""millis"":1076073720000,""label"":""Fri 6 Feb 2004, 13:22 GMT""},""teams"":[{""id"":2414,""name"":""France 7s"",""abbreviation"":""FRA""},{""id"":2411,""name"":""Cook Islands 7s"",""abbreviation"":""COK""}],""scores"":[21,12],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1422,""label"":""2003/04 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1076025600000,""label"":""2004-02-06""},""end"":{""millis"":1076198399000,""label"":""2004-02-07""}}]}"
16642,Match 3,,,,,1076075040000,1076075040000,"Fri 6 Feb 2004, 13:44 GMT",,2420,South Africa 7s,RSA,2422,USA 7s,USA,49,0,C,A,1422,2003/04 IRB Sevens World Series - Wellington,mrs,1076025600000,2004-02-06,1076198399000,2004-02-07,"{""matchId"":16642,""description"":""Match 3"",""eventPhase"":""Pool"",""time"":{""millis"":1076075040000,""label"":""Fri 6 Feb 2004, 13:44 GMT""},""teams"":[{""id"":2420,""name"":""South Africa 7s"",""abbreviation"":""RSA""},{""id"":2422,""name"":""USA 7s"",""abbreviation"":""USA""}],""scores"":[49,0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1422,""label"":""2003/04 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1076025600000,""label"":""2004-02-06""},""end"":{""millis"":1076198399000,""label"":""2004-02-07""}}]}"
16643,Match 4,,,,,1076076360000,1076076360000,"Fri 6 Feb 2004, 14:06 GMT",,2408,Argentina 7s,ARG,2421,Tonga 7s,TON,24,12,C,A,1422,2003/04 IRB Sevens World Series - Wellington,mrs,1076025600000,2004-02-06,1076198399000,2004-02-07,"{""matchId"":16643,""description"":""Match 4"",""eventPhase"":""Pool"",""time"":{""millis"":1076076360000,""label"":""Fri 6 Feb 2004, 14:06 GMT""},""teams"":[{""id"":2408,""name"":""Argentina 7s"",""abbreviation"":""ARG""},{""id"":2421,""name"":""Tonga 7s"",""abbreviation"":""TON""}],""scores"":[24,12],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1422,""label"":""2003/04 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1076025600000,""label"":""2004-02-06""},""end"":{""millis"":1076198399000,""label"":""2004-02-07""}}]}"
16644,Match 5,,,,,1076077680000,1076077680000,"Fri 6 Feb 2004, 14:28 GMT",,2412,England 7s,ENG,2415,Kenya 7s,KEN,26,17,C,A,1422,2003/04 IRB Sevens World Series - Wellington,mrs,1076025600000,2004-02-06,1076198399000,2004-02-07,"{""matchId"":16644,""description"":""Match 5"",""eventPhase"":""Pool"",""time"":{""millis"":1076077680000,""label"":""Fri 6 Feb 2004, 14:28 GMT""},""teams"":[{""id"":2412,""name"":""England 7s"",""abbreviation"":""ENG""},{""id"":2415,""name"":""Kenya 7s"",""abbreviation"":""KEN""}],""scores"":[26,17],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1422,""label"":""2003/04 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1076025600000,""label"":""2004-02-06""},""end"":{""millis"":1076198399000,""label"":""2004-02-07""}}]}"
16645,Match 6,,,,,1076079000000,1076079000000,"Fri 6 Feb 2004, 14:50 GMT",,2409,Australia 7s,AUS,3906,Papua New Guinea 7s,PNG,45,7,C,A,1422,2003/04 IRB Sevens World Series - Wellington,mrs,1076025600000,2004-02-06,1076198399000,2004-02-07,"{""matchId"":16645,""description"":""Match 6"",""eventPhase"":""Pool"",""time"":{""millis"":1076079000000,""label"":""Fri 6 Feb 2004, 14:50 GMT""},""teams"":[{""id"":2409,""name"":""Australia 7s"",""abbreviation"":""AUS""},{""id"":3906,""name"":""Papua New Guinea 7s"",""abbreviation"":""PNG""}],""scores"":[45,7],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1422,""label"":""2003/04 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1076025600000,""label"":""2004-02-06""},""end"":{""millis"":1076198399000,""label"":""2004-02-07""}}]}"
16646,Match 7,,,,,1076080320000,1076080320000,"Fri 6 Feb 2004, 15:12 GMT",,2416,New Zealand 7s,NZL,3898,Korea 7s,KOR,47,7,C,A,1422,2003/04 IRB Sevens World Series - Wellington,mrs,1076025600000,2004-02-06,1076198399000,2004-02-07,"{""matchId"":16646,""description"":""Match 7"",""eventPhase"":""Pool"",""time"":{""millis"":1076080320000,""label"":""Fri 6 Feb 2004, 15:12 GMT""},""teams"":[{""id"":2416,""name"":""New Zealand 7s"",""abbreviation"":""NZL""},{""id"":3898,""name"":""Korea 7s"",""abbreviation"":""KOR""}],""scores"":[47,7],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1422,""label"":""2003/04 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1076025600000,""label"":""2004-02-06""},""end"":{""millis"":1076198399000,""label"":""2004-02-07""}}]}"
16647,Match 8,,,,,1076081640000,1076081640000,"Fri 6 Feb 2004, 15:34 GMT",,2418,Samoa 7s,SAM,2417,Niue Island 7s,NIU,40,0,C,A,1422,2003/04 IRB Sevens World Series - Wellington,mrs,1076025600000,2004-02-06,1076198399000,2004-02-07,"{""matchId"":16647,""description"":""Match 8"",""eventPhase"":""Pool"",""time"":{""millis"":1076081640000,""label"":""Fri 6 Feb 2004, 15:34 GMT""},""teams"":[{""id"":2418,""name"":""Samoa 7s"",""abbreviation"":""SAM""},{""id"":2417,""name"":""Niue Island 7s"",""abbreviation"":""NIU""}],""scores"":[40,0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1422,""label"":""2003/04 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1076025600000,""label"":""2004-02-06""},""end"":{""millis"":1076198399000,""label"":""2004-02-07""}}]}"
16648,Match 9,,,,,1076082960000,1076082960000,"Fri 6 Feb 2004, 15:56 GMT",,2413,Fiji 7s,FIJ,2411,Cook Islands 7s,COK,38,0,C,A,1422,2003/04 IRB Sevens World Series - Wellington,mrs,1076025600000,2004-02-06,1076198399000,2004-02-07,"{""matchId"":16648,""description"":""Match 9"",""eventPhase"":""Pool"",""time"":{""millis"":1076082960000,""label"":""Fri 6 Feb 2004, 15:56 GMT""},""teams"":[{""id"":2413,""name"":""Fiji 7s"",""abbreviation"":""FIJ""},{""id"":2411,""name"":""Cook Islands 7s"",""abbreviation"":""COK""}],""scores"":[38,0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1422,""label"":""2003/04 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1076025600000,""label"":""2004-02-06""},""end"":{""millis"":1076198399000,""label"":""2004-02-07""}}]}"
16649,Match 10,,,,,1076084280000,1076084280000,"Fri 6 Feb 2004, 16:18 GMT",,2414,France 7s,FRA,2410,Canada 7s,CAN,26,17,C,A,1422,2003/04 IRB Sevens World Series - Wellington,mrs,1076025600000,2004-02-06,1076198399000,2004-02-07,"{""matchId"":16649,""description"":""Match 10"",""eventPhase"":""Pool"",""time"":{""millis"":1076084280000,""label"":""Fri 6 Feb 2004, 16:18 GMT""},""teams"":[{""id"":2414,""name"":""France 7s"",""abbreviation"":""FRA""},{""id"":2410,""name"":""Canada 7s"",""abbreviation"":""CAN""}],""scores"":[26,17],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1422,""label"":""2003/04 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1076025600000,""label"":""2004-02-06""},""end"":{""millis"":1076198399000,""label"":""2004-02-07""}}]}"
16650,Match 11,,,,,1076085600000,1076085600000,"Fri 6 Feb 2004, 16:40 GMT",,2420,South Africa 7s,RSA,2421,Tonga 7s,TON,12,15,C,B,1422,2003/04 IRB Sevens World Series - Wellington,mrs,1076025600000,2004-02-06,1076198399000,2004-02-07,"{""matchId"":16650,""description"":""Match 11"",""eventPhase"":""Pool"",""time"":{""millis"":1076085600000,""label"":""Fri 6 Feb 2004, 16:40 GMT""},""teams"":[{""id"":2420,""name"":""South Africa 7s"",""abbreviation"":""RSA""},{""id"":2421,""name"":""Tonga 7s"",""abbreviation"":""TON""}],""scores"":[12,15],""status"":""C"",""outcome"":""B"",""events"":[{""id"":1422,""label"":""2003/04 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1076025600000,""label"":""2004-02-06""},""end"":{""millis"":1076198399000,""label"":""2004-02-07""}}]}"
16651,Match 12,,,,,1076086920000,1076086920000,"Fri 6 Feb 2004, 17:02 GMT",,2408,Argentina 7s,ARG,2422,USA 7s,USA,29,12,C,A,1422,2003/04 IRB Sevens World Series - Wellington,mrs,1076025600000,2004-02-06,1076198399000,2004-02-07,"{""matchId"":16651,""description"":""Match 12"",""eventPhase"":""Pool"",""time"":{""millis"":1076086920000,""label"":""Fri 6 Feb 2004, 17:02 GMT""},""teams"":[{""id"":2408,""name"":""Argentina 7s"",""abbreviation"":""ARG""},{""id"":2422,""name"":""USA 7s"",""abbreviation"":""USA""}],""scores"":[29,12],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1422,""label"":""2003/04 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1076025600000,""label"":""2004-02-06""},""end"":{""millis"":1076198399000,""label"":""2004-02-07""}}]}"
16652,Match 13,,,,,1076088240000,1076088240000,"Fri 6 Feb 2004, 17:24 GMT",,2412,England 7s,ENG,3906,Papua New Guinea 7s,PNG,26,0,C,A,1422,2003/04 IRB Sevens World Series - Wellington,mrs,1076025600000,2004-02-06,1076198399000,2004-02-07,"{""matchId"":16652,""description"":""Match 13"",""eventPhase"":""Pool"",""time"":{""millis"":1076088240000,""label"":""Fri 6 Feb 2004, 17:24 GMT""},""teams"":[{""id"":2412,""name"":""England 7s"",""abbreviation"":""ENG""},{""id"":3906,""name"":""Papua New Guinea 7s"",""abbreviation"":""PNG""}],""scores"":[26,0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1422,""label"":""2003/04 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1076025600000,""label"":""2004-02-06""},""end"":{""millis"":1076198399000,""label"":""2004-02-07""}}]}"
16653,Match 14,,,,,1076089560000,1076089560000,"Fri 6 Feb 2004, 17:46 GMT",,2409,Australia 7s,AUS,2415,Kenya 7s,KEN,21,29,C,B,1422,2003/04 IRB Sevens World Series - Wellington,mrs,1076025600000,2004-02-06,1076198399000,2004-02-07,"{""matchId"":16653,""description"":""Match 14"",""eventPhase"":""Pool"",""time"":{""millis"":1076089560000,""label"":""Fri 6 Feb 2004, 17:46 GMT""},""teams"":[{""id"":2409,""name"":""Australia 7s"",""abbreviation"":""AUS""},{""id"":2415,""name"":""Kenya 7s"",""abbreviation"":""KEN""}],""scores"":[21,29],""status"":""C"",""outcome"":""B"",""events"":[{""id"":1422,""label"":""2003/04 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1076025600000,""label"":""2004-02-06""},""end"":{""millis"":1076198399000,""label"":""2004-02-07""}}]}"
