7755,,630,King's Park,Bournemouth,England,-283824000000,-283824000000,"Tue 3 Jan 1961, 00:00 GMT",,2134,South Eastern Counties,,39,South Africa,RSA,0,24,C,B,42,1960 South Africa Tour of UK & France,mru,-315619200000,1960-01-01,-252460801000,1961-12-31,"{""matchId"":7755,""venue"":{""id"":630,""name"":""King's Park"",""city"":""Bournemouth"",""country"":""England""},""time"":{""millis"":-283824000000,""label"":""Tue 3 Jan 1961, 00:00 GMT""},""teams"":[{""id"":2134,""name"":""South Eastern Counties""},{""id"":39,""name"":""South Africa"",""abbreviation"":""RSA""}],""scores"":[0,24],""status"":""C"",""outcome"":""B"",""events"":[{""id"":42,""label"":""1960 South Africa Tour of UK & France"",""sport"":""mru"",""start"":{""millis"":-315619200000,""label"":""1960-01-01""},""end"":{""millis"":-252460801000,""label"":""1961-12-31""}}]}"
1291,,34,Stade Colombes,Paris,France,-283478400000,-283478400000,"Sat 7 Jan 1961, 00:00 GMT",27000,42,France,FRA,35,Scotland,SCO,11,0,C,A,186,1961 Five Nations,mru,-283996800000,1961-01-01,-252460801000,1961-12-31,"{""matchId"":1291,""venue"":{""id"":34,""name"":""Stade Colombes"",""city"":""Paris"",""country"":""France""},""time"":{""millis"":-283478400000,""label"":""Sat 7 Jan 1961, 00:00 GMT""},""attendance"":27000,""teams"":[{""id"":42,""name"":""France"",""abbreviation"":""FRA""},{""id"":35,""name"":""Scotland"",""abbreviation"":""SCO""}],""scores"":[11,0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":186,""label"":""1961 Five Nations"",""sport"":""mru"",""start"":{""millis"":-283996800000,""label"":""1961-01-01""},""end"":{""millis"":-252460801000,""label"":""1961-12-31""}}]}"
947,,3,Twickenham,London,England,-283427100000,-283427100000,"Sat 7 Jan 1961, 14:15 GMT",72000,34,England,ENG,39,South Africa,RSA,0,5,C,B,42,1960 South Africa Tour of UK & France,mru,-315619200000,1960-01-01,-252460801000,1961-12-31,"{""matchId"":947,""venue"":{""id"":3,""name"":""Twickenham"",""city"":""London"",""country"":""England""},""time"":{""millis"":-283427100000,""label"":""Sat 7 Jan 1961, 14:15 GMT""},""attendance"":72000,""teams"":[{""id"":34,""name"":""England"",""abbreviation"":""ENG""},{""id"":39,""name"":""South Africa"",""abbreviation"":""RSA""}],""scores"":[0,5],""status"":""C"",""outcome"":""B"",""events"":[{""id"":42,""label"":""1960 South Africa Tour of UK & France"",""sport"":""mru"",""start"":{""millis"":-315619200000,""label"":""1960-01-01""},""end"":{""millis"":-252460801000,""label"":""1961-12-31""}}]}"
7756,,14,Rodney Parade,Newport,Wales,-283132800000,-283132800000,"Wed 11 Jan 1961, 00:00 GMT",,5,Newport,,39,South Africa,RSA,0,3,C,B,42,1960 South Africa Tour of UK & France,mru,-315619200000,1960-01-01,-252460801000,1961-12-31,"{""matchId"":7756,""venue"":{""id"":14,""name"":""Rodney Parade"",""city"":""Newport"",""country"":""Wales""},""time"":{""millis"":-283132800000,""label"":""Wed 11 Jan 1961, 00:00 GMT""},""teams"":[{""id"":5,""name"":""Newport""},{""id"":39,""name"":""South Africa"",""abbreviation"":""RSA""}],""scores"":[0,3],""status"":""C"",""outcome"":""B"",""events"":[{""id"":42,""label"":""1960 South Africa Tour of UK & France"",""sport"":""mru"",""start"":{""millis"":-315619200000,""label"":""1960-01-01""},""end"":{""millis"":-252460801000,""label"":""1961-12-31""}}]}"
7757,,211,The Gnoll,Neath,Wales,-282873600000,-282873600000,"Sat 14 Jan 1961, 00:00 GMT",,1768,Neath / Aberavon,,39,South Africa,RSA,5,25,C,B,42,1960 South Africa Tour of UK & France,mru,-315619200000,1960-01-01,-252460801000,1961-12-31,"{""matchId"":7757,""venue"":{""id"":211,""name"":""The Gnoll"",""city"":""Neath"",""country"":""Wales""},""time"":{""millis"":-282873600000,""label"":""Sat 14 Jan 1961, 00:00 GMT""},""teams"":[{""id"":1768,""name"":""Neath / Aberavon""},{""id"":39,""name"":""South Africa"",""abbreviation"":""RSA""}],""scores"":[5,25],""status"":""C"",""outcome"":""B"",""events"":[{""id"":42,""label"":""1960 South Africa Tour of UK & France"",""sport"":""mru"",""start"":{""millis"":-315619200000,""label"":""1960-01-01""},""end"":{""millis"":-252460801000,""label"":""1961-12-31""}}]}"
3847,,,,,,-282787200000,-282787200000,"Sun 15 Jan 1961, 00:00 GMT",,41,Italy,ITA,721,Germany,GER,19,0,C,A,,,,,,,,"{""matchId"":3847,""time"":{""millis"":-282787200000,""label"":""Sun 15 Jan 1961, 00:00 GMT""},""teams"":[{""id"":41,""name"":""Italy"",""abbreviation"":""ITA""},{""id"":721,""name"":""Germany"",""abbreviation"":""GER""}],""scores"":[19,0],""status"":""C"",""outcome"":""A"",""events"":[]}"
493,,2,Cardiff Arms Park,Cardiff,Wales,-282268800000,-282268800000,"Sat 21 Jan 1961, 00:00 GMT",,33,Wales,WAL,34,England,ENG,6,3,C,A,186,1961 Five Nations,mru,-283996800000,1961-01-01,-252460801000,1961-12-31,"{""matchId"":493,""venue"":{""id"":2,""name"":""Cardiff Arms Park"",""city"":""Cardiff"",""country"":""Wales""},""time"":{""millis"":-282268800000,""label"":""Sat 21 Jan 1961, 00:00 GMT""},""teams"":[{""id"":33,""name"":""Wales"",""abbreviation"":""WAL""},{""id"":34,""name"":""England"",""abbreviation"":""ENG""}],""scores"":[6,3],""status"":""C"",""outcome"":""A"",""events"":[{""id"":186,""label"":""1961 Five Nations"",""sport"":""mru"",""start"":{""millis"":-283996800000,""label"":""1961-01-01""},""end"":{""millis"":-252460801000,""label"":""1961-12-31""}}]}"
1939,,7,Murrayfield,Edinburgh,Scotland,-282268800000,-282268800000,"Sat 21 Jan 1961, 00:00 GMT",58000,35,Scotland,SCO,39,South Africa,RSA,5,12,C,B,42,1960 South Africa Tour of UK & France,mru,-315619200000,1960-01-01,-252460801000,1961-12-31,"{""matchId"":1939,""venue"":{""id"":7,""name"":""Murrayfield"",""city"":""Edinburgh"",""country"":""Scotland""},""time"":{""millis"":-282268800000,""label"":""Sat 21 Jan 1961, 00:00 GMT""},""attendance"":58000,""teams"":[{""id"":35,""name"":""Scotland"",""abbreviation"":""SCO""},{""id"":39,""name"":""South Africa"",""abbreviation"":""RSA""}],""scores"":[5,12],""status"":""C"",""outcome"":""B"",""events"":[{""id"":42,""label"":""1960 South Africa Tour of UK & France"",""sport"":""mru"",""start"":{""millis"":-315619200000,""label"":""1960-01-01""},""end"":{""millis"":-252460801000,""label"":""1961-12-31""}}]}"
7758,,560,Linksfield Stadium,Aberdeen,Scotland,-281923200000,-281923200000,"Wed 25 Jan 1961, 00:00 GMT",,1187,North of Scotland,,39,South Africa,RSA,9,22,C,B,42,1960 South Africa Tour of UK & France,mru,-315619200000,1960-01-01,-252460801000,1961-12-31,"{""matchId"":7758,""venue"":{""id"":560,""name"":""Linksfield Stadium"",""city"":""Aberdeen"",""country"":""Scotland""},""time"":{""millis"":-281923200000,""label"":""Wed 25 Jan 1961, 00:00 GMT""},""teams"":[{""id"":1187,""name"":""North of Scotland""},{""id"":39,""name"":""South Africa"",""abbreviation"":""RSA""}],""scores"":[9,22],""status"":""C"",""outcome"":""B"",""events"":[{""id"":42,""label"":""1960 South Africa Tour of UK & France"",""sport"":""mru"",""start"":{""millis"":-315619200000,""label"":""1960-01-01""},""end"":{""millis"":-252460801000,""label"":""1961-12-31""}}]}"
7759,,35,Ravenhill,Belfast,Northern Ireland,-281664000000,-281664000000,"Sat 28 Jan 1961, 00:00 GMT",,1137,Ulster,,39,South Africa,RSA,6,19,C,B,42,1960 South Africa Tour of UK & France,mru,-315619200000,1960-01-01,-252460801000,1961-12-31,"{""matchId"":7759,""venue"":{""id"":35,""name"":""Ravenhill"",""city"":""Belfast"",""country"":""Northern Ireland""},""time"":{""millis"":-281664000000,""label"":""Sat 28 Jan 1961, 00:00 GMT""},""teams"":[{""id"":1137,""name"":""Ulster""},{""id"":39,""name"":""South Africa"",""abbreviation"":""RSA""}],""scores"":[6,19],""status"":""C"",""outcome"":""B"",""events"":[{""id"":42,""label"":""1960 South Africa Tour of UK & France"",""sport"":""mru"",""start"":{""millis"":-315619200000,""label"":""1960-01-01""},""end"":{""millis"":-252460801000,""label"":""1961-12-31""}}]}"
