8065,,,,,,441763200000,441763200000,"Sun 1 Jan 1984, 00:00 GMT",,57,Zimbabwe,ZIM,735,Kenya,KEN,56,7,C,A,,,,,,,,"{""matchId"":8065,""time"":{""millis"":441763200000,""label"":""Sun 1 Jan 1984, 00:00 GMT""},""teams"":[{""id"":57,""name"":""Zimbabwe"",""abbreviation"":""ZIM""},{""id"":735,""name"":""Kenya"",""abbreviation"":""KEN""}],""scores"":[56,7],""status"":""C"",""outcome"":""A"",""events"":[]}"
8906,,,,,,441763200000,441763200000,"Sun 1 Jan 1984, 00:00 GMT",,699,Belgium,BEL,64,Netherlands,NED,6,6,C,D,,,,,,,,"{""matchId"":8906,""time"":{""millis"":441763200000,""label"":""Sun 1 Jan 1984, 00:00 GMT""},""teams"":[{""id"":699,""name"":""Belgium"",""abbreviation"":""BEL""},{""id"":64,""name"":""Netherlands"",""abbreviation"":""NED""}],""scores"":[6,6],""status"":""C"",""outcome"":""D"",""events"":[]}"
8907,,,,,,441763200000,441763200000,"Sun 1 Jan 1984, 00:00 GMT",,775,Tunisia,TUN,1166,West Germany,FRG,23,9,C,A,,,,,,,,"{""matchId"":8907,""time"":{""millis"":441763200000,""label"":""Sun 1 Jan 1984, 00:00 GMT""},""teams"":[{""id"":775,""name"":""Tunisia"",""abbreviation"":""TUN""},{""id"":1166,""name"":""West Germany"",""abbreviation"":""FRG""}],""scores"":[23,9],""status"":""C"",""outcome"":""A"",""events"":[]}"
2522,,5,Parc des Princes,Paris,France,443491200000,443491200000,"Sat 21 Jan 1984, 00:00 GMT",45023,42,France,FRA,36,Ireland,IRE,25,12,C,A,163,1984 Five Nations,mru,441763200000,1984-01-01,473385599000,1984-12-31,"{""matchId"":2522,""venue"":{""id"":5,""name"":""Parc des Princes"",""city"":""Paris"",""country"":""France""},""time"":{""millis"":443491200000,""label"":""Sat 21 Jan 1984, 00:00 GMT""},""attendance"":45023,""teams"":[{""id"":42,""name"":""France"",""abbreviation"":""FRA""},{""id"":36,""name"":""Ireland"",""abbreviation"":""IRE""}],""scores"":[25,12],""status"":""C"",""outcome"":""A"",""events"":[{""id"":163,""label"":""1984 Five Nations"",""sport"":""mru"",""start"":{""millis"":441763200000,""label"":""1984-01-01""},""end"":{""millis"":473385599000,""label"":""1984-12-31""}}]}"
601,,2,Cardiff Arms Park,Cardiff,Wales,443543400000,443543400000,"Sat 21 Jan 1984, 14:30 GMT",,33,Wales,WAL,35,Scotland,SCO,9,15,C,B,163,1984 Five Nations,mru,441763200000,1984-01-01,473385599000,1984-12-31,"{""matchId"":601,""venue"":{""id"":2,""name"":""Cardiff Arms Park"",""city"":""Cardiff"",""country"":""Wales""},""time"":{""millis"":443543400000,""label"":""Sat 21 Jan 1984, 14:30 GMT""},""teams"":[{""id"":33,""name"":""Wales"",""abbreviation"":""WAL""},{""id"":35,""name"":""Scotland"",""abbreviation"":""SCO""}],""scores"":[9,15],""status"":""C"",""outcome"":""B"",""events"":[{""id"":163,""label"":""1984 Five Nations"",""sport"":""mru"",""start"":{""millis"":441763200000,""label"":""1984-01-01""},""end"":{""millis"":473385599000,""label"":""1984-12-31""}}]}"
1038,,7,Murrayfield,Edinburgh,Scotland,444753000000,444753000000,"Sat 4 Feb 1984, 14:30 GMT",,35,Scotland,SCO,34,England,ENG,18,6,C,A,163,1984 Five Nations,mru,441763200000,1984-01-01,473385599000,1984-12-31,"{""matchId"":1038,""venue"":{""id"":7,""name"":""Murrayfield"",""city"":""Edinburgh"",""country"":""Scotland""},""time"":{""millis"":444753000000,""label"":""Sat 4 Feb 1984, 14:30 GMT""},""teams"":[{""id"":35,""name"":""Scotland"",""abbreviation"":""SCO""},{""id"":34,""name"":""England"",""abbreviation"":""ENG""}],""scores"":[18,6],""status"":""C"",""outcome"":""A"",""events"":[{""id"":163,""label"":""1984 Five Nations"",""sport"":""mru"",""start"":{""millis"":441763200000,""label"":""1984-01-01""},""end"":{""millis"":473385599000,""label"":""1984-12-31""}}]}"
602,,4,Lansdowne Road,Dublin,Ireland,444754800000,444754800000,"Sat 4 Feb 1984, 15:00 GMT",,36,Ireland,IRE,33,Wales,WAL,9,18,C,B,163,1984 Five Nations,mru,441763200000,1984-01-01,473385599000,1984-12-31,"{""matchId"":602,""venue"":{""id"":4,""name"":""Lansdowne Road"",""city"":""Dublin"",""country"":""Ireland""},""time"":{""millis"":444754800000,""label"":""Sat 4 Feb 1984, 15:00 GMT""},""teams"":[{""id"":36,""name"":""Ireland"",""abbreviation"":""IRE""},{""id"":33,""name"":""Wales"",""abbreviation"":""WAL""}],""scores"":[9,18],""status"":""C"",""outcome"":""B"",""events"":[{""id"":163,""label"":""1984 Five Nations"",""sport"":""mru"",""start"":{""millis"":441763200000,""label"":""1984-01-01""},""end"":{""millis"":473385599000,""label"":""1984-12-31""}}]}"
603,,2,Cardiff Arms Park,Cardiff,Wales,445962600000,445962600000,"Sat 18 Feb 1984, 14:30 GMT",62000,33,Wales,WAL,42,France,FRA,16,21,C,B,163,1984 Five Nations,mru,441763200000,1984-01-01,473385599000,1984-12-31,"{""matchId"":603,""venue"":{""id"":2,""name"":""Cardiff Arms Park"",""city"":""Cardiff"",""country"":""Wales""},""time"":{""millis"":445962600000,""label"":""Sat 18 Feb 1984, 14:30 GMT""},""attendance"":62000,""teams"":[{""id"":33,""name"":""Wales"",""abbreviation"":""WAL""},{""id"":42,""name"":""France"",""abbreviation"":""FRA""}],""scores"":[16,21],""status"":""C"",""outcome"":""B"",""events"":[{""id"":163,""label"":""1984 Five Nations"",""sport"":""mru"",""start"":{""millis"":441763200000,""label"":""1984-01-01""},""end"":{""millis"":473385599000,""label"":""1984-12-31""}}]}"
1039,,3,Twickenham,London,England,445962600000,445962600000,"Sat 18 Feb 1984, 14:30 GMT",,34,England,ENG,36,Ireland,IRE,12,9,C,A,163,1984 Five Nations,mru,441763200000,1984-01-01,473385599000,1984-12-31,"{""matchId"":1039,""venue"":{""id"":3,""name"":""Twickenham"",""city"":""London"",""country"":""England""},""time"":{""millis"":445962600000,""label"":""Sat 18 Feb 1984, 14:30 GMT""},""teams"":[{""id"":34,""name"":""England"",""abbreviation"":""ENG""},{""id"":36,""name"":""Ireland"",""abbreviation"":""IRE""}],""scores"":[12,9],""status"":""C"",""outcome"":""A"",""events"":[{""id"":163,""label"":""1984 Five Nations"",""sport"":""mru"",""start"":{""millis"":441763200000,""label"":""1984-01-01""},""end"":{""millis"":473385599000,""label"":""1984-12-31""}}]}"
3767,,,,,,445996800000,445996800000,"Sun 19 Feb 1984, 00:00 GMT",,42,France,FRA,41,Italy,ITA,38,16,C,A,,,,,,,,"{""matchId"":3767,""time"":{""millis"":445996800000,""label"":""Sun 19 Feb 1984, 00:00 GMT""},""teams"":[{""id"":42,""name"":""France"",""abbreviation"":""FRA""},{""id"":41,""name"":""Italy"",""abbreviation"":""ITA""}],""scores"":[38,16],""status"":""C"",""outcome"":""A"",""events"":[]}"
