8006,,,,,,883612800000,883612800000,"Thu 1 Jan 1998, 00:00 GMT",,774,Trinidad & Tobago,TRI,781,Venezuela,VEN,26,23,C,A,,,,,,,,"{""matchId"":8006,""time"":{""millis"":883612800000,""label"":""Thu 1 Jan 1998, 00:00 GMT""},""teams"":[{""id"":774,""name"":""Trinidad & Tobago"",""abbreviation"":""TRI""},{""id"":781,""name"":""Venezuela"",""abbreviation"":""VEN""}],""scores"":[26,23],""status"":""C"",""outcome"":""A"",""events"":[]}"
8007,,,,,,883699200000,883699200000,"Fri 2 Jan 1998, 00:00 GMT",,774,Trinidad & Tobago,TRI,781,Venezuela,VEN,29,19,C,A,,,,,,,,"{""matchId"":8007,""time"":{""millis"":883699200000,""label"":""Fri 2 Jan 1998, 00:00 GMT""},""teams"":[{""id"":774,""name"":""Trinidad & Tobago"",""abbreviation"":""TRI""},{""id"":781,""name"":""Venezuela"",""abbreviation"":""VEN""}],""scores"":[29,19],""status"":""C"",""outcome"":""A"",""events"":[]}"
2336,,164,Chulalongkorn Stadium,Bangkok,Thailand,884390400000,884390400000,"Sat 10 Jan 1998, 00:00 GMT",,766,Sri Lanka,SRI,710,Chinese Taipei,TPE,27,31,C,B,905,1999 Rugby World Cup Qualifying,mru,820454400000,1996-01-01,946684799000,1999-12-31,"{""matchId"":2336,""eventPhase"":""Pool Asia Round B"",""venue"":{""id"":164,""name"":""Chulalongkorn Stadium"",""city"":""Bangkok"",""country"":""Thailand""},""time"":{""millis"":884390400000,""label"":""Sat 10 Jan 1998, 00:00 GMT""},""teams"":[{""id"":766,""name"":""Sri Lanka"",""abbreviation"":""SRI""},{""id"":710,""name"":""Chinese Taipei"",""abbreviation"":""TPE""}],""scores"":[27,31],""status"":""C"",""outcome"":""B"",""events"":[{""id"":905,""label"":""1999 Rugby World Cup Qualifying"",""sport"":""mru"",""start"":{""millis"":820454400000,""label"":""1996-01-01""},""end"":{""millis"":946684799000,""label"":""1999-12-31""}}]}"
4842,,293,University Campus,Lisbon,Portugal,885513600000,885513600000,"Fri 23 Jan 1998, 00:00 GMT",,44,Portugal,POR,58,Namibia,NAM,19,36,C,B,,,,,,,,"{""matchId"":4842,""venue"":{""id"":293,""name"":""University Campus"",""city"":""Lisbon"",""country"":""Portugal""},""time"":{""millis"":885513600000,""label"":""Fri 23 Jan 1998, 00:00 GMT""},""teams"":[{""id"":44,""name"":""Portugal"",""abbreviation"":""POR""},{""id"":58,""name"":""Namibia"",""abbreviation"":""NAM""}],""scores"":[19,36],""status"":""C"",""outcome"":""B"",""events"":[]}"
3713,,55,Stadio Comunale di Monigo,Treviso,Italy,885652200000,885652200000,"Sat 24 Jan 1998, 14:30 GMT",,41,Italy,ITA,35,Scotland,SCO,25,21,C,A,,,,,,,,"{""matchId"":3713,""venue"":{""id"":55,""name"":""Stadio Comunale di Monigo"",""city"":""Treviso"",""country"":""Italy""},""time"":{""millis"":885652200000,""label"":""Sat 24 Jan 1998, 14:30 GMT""},""teams"":[{""id"":41,""name"":""Italy"",""abbreviation"":""ITA""},{""id"":35,""name"":""Scotland"",""abbreviation"":""SCO""}],""scores"":[25,21],""status"":""C"",""outcome"":""A"",""events"":[]}"
13284,,,,,,886291200000,886291200000,"Sun 1 Feb 1998, 00:00 GMT",,2519,France,FRA,2517,England,ENG,5,13,C,B,,,,,,,,"{""matchId"":13284,""time"":{""millis"":886291200000,""label"":""Sun 1 Feb 1998, 00:00 GMT""},""teams"":[{""id"":2519,""name"":""France"",""abbreviation"":""FRA""},{""id"":2517,""name"":""England"",""abbreviation"":""ENG""}],""scores"":[5,13],""status"":""C"",""outcome"":""B"",""events"":[]}"
1130,,6,Stade de France,St Denis,France,886863600000,886863600000,"Sat 7 Feb 1998, 15:00 GMT",77567,42,France,FRA,34,England,ENG,24,17,C,A,149,1998 Five Nations,mru,883612800000,1998-01-01,915148799000,1998-12-31,"{""matchId"":1130,""venue"":{""id"":6,""name"":""Stade de France"",""city"":""St Denis"",""country"":""France""},""time"":{""millis"":886863600000,""label"":""Sat 7 Feb 1998, 15:00 GMT""},""attendance"":77567,""teams"":[{""id"":42,""name"":""France"",""abbreviation"":""FRA""},{""id"":34,""name"":""England"",""abbreviation"":""ENG""}],""scores"":[24,17],""status"":""C"",""outcome"":""A"",""events"":[{""id"":149,""label"":""1998 Five Nations"",""sport"":""mru"",""start"":{""millis"":883612800000,""label"":""1998-01-01""},""end"":{""millis"":915148799000,""label"":""1998-12-31""}}]}"
3888,,4,Lansdowne Road,Dublin,Ireland,886863600000,886863600000,"Sat 7 Feb 1998, 15:00 GMT",,36,Ireland,IRE,35,Scotland,SCO,16,17,C,B,149,1998 Five Nations,mru,883612800000,1998-01-01,915148799000,1998-12-31,"{""matchId"":3888,""venue"":{""id"":4,""name"":""Lansdowne Road"",""city"":""Dublin"",""country"":""Ireland""},""time"":{""millis"":886863600000,""label"":""Sat 7 Feb 1998, 15:00 GMT""},""teams"":[{""id"":36,""name"":""Ireland"",""abbreviation"":""IRE""},{""id"":35,""name"":""Scotland"",""abbreviation"":""SCO""}],""scores"":[16,17],""status"":""C"",""outcome"":""B"",""events"":[{""id"":149,""label"":""1998 Five Nations"",""sport"":""mru"",""start"":{""millis"":883612800000,""label"":""1998-01-01""},""end"":{""millis"":915148799000,""label"":""1998-12-31""}}]}"
717,,17,Stradey Park,Llanelli,Wales,886874400000,886874400000,"Sat 7 Feb 1998, 18:00 GMT",13800,33,Wales,WAL,41,Italy,ITA,23,20,C,A,,,,,,,,"{""matchId"":717,""venue"":{""id"":17,""name"":""Stradey Park"",""city"":""Llanelli"",""country"":""Wales""},""time"":{""millis"":886874400000,""label"":""Sat 7 Feb 1998, 18:00 GMT""},""attendance"":13800,""teams"":[{""id"":33,""name"":""Wales"",""abbreviation"":""WAL""},{""id"":41,""name"":""Italy"",""abbreviation"":""ITA""}],""scores"":[23,20],""status"":""C"",""outcome"":""A"",""events"":[]}"
13285,,,,,,886896000000,886896000000,"Sun 8 Feb 1998, 00:00 GMT",,2518,Ireland,IRE,2522,Scotland,SCO,0,15,C,B,,,,,,,,"{""matchId"":13285,""time"":{""millis"":886896000000,""label"":""Sun 8 Feb 1998, 00:00 GMT""},""teams"":[{""id"":2518,""name"":""Ireland"",""abbreviation"":""IRE""},{""id"":2522,""name"":""Scotland"",""abbreviation"":""SCO""}],""scores"":[0,15],""status"":""C"",""outcome"":""B"",""events"":[]}"
13286,,,,,,887500800000,887500800000,"Sun 15 Feb 1998, 00:00 GMT",,2517,England,ENG,2520,Wales,WAL,29,12,C,A,,,,,,,,"{""matchId"":13286,""time"":{""millis"":887500800000,""label"":""Sun 15 Feb 1998, 00:00 GMT""},""teams"":[{""id"":2517,""name"":""England"",""abbreviation"":""ENG""},{""id"":2520,""name"":""Wales"",""abbreviation"":""WAL""}],""scores"":[29,12],""status"":""C"",""outcome"":""A"",""events"":[]}"
13287,,,,,,888019200000,888019200000,"Sat 21 Feb 1998, 00:00 GMT",,2522,Scotland,SCO,2519,France,FRA,19,3,C,A,,,,,,,,"{""matchId"":13287,""time"":{""millis"":888019200000,""label"":""Sat 21 Feb 1998, 00:00 GMT""},""teams"":[{""id"":2522,""name"":""Scotland"",""abbreviation"":""SCO""},{""id"":2519,""name"":""France"",""abbreviation"":""FRA""}],""scores"":[19,3],""status"":""C"",""outcome"":""A"",""events"":[]}"
