13528,,,,,,1107475200000,1107475200000,"Fri 4 Feb 2005, 00:00 GMT",,2520,Wales,WAL,2517,England,ENG,0,81,C,B,,,,,,,,"{""matchId"":13528,""time"":{""millis"":1107475200000,""label"":""Fri 4 Feb 2005, 00:00 GMT""},""teams"":[{""id"":2520,""name"":""Wales"",""abbreviation"":""WAL""},{""id"":2517,""name"":""England"",""abbreviation"":""ENG""}],""scores"":[0,81],""status"":""C"",""outcome"":""B"",""events"":[]}"
13529,,,,,,1107475200000,1107475200000,"Fri 4 Feb 2005, 00:00 GMT",,2519,France,FRA,2522,Scotland,SCO,22,15,C,A,,,,,,,,"{""matchId"":13529,""time"":{""millis"":1107475200000,""label"":""Fri 4 Feb 2005, 00:00 GMT""},""teams"":[{""id"":2519,""name"":""France"",""abbreviation"":""FRA""},{""id"":2522,""name"":""Scotland"",""abbreviation"":""SCO""}],""scores"":[22,15],""status"":""C"",""outcome"":""A"",""events"":[]}"
17005,Match 1,,,,,1107522000000,1107522000000,"Fri 4 Feb 2005, 13:00 GMT",,2408,Argentina 7s,ARG,2421,Tonga 7s,TON,41,0,C,A,897,2004/05 IRB Sevens World Series - Wellington,mrs,1107475200000,2005-02-04,1107647999000,2005-02-05,"{""matchId"":17005,""description"":""Match 1"",""eventPhase"":""Pool"",""time"":{""millis"":1107522000000,""label"":""Fri 4 Feb 2005, 13:00 GMT""},""teams"":[{""id"":2408,""name"":""Argentina 7s"",""abbreviation"":""ARG""},{""id"":2421,""name"":""Tonga 7s"",""abbreviation"":""TON""}],""scores"":[41,0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":897,""label"":""2004/05 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1107475200000,""label"":""2005-02-04""},""end"":{""millis"":1107647999000,""label"":""2005-02-05""}}]}"
17006,Match 2,,,,,1107523320000,1107523320000,"Fri 4 Feb 2005, 13:22 GMT",,2409,Australia 7s,AUS,2411,Cook Islands 7s,COK,28,12,C,A,897,2004/05 IRB Sevens World Series - Wellington,mrs,1107475200000,2005-02-04,1107647999000,2005-02-05,"{""matchId"":17006,""description"":""Match 2"",""eventPhase"":""Pool"",""time"":{""millis"":1107523320000,""label"":""Fri 4 Feb 2005, 13:22 GMT""},""teams"":[{""id"":2409,""name"":""Australia 7s"",""abbreviation"":""AUS""},{""id"":2411,""name"":""Cook Islands 7s"",""abbreviation"":""COK""}],""scores"":[28,12],""status"":""C"",""outcome"":""A"",""events"":[{""id"":897,""label"":""2004/05 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1107475200000,""label"":""2005-02-04""},""end"":{""millis"":1107647999000,""label"":""2005-02-05""}}]}"
17007,Match 3,,,,,1107524640000,1107524640000,"Fri 4 Feb 2005, 13:44 GMT",,2420,South Africa 7s,RSA,2419,Scotland 7s,SCO,31,7,C,A,897,2004/05 IRB Sevens World Series - Wellington,mrs,1107475200000,2005-02-04,1107647999000,2005-02-05,"{""matchId"":17007,""description"":""Match 3"",""eventPhase"":""Pool"",""time"":{""millis"":1107524640000,""label"":""Fri 4 Feb 2005, 13:44 GMT""},""teams"":[{""id"":2420,""name"":""South Africa 7s"",""abbreviation"":""RSA""},{""id"":2419,""name"":""Scotland 7s"",""abbreviation"":""SCO""}],""scores"":[31,7],""status"":""C"",""outcome"":""A"",""events"":[{""id"":897,""label"":""2004/05 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1107475200000,""label"":""2005-02-04""},""end"":{""millis"":1107647999000,""label"":""2005-02-05""}}]}"
17008,Match 4,,,,,1107525960000,1107525960000,"Fri 4 Feb 2005, 14:06 GMT",,2414,France 7s,FRA,2423,Japan 7s,JPN,21,12,C,A,897,2004/05 IRB Sevens World Series - Wellington,mrs,1107475200000,2005-02-04,1107647999000,2005-02-05,"{""matchId"":17008,""description"":""Match 4"",""eventPhase"":""Pool"",""time"":{""millis"":1107525960000,""label"":""Fri 4 Feb 2005, 14:06 GMT""},""teams"":[{""id"":2414,""name"":""France 7s"",""abbreviation"":""FRA""},{""id"":2423,""name"":""Japan 7s"",""abbreviation"":""JPN""}],""scores"":[21,12],""status"":""C"",""outcome"":""A"",""events"":[{""id"":897,""label"":""2004/05 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1107475200000,""label"":""2005-02-04""},""end"":{""millis"":1107647999000,""label"":""2005-02-05""}}]}"
17009,Match 5,,,,,1107527280000,1107527280000,"Fri 4 Feb 2005, 14:28 GMT",,2412,England 7s,ENG,2410,Canada 7s,CAN,31,5,C,A,897,2004/05 IRB Sevens World Series - Wellington,mrs,1107475200000,2005-02-04,1107647999000,2005-02-05,"{""matchId"":17009,""description"":""Match 5"",""eventPhase"":""Pool"",""time"":{""millis"":1107527280000,""label"":""Fri 4 Feb 2005, 14:28 GMT""},""teams"":[{""id"":2412,""name"":""England 7s"",""abbreviation"":""ENG""},{""id"":2410,""name"":""Canada 7s"",""abbreviation"":""CAN""}],""scores"":[31,5],""status"":""C"",""outcome"":""A"",""events"":[{""id"":897,""label"":""2004/05 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1107475200000,""label"":""2005-02-04""},""end"":{""millis"":1107647999000,""label"":""2005-02-05""}}]}"
17010,Match 6,,,,,1107528600000,1107528600000,"Fri 4 Feb 2005, 14:50 GMT",,2418,Samoa 7s,SAM,2417,Niue Island 7s,NIU,28,12,C,A,897,2004/05 IRB Sevens World Series - Wellington,mrs,1107475200000,2005-02-04,1107647999000,2005-02-05,"{""matchId"":17010,""description"":""Match 6"",""eventPhase"":""Pool"",""time"":{""millis"":1107528600000,""label"":""Fri 4 Feb 2005, 14:50 GMT""},""teams"":[{""id"":2418,""name"":""Samoa 7s"",""abbreviation"":""SAM""},{""id"":2417,""name"":""Niue Island 7s"",""abbreviation"":""NIU""}],""scores"":[28,12],""status"":""C"",""outcome"":""A"",""events"":[{""id"":897,""label"":""2004/05 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1107475200000,""label"":""2005-02-04""},""end"":{""millis"":1107647999000,""label"":""2005-02-05""}}]}"
17011,Match 7,,,,,1107529920000,1107529920000,"Fri 4 Feb 2005, 15:12 GMT",,2416,New Zealand 7s,NZL,2415,Kenya 7s,KEN,40,7,C,A,897,2004/05 IRB Sevens World Series - Wellington,mrs,1107475200000,2005-02-04,1107647999000,2005-02-05,"{""matchId"":17011,""description"":""Match 7"",""eventPhase"":""Pool"",""time"":{""millis"":1107529920000,""label"":""Fri 4 Feb 2005, 15:12 GMT""},""teams"":[{""id"":2416,""name"":""New Zealand 7s"",""abbreviation"":""NZL""},{""id"":2415,""name"":""Kenya 7s"",""abbreviation"":""KEN""}],""scores"":[40,7],""status"":""C"",""outcome"":""A"",""events"":[{""id"":897,""label"":""2004/05 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1107475200000,""label"":""2005-02-04""},""end"":{""millis"":1107647999000,""label"":""2005-02-05""}}]}"
17012,Match 8,,,,,1107531240000,1107531240000,"Fri 4 Feb 2005, 15:34 GMT",,2413,Fiji 7s,FIJ,2422,USA 7s,USA,24,14,C,A,897,2004/05 IRB Sevens World Series - Wellington,mrs,1107475200000,2005-02-04,1107647999000,2005-02-05,"{""matchId"":17012,""description"":""Match 8"",""eventPhase"":""Pool"",""time"":{""millis"":1107531240000,""label"":""Fri 4 Feb 2005, 15:34 GMT""},""teams"":[{""id"":2413,""name"":""Fiji 7s"",""abbreviation"":""FIJ""},{""id"":2422,""name"":""USA 7s"",""abbreviation"":""USA""}],""scores"":[24,14],""status"":""C"",""outcome"":""A"",""events"":[{""id"":897,""label"":""2004/05 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1107475200000,""label"":""2005-02-04""},""end"":{""millis"":1107647999000,""label"":""2005-02-05""}}]}"
