5075,,,,,,788918400000,788918400000,"Sun 1 Jan 1995, 00:00 GMT",,760,Singapore,SIN,772,Thailand,THA,0,21,C,B,,,,,,,,"{""matchId"":5075,""time"":{""millis"":788918400000,""label"":""Sun 1 Jan 1995, 00:00 GMT""},""teams"":[{""id"":760,""name"":""Singapore"",""abbreviation"":""SIN""},{""id"":772,""name"":""Thailand"",""abbreviation"":""THA""}],""scores"":[0,21],""status"":""C"",""outcome"":""B"",""events"":[]}"
5076,,,,,,788918400000,788918400000,"Sun 1 Jan 1995, 00:00 GMT",,772,Thailand,THA,741,Malaysia,MAS,45,5,C,A,,,,,,,,"{""matchId"":5076,""time"":{""millis"":788918400000,""label"":""Sun 1 Jan 1995, 00:00 GMT""},""teams"":[{""id"":772,""name"":""Thailand"",""abbreviation"":""THA""},{""id"":741,""name"":""Malaysia"",""abbreviation"":""MAS""}],""scores"":[45,5],""status"":""C"",""outcome"":""A"",""events"":[]}"
8089,,,,,,788918400000,788918400000,"Sun 1 Jan 1995, 00:00 GMT",,772,Thailand,THA,741,Malaysia,MAS,45,5,C,A,,,,,,,,"{""matchId"":8089,""time"":{""millis"":788918400000,""label"":""Sun 1 Jan 1995, 00:00 GMT""},""teams"":[{""id"":772,""name"":""Thailand"",""abbreviation"":""THA""},{""id"":741,""name"":""Malaysia"",""abbreviation"":""MAS""}],""scores"":[45,5],""status"":""C"",""outcome"":""A"",""events"":[]}"
8090,,,,,,788918400000,788918400000,"Sun 1 Jan 1995, 00:00 GMT",,760,Singapore,SIN,772,Thailand,THA,0,21,C,B,,,,,,,,"{""matchId"":8090,""time"":{""millis"":788918400000,""label"":""Sun 1 Jan 1995, 00:00 GMT""},""teams"":[{""id"":760,""name"":""Singapore"",""abbreviation"":""SIN""},{""id"":772,""name"":""Thailand"",""abbreviation"":""THA""}],""scores"":[0,21],""status"":""C"",""outcome"":""B"",""events"":[]}"
5884,,,,,,789004800000,789004800000,"Mon 2 Jan 1995, 00:00 GMT",,1472,Surrey,,41,Italy,ITA,0,0,C,D,749,1994 Italy Tour of England and Scotland,mru,757382400000,1994-01-01,820454399000,1995-12-31,"{""matchId"":5884,""time"":{""millis"":789004800000,""label"":""Mon 2 Jan 1995, 00:00 GMT""},""teams"":[{""id"":1472,""name"":""Surrey""},{""id"":41,""name"":""Italy"",""abbreviation"":""ITA""}],""scores"":[0,0],""status"":""C"",""outcome"":""D"",""events"":[{""id"":749,""label"":""1994 Italy Tour of England and Scotland"",""sport"":""mru"",""start"":{""millis"":757382400000,""label"":""1994-01-01""},""end"":{""millis"":820454399000,""label"":""1995-12-31""}}]}"
3720,,206,McDiarmid Park,Perth,Scotland,789490800000,789490800000,"Sat 7 Jan 1995, 15:00 GMT",,1133,Scotland A,,41,Italy,ITA,18,16,C,A,749,1994 Italy Tour of England and Scotland,mru,757382400000,1994-01-01,820454399000,1995-12-31,"{""matchId"":3720,""venue"":{""id"":206,""name"":""McDiarmid Park"",""city"":""Perth"",""country"":""Scotland""},""time"":{""millis"":789490800000,""label"":""Sat 7 Jan 1995, 15:00 GMT""},""teams"":[{""id"":1133,""name"":""Scotland A""},{""id"":41,""name"":""Italy"",""abbreviation"":""ITA""}],""scores"":[18,16],""status"":""C"",""outcome"":""A"",""events"":[{""id"":749,""label"":""1994 Italy Tour of England and Scotland"",""sport"":""mru"",""start"":{""millis"":757382400000,""label"":""1994-01-01""},""end"":{""millis"":820454399000,""label"":""1995-12-31""}}]}"
685,,5,Parc des Princes,Paris,France,790646400000,790646400000,"Sat 21 Jan 1995, 00:00 GMT",48617,42,France,FRA,33,Wales,WAL,21,9,C,A,152,1995 Five Nations,mru,788918400000,1995-01-01,820454399000,1995-12-31,"{""matchId"":685,""venue"":{""id"":5,""name"":""Parc des Princes"",""city"":""Paris"",""country"":""France""},""time"":{""millis"":790646400000,""label"":""Sat 21 Jan 1995, 00:00 GMT""},""attendance"":48617,""teams"":[{""id"":42,""name"":""France"",""abbreviation"":""FRA""},{""id"":33,""name"":""Wales"",""abbreviation"":""WAL""}],""scores"":[21,9],""status"":""C"",""outcome"":""A"",""events"":[{""id"":152,""label"":""1995 Five Nations"",""sport"":""mru"",""start"":{""millis"":788918400000,""label"":""1995-01-01""},""end"":{""millis"":820454399000,""label"":""1995-12-31""}}]}"
2055,,7,Murrayfield,Edinburgh,Scotland,790698600000,790698600000,"Sat 21 Jan 1995, 14:30 GMT",26691,35,Scotland,SCO,50,Canada,CAN,22,6,C,A,,,,,,,,"{""matchId"":2055,""venue"":{""id"":7,""name"":""Murrayfield"",""city"":""Edinburgh"",""country"":""Scotland""},""time"":{""millis"":790698600000,""label"":""Sat 21 Jan 1995, 14:30 GMT""},""attendance"":26691,""teams"":[{""id"":35,""name"":""Scotland"",""abbreviation"":""SCO""},{""id"":50,""name"":""Canada"",""abbreviation"":""CAN""}],""scores"":[22,6],""status"":""C"",""outcome"":""A"",""events"":[]}"
1104,,4,Lansdowne Road,Dublin,Ireland,790699500000,790699500000,"Sat 21 Jan 1995, 14:45 GMT",,36,Ireland,IRE,34,England,ENG,8,20,C,B,152,1995 Five Nations,mru,788918400000,1995-01-01,820454399000,1995-12-31,"{""matchId"":1104,""venue"":{""id"":4,""name"":""Lansdowne Road"",""city"":""Dublin"",""country"":""Ireland""},""time"":{""millis"":790699500000,""label"":""Sat 21 Jan 1995, 14:45 GMT""},""teams"":[{""id"":36,""name"":""Ireland"",""abbreviation"":""IRE""},{""id"":34,""name"":""England"",""abbreviation"":""ENG""}],""scores"":[8,20],""status"":""C"",""outcome"":""B"",""events"":[{""id"":152,""label"":""1995 Five Nations"",""sport"":""mru"",""start"":{""millis"":788918400000,""label"":""1995-01-01""},""end"":{""millis"":820454399000,""label"":""1995-12-31""}}]}"
1105,,3,Twickenham,London,England,791908200000,791908200000,"Sat 4 Feb 1995, 14:30 GMT",63000,34,England,ENG,42,France,FRA,31,10,C,A,152,1995 Five Nations,mru,788918400000,1995-01-01,820454399000,1995-12-31,"{""matchId"":1105,""venue"":{""id"":3,""name"":""Twickenham"",""city"":""London"",""country"":""England""},""time"":{""millis"":791908200000,""label"":""Sat 4 Feb 1995, 14:30 GMT""},""attendance"":63000,""teams"":[{""id"":34,""name"":""England"",""abbreviation"":""ENG""},{""id"":42,""name"":""France"",""abbreviation"":""FRA""}],""scores"":[31,10],""status"":""C"",""outcome"":""A"",""events"":[{""id"":152,""label"":""1995 Five Nations"",""sport"":""mru"",""start"":{""millis"":788918400000,""label"":""1995-01-01""},""end"":{""millis"":820454399000,""label"":""1995-12-31""}}]}"
