20414,Match 1,,,,,1390579200000,1390579200000,"Fri 24 Jan 2014, 16:00 GMT",,2420,South Africa 7s,RSA,3921,Wales 7s,WAL,43,0,C,A,1508,2013/14 HSBC Sevens World Series - Las Vegas,mrs,1390521600000,2014-01-24,1390780799000,2014-01-26,"{""matchId"":20414,""description"":""Match 1"",""eventPhase"":""Pool"",""time"":{""millis"":1390579200000,""label"":""Fri 24 Jan 2014, 16:00 GMT""},""teams"":[{""id"":2420,""name"":""South Africa 7s"",""abbreviation"":""RSA""},{""id"":3921,""name"":""Wales 7s"",""abbreviation"":""WAL""}],""scores"":[43,0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1508,""label"":""2013/14 HSBC Sevens World Series - Las Vegas"",""sport"":""mrs"",""start"":{""millis"":1390521600000,""label"":""2014-01-24""},""end"":{""millis"":1390780799000,""label"":""2014-01-26""}}]}"
20415,Match 2,,,,,1390580520000,1390580520000,"Fri 24 Jan 2014, 16:22 GMT",,2415,Kenya 7s,KEN,2410,Canada 7s,CAN,15,17,C,B,1508,2013/14 HSBC Sevens World Series - Las Vegas,mrs,1390521600000,2014-01-24,1390780799000,2014-01-26,"{""matchId"":20415,""description"":""Match 2"",""eventPhase"":""Pool"",""time"":{""millis"":1390580520000,""label"":""Fri 24 Jan 2014, 16:22 GMT""},""teams"":[{""id"":2415,""name"":""Kenya 7s"",""abbreviation"":""KEN""},{""id"":2410,""name"":""Canada 7s"",""abbreviation"":""CAN""}],""scores"":[15,17],""status"":""C"",""outcome"":""B"",""events"":[{""id"":1508,""label"":""2013/14 HSBC Sevens World Series - Las Vegas"",""sport"":""mrs"",""start"":{""millis"":1390521600000,""label"":""2014-01-24""},""end"":{""millis"":1390780799000,""label"":""2014-01-26""}}]}"
20416,Match 3,,,,,1390581840000,1390581840000,"Fri 24 Jan 2014, 16:44 GMT",,2416,New Zealand 7s,NZL,2409,Australia 7s,AUS,31,7,C,A,1508,2013/14 HSBC Sevens World Series - Las Vegas,mrs,1390521600000,2014-01-24,1390780799000,2014-01-26,"{""matchId"":20416,""description"":""Match 3"",""eventPhase"":""Pool"",""time"":{""millis"":1390581840000,""label"":""Fri 24 Jan 2014, 16:44 GMT""},""teams"":[{""id"":2416,""name"":""New Zealand 7s"",""abbreviation"":""NZL""},{""id"":2409,""name"":""Australia 7s"",""abbreviation"":""AUS""}],""scores"":[31,7],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1508,""label"":""2013/14 HSBC Sevens World Series - Las Vegas"",""sport"":""mrs"",""start"":{""millis"":1390521600000,""label"":""2014-01-24""},""end"":{""millis"":1390780799000,""label"":""2014-01-26""}}]}"
20417,Match 4,,,,,1390583160000,1390583160000,"Fri 24 Jan 2014, 17:06 GMT",,2413,Fiji 7s,FIJ,2419,Scotland 7s,SCO,24,0,C,A,1508,2013/14 HSBC Sevens World Series - Las Vegas,mrs,1390521600000,2014-01-24,1390780799000,2014-01-26,"{""matchId"":20417,""description"":""Match 4"",""eventPhase"":""Pool"",""time"":{""millis"":1390583160000,""label"":""Fri 24 Jan 2014, 17:06 GMT""},""teams"":[{""id"":2413,""name"":""Fiji 7s"",""abbreviation"":""FIJ""},{""id"":2419,""name"":""Scotland 7s"",""abbreviation"":""SCO""}],""scores"":[24,0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1508,""label"":""2013/14 HSBC Sevens World Series - Las Vegas"",""sport"":""mrs"",""start"":{""millis"":1390521600000,""label"":""2014-01-24""},""end"":{""millis"":1390780799000,""label"":""2014-01-26""}}]}"
20418,Match 5,,,,,1390584480000,1390584480000,"Fri 24 Jan 2014, 17:28 GMT",,2418,Samoa 7s,SAM,2412,England 7s,ENG,22,19,C,A,1508,2013/14 HSBC Sevens World Series - Las Vegas,mrs,1390521600000,2014-01-24,1390780799000,2014-01-26,"{""matchId"":20418,""description"":""Match 5"",""eventPhase"":""Pool"",""time"":{""millis"":1390584480000,""label"":""Fri 24 Jan 2014, 17:28 GMT""},""teams"":[{""id"":2418,""name"":""Samoa 7s"",""abbreviation"":""SAM""},{""id"":2412,""name"":""England 7s"",""abbreviation"":""ENG""}],""scores"":[22,19],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1508,""label"":""2013/14 HSBC Sevens World Series - Las Vegas"",""sport"":""mrs"",""start"":{""millis"":1390521600000,""label"":""2014-01-24""},""end"":{""millis"":1390780799000,""label"":""2014-01-26""}}]}"
20419,Match 6,,,,,1390585800000,1390585800000,"Fri 24 Jan 2014, 17:50 GMT",,3910,Portugal 7s,POR,3919,Uruguay 7s,URU,19,5,C,A,1508,2013/14 HSBC Sevens World Series - Las Vegas,mrs,1390521600000,2014-01-24,1390780799000,2014-01-26,"{""matchId"":20419,""description"":""Match 6"",""eventPhase"":""Pool"",""time"":{""millis"":1390585800000,""label"":""Fri 24 Jan 2014, 17:50 GMT""},""teams"":[{""id"":3910,""name"":""Portugal 7s"",""abbreviation"":""POR""},{""id"":3919,""name"":""Uruguay 7s"",""abbreviation"":""URU""}],""scores"":[19,5],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1508,""label"":""2013/14 HSBC Sevens World Series - Las Vegas"",""sport"":""mrs"",""start"":{""millis"":1390521600000,""label"":""2014-01-24""},""end"":{""millis"":1390780799000,""label"":""2014-01-26""}}]}"
20420,Match 7,,,,,1390587120000,1390587120000,"Fri 24 Jan 2014, 18:12 GMT",,2408,Argentina 7s,ARG,2422,USA 7s,USA,19,12,C,A,1508,2013/14 HSBC Sevens World Series - Las Vegas,mrs,1390521600000,2014-01-24,1390780799000,2014-01-26,"{""matchId"":20420,""description"":""Match 7"",""eventPhase"":""Pool"",""time"":{""millis"":1390587120000,""label"":""Fri 24 Jan 2014, 18:12 GMT""},""teams"":[{""id"":2408,""name"":""Argentina 7s"",""abbreviation"":""ARG""},{""id"":2422,""name"":""USA 7s"",""abbreviation"":""USA""}],""scores"":[19,12],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1508,""label"":""2013/14 HSBC Sevens World Series - Las Vegas"",""sport"":""mrs"",""start"":{""millis"":1390521600000,""label"":""2014-01-24""},""end"":{""millis"":1390780799000,""label"":""2014-01-26""}}]}"
20421,Match 8,,,,,1390588440000,1390588440000,"Fri 24 Jan 2014, 18:34 GMT",,2414,France 7s,FRA,3913,Spain 7s,ESP,47,0,C,A,1508,2013/14 HSBC Sevens World Series - Las Vegas,mrs,1390521600000,2014-01-24,1390780799000,2014-01-26,"{""matchId"":20421,""description"":""Match 8"",""eventPhase"":""Pool"",""time"":{""millis"":1390588440000,""label"":""Fri 24 Jan 2014, 18:34 GMT""},""teams"":[{""id"":2414,""name"":""France 7s"",""abbreviation"":""FRA""},{""id"":3913,""name"":""Spain 7s"",""abbreviation"":""ESP""}],""scores"":[47,0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1508,""label"":""2013/14 HSBC Sevens World Series - Las Vegas"",""sport"":""mrs"",""start"":{""millis"":1390521600000,""label"":""2014-01-24""},""end"":{""millis"":1390780799000,""label"":""2014-01-26""}}]}"
20422,Match 9,,,,,1390589760000,1390589760000,"Fri 24 Jan 2014, 18:56 GMT",,2420,South Africa 7s,RSA,2410,Canada 7s,CAN,29,0,C,A,1508,2013/14 HSBC Sevens World Series - Las Vegas,mrs,1390521600000,2014-01-24,1390780799000,2014-01-26,"{""matchId"":20422,""description"":""Match 9"",""eventPhase"":""Pool"",""time"":{""millis"":1390589760000,""label"":""Fri 24 Jan 2014, 18:56 GMT""},""teams"":[{""id"":2420,""name"":""South Africa 7s"",""abbreviation"":""RSA""},{""id"":2410,""name"":""Canada 7s"",""abbreviation"":""CAN""}],""scores"":[29,0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1508,""label"":""2013/14 HSBC Sevens World Series - Las Vegas"",""sport"":""mrs"",""start"":{""millis"":1390521600000,""label"":""2014-01-24""},""end"":{""millis"":1390780799000,""label"":""2014-01-26""}}]}"
20423,Match 10,,,,,1390591080000,1390591080000,"Fri 24 Jan 2014, 19:18 GMT",,2415,Kenya 7s,KEN,3921,Wales 7s,WAL,21,17,C,A,1508,2013/14 HSBC Sevens World Series - Las Vegas,mrs,1390521600000,2014-01-24,1390780799000,2014-01-26,"{""matchId"":20423,""description"":""Match 10"",""eventPhase"":""Pool"",""time"":{""millis"":1390591080000,""label"":""Fri 24 Jan 2014, 19:18 GMT""},""teams"":[{""id"":2415,""name"":""Kenya 7s"",""abbreviation"":""KEN""},{""id"":3921,""name"":""Wales 7s"",""abbreviation"":""WAL""}],""scores"":[21,17],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1508,""label"":""2013/14 HSBC Sevens World Series - Las Vegas"",""sport"":""mrs"",""start"":{""millis"":1390521600000,""label"":""2014-01-24""},""end"":{""millis"":1390780799000,""label"":""2014-01-26""}}]}"
20424,Match 11,,,,,1390592400000,1390592400000,"Fri 24 Jan 2014, 19:40 GMT",,2416,New Zealand 7s,NZL,2419,Scotland 7s,SCO,26,5,C,A,1508,2013/14 HSBC Sevens World Series - Las Vegas,mrs,1390521600000,2014-01-24,1390780799000,2014-01-26,"{""matchId"":20424,""description"":""Match 11"",""eventPhase"":""Pool"",""time"":{""millis"":1390592400000,""label"":""Fri 24 Jan 2014, 19:40 GMT""},""teams"":[{""id"":2416,""name"":""New Zealand 7s"",""abbreviation"":""NZL""},{""id"":2419,""name"":""Scotland 7s"",""abbreviation"":""SCO""}],""scores"":[26,5],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1508,""label"":""2013/14 HSBC Sevens World Series - Las Vegas"",""sport"":""mrs"",""start"":{""millis"":1390521600000,""label"":""2014-01-24""},""end"":{""millis"":1390780799000,""label"":""2014-01-26""}}]}"
20425,Match 12,,,,,1390593720000,1390593720000,"Fri 24 Jan 2014, 20:02 GMT",,2413,Fiji 7s,FIJ,2409,Australia 7s,AUS,21,22,C,B,1508,2013/14 HSBC Sevens World Series - Las Vegas,mrs,1390521600000,2014-01-24,1390780799000,2014-01-26,"{""matchId"":20425,""description"":""Match 12"",""eventPhase"":""Pool"",""time"":{""millis"":1390593720000,""label"":""Fri 24 Jan 2014, 20:02 GMT""},""teams"":[{""id"":2413,""name"":""Fiji 7s"",""abbreviation"":""FIJ""},{""id"":2409,""name"":""Australia 7s"",""abbreviation"":""AUS""}],""scores"":[21,22],""status"":""C"",""outcome"":""B"",""events"":[{""id"":1508,""label"":""2013/14 HSBC Sevens World Series - Las Vegas"",""sport"":""mrs"",""start"":{""millis"":1390521600000,""label"":""2014-01-24""},""end"":{""millis"":1390780799000,""label"":""2014-01-26""}}]}"
20426,Match 13,,,,,1390595040000,1390595040000,"Fri 24 Jan 2014, 20:24 GMT",,2418,Samoa 7s,SAM,3919,Uruguay 7s,URU,17,12,C,A,1508,2013/14 HSBC Sevens World Series - Las Vegas,mrs,1390521600000,2014-01-24,1390780799000,2014-01-26,"{""matchId"":20426,""description"":""Match 13"",""eventPhase"":""Pool"",""time"":{""millis"":1390595040000,""label"":""Fri 24 Jan 2014, 20:24 GMT""},""teams"":[{""id"":2418,""name"":""Samoa 7s"",""abbreviation"":""SAM""},{""id"":3919,""name"":""Uruguay 7s"",""abbreviation"":""URU""}],""scores"":[17,12],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1508,""label"":""2013/14 HSBC Sevens World Series - Las Vegas"",""sport"":""mrs"",""start"":{""millis"":1390521600000,""label"":""2014-01-24""},""end"":{""millis"":1390780799000,""label"":""2014-01-26""}}]}"
20427,Match 14,,,,,1390596360000,1390596360000,"Fri 24 Jan 2014, 20:46 GMT",,3910,Portugal 7s,POR,2412,England 7s,ENG,0,54,C,B,1508,2013/14 HSBC Sevens World Series - Las Vegas,mrs,1390521600000,2014-01-24,1390780799000,2014-01-26,"{""matchId"":20427,""description"":""Match 14"",""eventPhase"":""Pool"",""time"":{""millis"":1390596360000,""label"":""Fri 24 Jan 2014, 20:46 GMT""},""teams"":[{""id"":3910,""name"":""Portugal 7s"",""abbreviation"":""POR""},{""id"":2412,""name"":""England 7s"",""abbreviation"":""ENG""}],""scores"":[0,54],""status"":""C"",""outcome"":""B"",""events"":[{""id"":1508,""label"":""2013/14 HSBC Sevens World Series - Las Vegas"",""sport"":""mrs"",""start"":{""millis"":1390521600000,""label"":""2014-01-24""},""end"":{""millis"":1390780799000,""label"":""2014-01-26""}}]}"
20428,Match 15,,,,,1390597680000,1390597680000,"Fri 24 Jan 2014, 21:08 GMT",,2408,Argentina 7s,ARG,3913,Spain 7s,ESP,33,5,C,A,1508,2013/14 HSBC Sevens World Series - Las Vegas,mrs,1390521600000,2014-01-24,1390780799000,2014-01-26,"{""matchId"":20428,""description"":""Match 15"",""eventPhase"":""Pool"",""time"":{""millis"":1390597680000,""label"":""Fri 24 Jan 2014, 21:08 GMT""},""teams"":[{""id"":2408,""name"":""Argentina 7s"",""abbreviation"":""ARG""},{""id"":3913,""name"":""Spain 7s"",""abbreviation"":""ESP""}],""scores"":[33,5],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1508,""label"":""2013/14 HSBC Sevens World Series - Las Vegas"",""sport"":""mrs"",""start"":{""millis"":1390521600000,""label"":""2014-01-24""},""end"":{""millis"":1390780799000,""label"":""2014-01-26""}}]}"
20429,Match 16,,,,,1390599000000,1390599000000,"Fri 24 Jan 2014, 21:30 GMT",,2414,France 7s,FRA,2422,USA 7s,USA,14,12,C,A,1508,2013/14 HSBC Sevens World Series - Las Vegas,mrs,1390521600000,2014-01-24,1390780799000,2014-01-26,"{""matchId"":20429,""description"":""Match 16"",""eventPhase"":""Pool"",""time"":{""millis"":1390599000000,""label"":""Fri 24 Jan 2014, 21:30 GMT""},""teams"":[{""id"":2414,""name"":""France 7s"",""abbreviation"":""FRA""},{""id"":2422,""name"":""USA 7s"",""abbreviation"":""USA""}],""scores"":[14,12],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1508,""label"":""2013/14 HSBC Sevens World Series - Las Vegas"",""sport"":""mrs"",""start"":{""millis"":1390521600000,""label"":""2014-01-24""},""end"":{""millis"":1390780799000,""label"":""2014-01-26""}}]}"
20430,Match 17,,,,,1390651200000,1390651200000,"Sat 25 Jan 2014, 12:00 GMT",,3921,Wales 7s,WAL,2410,Canada 7s,CAN,19,21,C,B,1508,2013/14 HSBC Sevens World Series - Las Vegas,mrs,1390521600000,2014-01-24,1390780799000,2014-01-26,"{""matchId"":20430,""description"":""Match 17"",""eventPhase"":""Pool"",""time"":{""millis"":1390651200000,""label"":""Sat 25 Jan 2014, 12:00 GMT""},""teams"":[{""id"":3921,""name"":""Wales 7s"",""abbreviation"":""WAL""},{""id"":2410,""name"":""Canada 7s"",""abbreviation"":""CAN""}],""scores"":[19,21],""status"":""C"",""outcome"":""B"",""events"":[{""id"":1508,""label"":""2013/14 HSBC Sevens World Series - Las Vegas"",""sport"":""mrs"",""start"":{""millis"":1390521600000,""label"":""2014-01-24""},""end"":{""millis"":1390780799000,""label"":""2014-01-26""}}]}"
20431,Match 18,,,,,1390652520000,1390652520000,"Sat 25 Jan 2014, 12:22 GMT",,2409,Australia 7s,AUS,2419,Scotland 7s,SCO,26,7,C,A,1508,2013/14 HSBC Sevens World Series - Las Vegas,mrs,1390521600000,2014-01-24,1390780799000,2014-01-26,"{""matchId"":20431,""description"":""Match 18"",""eventPhase"":""Pool"",""time"":{""millis"":1390652520000,""label"":""Sat 25 Jan 2014, 12:22 GMT""},""teams"":[{""id"":2409,""name"":""Australia 7s"",""abbreviation"":""AUS""},{""id"":2419,""name"":""Scotland 7s"",""abbreviation"":""SCO""}],""scores"":[26,7],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1508,""label"":""2013/14 HSBC Sevens World Series - Las Vegas"",""sport"":""mrs"",""start"":{""millis"":1390521600000,""label"":""2014-01-24""},""end"":{""millis"":1390780799000,""label"":""2014-01-26""}}]}"
20432,Match 19,,,,,1390653840000,1390653840000,"Sat 25 Jan 2014, 12:44 GMT",,2412,England 7s,ENG,3919,Uruguay 7s,URU,43,5,C,A,1508,2013/14 HSBC Sevens World Series - Las Vegas,mrs,1390521600000,2014-01-24,1390780799000,2014-01-26,"{""matchId"":20432,""description"":""Match 19"",""eventPhase"":""Pool"",""time"":{""millis"":1390653840000,""label"":""Sat 25 Jan 2014, 12:44 GMT""},""teams"":[{""id"":2412,""name"":""England 7s"",""abbreviation"":""ENG""},{""id"":3919,""name"":""Uruguay 7s"",""abbreviation"":""URU""}],""scores"":[43,5],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1508,""label"":""2013/14 HSBC Sevens World Series - Las Vegas"",""sport"":""mrs"",""start"":{""millis"":1390521600000,""label"":""2014-01-24""},""end"":{""millis"":1390780799000,""label"":""2014-01-26""}}]}"
20433,Match 20,,,,,1390655160000,1390655160000,"Sat 25 Jan 2014, 13:06 GMT",,2408,Argentina 7s,ARG,2414,France 7s,FRA,0,14,C,B,1508,2013/14 HSBC Sevens World Series - Las Vegas,mrs,1390521600000,2014-01-24,1390780799000,2014-01-26,"{""matchId"":20433,""description"":""Match 20"",""eventPhase"":""Pool"",""time"":{""millis"":1390655160000,""label"":""Sat 25 Jan 2014, 13:06 GMT""},""teams"":[{""id"":2408,""name"":""Argentina 7s"",""abbreviation"":""ARG""},{""id"":2414,""name"":""France 7s"",""abbreviation"":""FRA""}],""scores"":[0,14],""status"":""C"",""outcome"":""B"",""events"":[{""id"":1508,""label"":""2013/14 HSBC Sevens World Series - Las Vegas"",""sport"":""mrs"",""start"":{""millis"":1390521600000,""label"":""2014-01-24""},""end"":{""millis"":1390780799000,""label"":""2014-01-26""}}]}"
20434,Match 21,,,,,1390656480000,1390656480000,"Sat 25 Jan 2014, 13:28 GMT",,2418,Samoa 7s,SAM,3910,Portugal 7s,POR,35,0,C,A,1508,2013/14 HSBC Sevens World Series - Las Vegas,mrs,1390521600000,2014-01-24,1390780799000,2014-01-26,"{""matchId"":20434,""description"":""Match 21"",""eventPhase"":""Pool"",""time"":{""millis"":1390656480000,""label"":""Sat 25 Jan 2014, 13:28 GMT""},""teams"":[{""id"":2418,""name"":""Samoa 7s"",""abbreviation"":""SAM""},{""id"":3910,""name"":""Portugal 7s"",""abbreviation"":""POR""}],""scores"":[35,0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1508,""label"":""2013/14 HSBC Sevens World Series - Las Vegas"",""sport"":""mrs"",""start"":{""millis"":1390521600000,""label"":""2014-01-24""},""end"":{""millis"":1390780799000,""label"":""2014-01-26""}}]}"
20435,Match 22,,,,,1390657800000,1390657800000,"Sat 25 Jan 2014, 13:50 GMT",,2416,New Zealand 7s,NZL,2413,Fiji 7s,FIJ,12,7,C,A,1508,2013/14 HSBC Sevens World Series - Las Vegas,mrs,1390521600000,2014-01-24,1390780799000,2014-01-26,"{""matchId"":20435,""description"":""Match 22"",""eventPhase"":""Pool"",""time"":{""millis"":1390657800000,""label"":""Sat 25 Jan 2014, 13:50 GMT""},""teams"":[{""id"":2416,""name"":""New Zealand 7s"",""abbreviation"":""NZL""},{""id"":2413,""name"":""Fiji 7s"",""abbreviation"":""FIJ""}],""scores"":[12,7],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1508,""label"":""2013/14 HSBC Sevens World Series - Las Vegas"",""sport"":""mrs"",""start"":{""millis"":1390521600000,""label"":""2014-01-24""},""end"":{""millis"":1390780799000,""label"":""2014-01-26""}}]}"
20436,Match 23,,,,,1390659120000,1390659120000,"Sat 25 Jan 2014, 14:12 GMT",,2420,South Africa 7s,RSA,2415,Kenya 7s,KEN,19,7,C,A,1508,2013/14 HSBC Sevens World Series - Las Vegas,mrs,1390521600000,2014-01-24,1390780799000,2014-01-26,"{""matchId"":20436,""description"":""Match 23"",""eventPhase"":""Pool"",""time"":{""millis"":1390659120000,""label"":""Sat 25 Jan 2014, 14:12 GMT""},""teams"":[{""id"":2420,""name"":""South Africa 7s"",""abbreviation"":""RSA""},{""id"":2415,""name"":""Kenya 7s"",""abbreviation"":""KEN""}],""scores"":[19,7],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1508,""label"":""2013/14 HSBC Sevens World Series - Las Vegas"",""sport"":""mrs"",""start"":{""millis"":1390521600000,""label"":""2014-01-24""},""end"":{""millis"":1390780799000,""label"":""2014-01-26""}}]}"
20437,Match 24,,,,,1390660440000,1390660440000,"Sat 25 Jan 2014, 14:34 GMT",,2422,USA 7s,USA,3913,Spain 7s,ESP,31,10,C,A,1508,2013/14 HSBC Sevens World Series - Las Vegas,mrs,1390521600000,2014-01-24,1390780799000,2014-01-26,"{""matchId"":20437,""description"":""Match 24"",""eventPhase"":""Pool"",""time"":{""millis"":1390660440000,""label"":""Sat 25 Jan 2014, 14:34 GMT""},""teams"":[{""id"":2422,""name"":""USA 7s"",""abbreviation"":""USA""},{""id"":3913,""name"":""Spain 7s"",""abbreviation"":""ESP""}],""scores"":[31,10],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1508,""label"":""2013/14 HSBC Sevens World Series - Las Vegas"",""sport"":""mrs"",""start"":{""millis"":1390521600000,""label"":""2014-01-24""},""end"":{""millis"":1390780799000,""label"":""2014-01-26""}}]}"
20438,Match 25,,,,,1390667040000,1390667040000,"Sat 25 Jan 2014, 16:24 GMT",,2415,Kenya 7s,KEN,3913,Spain 7s,ESP,24,0,C,A,1508,2013/14 HSBC Sevens World Series - Las Vegas,mrs,1390521600000,2014-01-24,1390780799000,2014-01-26,"{""matchId"":20438,""description"":""Match 25"",""eventPhase"":""Bowl Quarter Finals"",""time"":{""millis"":1390667040000,""label"":""Sat 25 Jan 2014, 16:24 GMT""},""teams"":[{""id"":2415,""name"":""Kenya 7s"",""abbreviation"":""KEN""},{""id"":3913,""name"":""Spain 7s"",""abbreviation"":""ESP""}],""scores"":[24,0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1508,""label"":""2013/14 HSBC Sevens World Series - Las Vegas"",""sport"":""mrs"",""start"":{""millis"":1390521600000,""label"":""2014-01-24""},""end"":{""millis"":1390780799000,""label"":""2014-01-26""}}]}"
