11322,,948,Lake Parker Park,"Lakeland, Florida",United States,1263308400000,1263308400000,"Tue 12 Jan 2010, 15:00 GMT",150,2583,USA,USA,2578,Canada,CAN,8,18,C,B,,,,,,,,"{""matchId"":11322,""venue"":{""id"":948,""name"":""Lake Parker Park"",""city"":""Lakeland, Florida"",""country"":""United States""},""time"":{""millis"":1263308400000,""label"":""Tue 12 Jan 2010, 15:00 GMT""},""attendance"":150,""teams"":[{""id"":2583,""name"":""USA"",""abbreviation"":""USA""},{""id"":2578,""name"":""Canada"",""abbreviation"":""CAN""}],""scores"":[8,18],""status"":""C"",""outcome"":""B"",""events"":[]}"
11323,,948,Lake Parker Park,"Lakeland, Florida",United States,1263654000000,1263654000000,"Sat 16 Jan 2010, 15:00 GMT",300,2583,USA,USA,2578,Canada,CAN,11,10,C,A,,,,,,,,"{""matchId"":11323,""venue"":{""id"":948,""name"":""Lake Parker Park"",""city"":""Lakeland, Florida"",""country"":""United States""},""time"":{""millis"":1263654000000,""label"":""Sat 16 Jan 2010, 15:00 GMT""},""attendance"":300,""teams"":[{""id"":2583,""name"":""USA"",""abbreviation"":""USA""},{""id"":2578,""name"":""Canada"",""abbreviation"":""CAN""}],""scores"":[11,10],""status"":""C"",""outcome"":""A"",""events"":[]}"
11347,,481,Hage Geingob Rugby Stadium,Windhoek,Namibia,1264262400000,1264262400000,"Sat 23 Jan 2010, 16:00 GMT",3000,58,Namibia,NAM,756,Russia,RUS,15,30,C,B,,,,,,,,"{""matchId"":11347,""venue"":{""id"":481,""name"":""Hage Geingob Rugby Stadium"",""city"":""Windhoek"",""country"":""Namibia""},""time"":{""millis"":1264262400000,""label"":""Sat 23 Jan 2010, 16:00 GMT""},""attendance"":3000,""teams"":[{""id"":58,""name"":""Namibia"",""abbreviation"":""NAM""},{""id"":756,""name"":""Russia"",""abbreviation"":""RUS""}],""scores"":[15,30],""status"":""C"",""outcome"":""B"",""events"":[]}"
18818,Match 1,,,,,1265374800000,1265374800000,"Fri 5 Feb 2010, 13:00 GMT",,2418,Samoa 7s,SAM,2414,France 7s,FRA,31,19,C,A,1471,2009/10 IRB Sevens World Series - Wellington,mrs,1265328000000,2010-02-05,1265500799000,2010-02-06,"{""matchId"":18818,""description"":""Match 1"",""eventPhase"":""Pool"",""time"":{""millis"":1265374800000,""label"":""Fri 5 Feb 2010, 13:00 GMT""},""teams"":[{""id"":2418,""name"":""Samoa 7s"",""abbreviation"":""SAM""},{""id"":2414,""name"":""France 7s"",""abbreviation"":""FRA""}],""scores"":[31,19],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1471,""label"":""2009/10 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1265328000000,""label"":""2010-02-05""},""end"":{""millis"":1265500799000,""label"":""2010-02-06""}}]}"
18819,Match 2,,,,,1265376120000,1265376120000,"Fri 5 Feb 2010, 13:22 GMT",,2408,Argentina 7s,ARG,2410,Canada 7s,CAN,7,26,C,B,1471,2009/10 IRB Sevens World Series - Wellington,mrs,1265328000000,2010-02-05,1265500799000,2010-02-06,"{""matchId"":18819,""description"":""Match 2"",""eventPhase"":""Pool"",""time"":{""millis"":1265376120000,""label"":""Fri 5 Feb 2010, 13:22 GMT""},""teams"":[{""id"":2408,""name"":""Argentina 7s"",""abbreviation"":""ARG""},{""id"":2410,""name"":""Canada 7s"",""abbreviation"":""CAN""}],""scores"":[7,26],""status"":""C"",""outcome"":""B"",""events"":[{""id"":1471,""label"":""2009/10 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1265328000000,""label"":""2010-02-05""},""end"":{""millis"":1265500799000,""label"":""2010-02-06""}}]}"
18820,Match 3,,,,,1265377440000,1265377440000,"Fri 5 Feb 2010, 13:44 GMT",,2412,England 7s,ENG,2422,USA 7s,USA,31,7,C,A,1471,2009/10 IRB Sevens World Series - Wellington,mrs,1265328000000,2010-02-05,1265500799000,2010-02-06,"{""matchId"":18820,""description"":""Match 3"",""eventPhase"":""Pool"",""time"":{""millis"":1265377440000,""label"":""Fri 5 Feb 2010, 13:44 GMT""},""teams"":[{""id"":2412,""name"":""England 7s"",""abbreviation"":""ENG""},{""id"":2422,""name"":""USA 7s"",""abbreviation"":""USA""}],""scores"":[31,7],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1471,""label"":""2009/10 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1265328000000,""label"":""2010-02-05""},""end"":{""millis"":1265500799000,""label"":""2010-02-06""}}]}"
18821,Match 4,,,,,1265378760000,1265378760000,"Fri 5 Feb 2010, 14:06 GMT",,2415,Kenya 7s,KEN,2421,Tonga 7s,TON,15,7,C,A,1471,2009/10 IRB Sevens World Series - Wellington,mrs,1265328000000,2010-02-05,1265500799000,2010-02-06,"{""matchId"":18821,""description"":""Match 4"",""eventPhase"":""Pool"",""time"":{""millis"":1265378760000,""label"":""Fri 5 Feb 2010, 14:06 GMT""},""teams"":[{""id"":2415,""name"":""Kenya 7s"",""abbreviation"":""KEN""},{""id"":2421,""name"":""Tonga 7s"",""abbreviation"":""TON""}],""scores"":[15,7],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1471,""label"":""2009/10 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1265328000000,""label"":""2010-02-05""},""end"":{""millis"":1265500799000,""label"":""2010-02-06""}}]}"
18822,Match 5,,,,,1265380080000,1265380080000,"Fri 5 Feb 2010, 14:28 GMT",,2413,Fiji 7s,FIJ,2419,Scotland 7s,SCO,36,5,C,A,1471,2009/10 IRB Sevens World Series - Wellington,mrs,1265328000000,2010-02-05,1265500799000,2010-02-06,"{""matchId"":18822,""description"":""Match 5"",""eventPhase"":""Pool"",""time"":{""millis"":1265380080000,""label"":""Fri 5 Feb 2010, 14:28 GMT""},""teams"":[{""id"":2413,""name"":""Fiji 7s"",""abbreviation"":""FIJ""},{""id"":2419,""name"":""Scotland 7s"",""abbreviation"":""SCO""}],""scores"":[36,5],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1471,""label"":""2009/10 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1265328000000,""label"":""2010-02-05""},""end"":{""millis"":1265500799000,""label"":""2010-02-06""}}]}"
18823,Match 6,,,,,1265381400000,1265381400000,"Fri 5 Feb 2010, 14:50 GMT",,2409,Australia 7s,AUS,3906,Papua New Guinea 7s,PNG,31,12,C,A,1471,2009/10 IRB Sevens World Series - Wellington,mrs,1265328000000,2010-02-05,1265500799000,2010-02-06,"{""matchId"":18823,""description"":""Match 6"",""eventPhase"":""Pool"",""time"":{""millis"":1265381400000,""label"":""Fri 5 Feb 2010, 14:50 GMT""},""teams"":[{""id"":2409,""name"":""Australia 7s"",""abbreviation"":""AUS""},{""id"":3906,""name"":""Papua New Guinea 7s"",""abbreviation"":""PNG""}],""scores"":[31,12],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1471,""label"":""2009/10 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1265328000000,""label"":""2010-02-05""},""end"":{""millis"":1265500799000,""label"":""2010-02-06""}}]}"
18824,Match 7,,,,,1265382720000,1265382720000,"Fri 5 Feb 2010, 15:12 GMT",,2416,New Zealand 7s,NZL,3921,Wales 7s,WAL,29,5,C,A,1471,2009/10 IRB Sevens World Series - Wellington,mrs,1265328000000,2010-02-05,1265500799000,2010-02-06,"{""matchId"":18824,""description"":""Match 7"",""eventPhase"":""Pool"",""time"":{""millis"":1265382720000,""label"":""Fri 5 Feb 2010, 15:12 GMT""},""teams"":[{""id"":2416,""name"":""New Zealand 7s"",""abbreviation"":""NZL""},{""id"":3921,""name"":""Wales 7s"",""abbreviation"":""WAL""}],""scores"":[29,5],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1471,""label"":""2009/10 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1265328000000,""label"":""2010-02-05""},""end"":{""millis"":1265500799000,""label"":""2010-02-06""}}]}"
