9975,,392,Stade de C.O.C,Casablanca,Morocco,1169298000000,1169298000000,"Sat 20 Jan 2007, 13:00 GMT",1500,745,Morocco,MAR,44,Portugal,POR,5,10,C,B,907,2007 Rugby World Cup Qualifying,mru,1072915200000,2004-01-01,1199145599000,2007-12-31,"{""matchId"":9975,""eventPhase"":""Repechage 1"",""venue"":{""id"":392,""name"":""Stade de C.O.C"",""city"":""Casablanca"",""country"":""Morocco""},""time"":{""millis"":1169298000000,""label"":""Sat 20 Jan 2007, 13:00 GMT""},""attendance"":1500,""teams"":[{""id"":745,""name"":""Morocco"",""abbreviation"":""MAR""},{""id"":44,""name"":""Portugal"",""abbreviation"":""POR""}],""scores"":[5,10],""status"":""C"",""outcome"":""B"",""events"":[{""id"":907,""label"":""2007 Rugby World Cup Qualifying"",""sport"":""mru"",""start"":{""millis"":1072915200000,""label"":""2004-01-01""},""end"":{""millis"":1199145599000,""label"":""2007-12-31""}}]}"
9976,,393,Estadio Universitario,Lisbon,Portugal,1169910000000,1169910000000,"Sat 27 Jan 2007, 15:00 GMT",4000,44,Portugal,POR,745,Morocco,MAR,16,15,C,A,907,2007 Rugby World Cup Qualifying,mru,1072915200000,2004-01-01,1199145599000,2007-12-31,"{""matchId"":9976,""eventPhase"":""Repechage 1"",""venue"":{""id"":393,""name"":""Estadio Universitario"",""city"":""Lisbon"",""country"":""Portugal""},""time"":{""millis"":1169910000000,""label"":""Sat 27 Jan 2007, 15:00 GMT""},""attendance"":4000,""teams"":[{""id"":44,""name"":""Portugal"",""abbreviation"":""POR""},{""id"":745,""name"":""Morocco"",""abbreviation"":""MAR""}],""scores"":[16,15],""status"":""C"",""outcome"":""A"",""events"":[{""id"":907,""label"":""2007 Rugby World Cup Qualifying"",""sport"":""mru"",""start"":{""millis"":1072915200000,""label"":""2004-01-01""},""end"":{""millis"":1199145599000,""label"":""2007-12-31""}}]}"
17678,Match 1,,,,,1170421200000,1170421200000,"Fri 2 Feb 2007, 13:00 GMT",,2412,England 7s,ENG,2419,Scotland 7s,SCO,33,12,C,A,1446,2006/07 IRB Sevens World Series - Wellington,mrs,1170374400000,2007-02-02,1170547199000,2007-02-03,"{""matchId"":17678,""description"":""Match 1"",""eventPhase"":""Pool"",""time"":{""millis"":1170421200000,""label"":""Fri 2 Feb 2007, 13:00 GMT""},""teams"":[{""id"":2412,""name"":""England 7s"",""abbreviation"":""ENG""},{""id"":2419,""name"":""Scotland 7s"",""abbreviation"":""SCO""}],""scores"":[33,12],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1446,""label"":""2006/07 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1170374400000,""label"":""2007-02-02""},""end"":{""millis"":1170547199000,""label"":""2007-02-03""}}]}"
17679,Match 2,,,,,1170422520000,1170422520000,"Fri 2 Feb 2007, 13:22 GMT",,2418,Samoa 7s,SAM,3906,Papua New Guinea 7s,PNG,26,0,C,A,1446,2006/07 IRB Sevens World Series - Wellington,mrs,1170374400000,2007-02-02,1170547199000,2007-02-03,"{""matchId"":17679,""description"":""Match 2"",""eventPhase"":""Pool"",""time"":{""millis"":1170422520000,""label"":""Fri 2 Feb 2007, 13:22 GMT""},""teams"":[{""id"":2418,""name"":""Samoa 7s"",""abbreviation"":""SAM""},{""id"":3906,""name"":""Papua New Guinea 7s"",""abbreviation"":""PNG""}],""scores"":[26,0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1446,""label"":""2006/07 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1170374400000,""label"":""2007-02-02""},""end"":{""millis"":1170547199000,""label"":""2007-02-03""}}]}"
17680,Match 3,,,,,1170423840000,1170423840000,"Fri 2 Feb 2007, 13:44 GMT",,2420,South Africa 7s,RSA,2410,Canada 7s,CAN,24,10,C,A,1446,2006/07 IRB Sevens World Series - Wellington,mrs,1170374400000,2007-02-02,1170547199000,2007-02-03,"{""matchId"":17680,""description"":""Match 3"",""eventPhase"":""Pool"",""time"":{""millis"":1170423840000,""label"":""Fri 2 Feb 2007, 13:44 GMT""},""teams"":[{""id"":2420,""name"":""South Africa 7s"",""abbreviation"":""RSA""},{""id"":2410,""name"":""Canada 7s"",""abbreviation"":""CAN""}],""scores"":[24,10],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1446,""label"":""2006/07 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1170374400000,""label"":""2007-02-02""},""end"":{""millis"":1170547199000,""label"":""2007-02-03""}}]}"
17681,Match 4,,,,,1170425160000,1170425160000,"Fri 2 Feb 2007, 14:06 GMT",,2409,Australia 7s,AUS,2411,Cook Islands 7s,COK,35,17,C,A,1446,2006/07 IRB Sevens World Series - Wellington,mrs,1170374400000,2007-02-02,1170547199000,2007-02-03,"{""matchId"":17681,""description"":""Match 4"",""eventPhase"":""Pool"",""time"":{""millis"":1170425160000,""label"":""Fri 2 Feb 2007, 14:06 GMT""},""teams"":[{""id"":2409,""name"":""Australia 7s"",""abbreviation"":""AUS""},{""id"":2411,""name"":""Cook Islands 7s"",""abbreviation"":""COK""}],""scores"":[35,17],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1446,""label"":""2006/07 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1170374400000,""label"":""2007-02-02""},""end"":{""millis"":1170547199000,""label"":""2007-02-03""}}]}"
17682,Match 5,,,,,1170426480000,1170426480000,"Fri 2 Feb 2007, 14:28 GMT",,2413,Fiji 7s,FIJ,3910,Portugal 7s,POR,42,0,C,A,1446,2006/07 IRB Sevens World Series - Wellington,mrs,1170374400000,2007-02-02,1170547199000,2007-02-03,"{""matchId"":17682,""description"":""Match 5"",""eventPhase"":""Pool"",""time"":{""millis"":1170426480000,""label"":""Fri 2 Feb 2007, 14:28 GMT""},""teams"":[{""id"":2413,""name"":""Fiji 7s"",""abbreviation"":""FIJ""},{""id"":3910,""name"":""Portugal 7s"",""abbreviation"":""POR""}],""scores"":[42,0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1446,""label"":""2006/07 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1170374400000,""label"":""2007-02-02""},""end"":{""millis"":1170547199000,""label"":""2007-02-03""}}]}"
17683,Match 6,,,,,1170427800000,1170427800000,"Fri 2 Feb 2007, 14:50 GMT",,2414,France 7s,FRA,2422,USA 7s,USA,17,14,C,A,1446,2006/07 IRB Sevens World Series - Wellington,mrs,1170374400000,2007-02-02,1170547199000,2007-02-03,"{""matchId"":17683,""description"":""Match 6"",""eventPhase"":""Pool"",""time"":{""millis"":1170427800000,""label"":""Fri 2 Feb 2007, 14:50 GMT""},""teams"":[{""id"":2414,""name"":""France 7s"",""abbreviation"":""FRA""},{""id"":2422,""name"":""USA 7s"",""abbreviation"":""USA""}],""scores"":[17,14],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1446,""label"":""2006/07 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1170374400000,""label"":""2007-02-02""},""end"":{""millis"":1170547199000,""label"":""2007-02-03""}}]}"
17684,Match 7,,,,,1170429120000,1170429120000,"Fri 2 Feb 2007, 15:12 GMT",,2416,New Zealand 7s,NZL,2415,Kenya 7s,KEN,38,0,C,A,1446,2006/07 IRB Sevens World Series - Wellington,mrs,1170374400000,2007-02-02,1170547199000,2007-02-03,"{""matchId"":17684,""description"":""Match 7"",""eventPhase"":""Pool"",""time"":{""millis"":1170429120000,""label"":""Fri 2 Feb 2007, 15:12 GMT""},""teams"":[{""id"":2416,""name"":""New Zealand 7s"",""abbreviation"":""NZL""},{""id"":2415,""name"":""Kenya 7s"",""abbreviation"":""KEN""}],""scores"":[38,0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1446,""label"":""2006/07 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1170374400000,""label"":""2007-02-02""},""end"":{""millis"":1170547199000,""label"":""2007-02-03""}}]}"
17685,Match 8,,,,,1170430440000,1170430440000,"Fri 2 Feb 2007, 15:34 GMT",,2408,Argentina 7s,ARG,2421,Tonga 7s,TON,12,14,C,B,1446,2006/07 IRB Sevens World Series - Wellington,mrs,1170374400000,2007-02-02,1170547199000,2007-02-03,"{""matchId"":17685,""description"":""Match 8"",""eventPhase"":""Pool"",""time"":{""millis"":1170430440000,""label"":""Fri 2 Feb 2007, 15:34 GMT""},""teams"":[{""id"":2408,""name"":""Argentina 7s"",""abbreviation"":""ARG""},{""id"":2421,""name"":""Tonga 7s"",""abbreviation"":""TON""}],""scores"":[12,14],""status"":""C"",""outcome"":""B"",""events"":[{""id"":1446,""label"":""2006/07 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1170374400000,""label"":""2007-02-02""},""end"":{""millis"":1170547199000,""label"":""2007-02-03""}}]}"
