19195,Match 10,,,,,1296836280000,1296836280000,"Fri 4 Feb 2011, 16:18 GMT",,2409,Australia 7s,AUS,2415,Kenya 7s,KEN,21,19,C,A,1480,2010/11 IRB Sevens World Series - Wellington,mrs,1296777600000,2011-02-04,1296950399000,2011-02-05,"{""matchId"":19195,""description"":""Match 10"",""eventPhase"":""Pool"",""time"":{""millis"":1296836280000,""label"":""Fri 4 Feb 2011, 16:18 GMT""},""teams"":[{""id"":2409,""name"":""Australia 7s"",""abbreviation"":""AUS""},{""id"":2415,""name"":""Kenya 7s"",""abbreviation"":""KEN""}],""scores"":[21,19],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1480,""label"":""2010/11 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1296777600000,""label"":""2011-02-04""},""end"":{""millis"":1296950399000,""label"":""2011-02-05""}}]}"
19196,Match 11,,,,,1296837600000,1296837600000,"Fri 4 Feb 2011, 16:40 GMT",,2413,Fiji 7s,FIJ,2410,Canada 7s,CAN,38,0,C,A,1480,2010/11 IRB Sevens World Series - Wellington,mrs,1296777600000,2011-02-04,1296950399000,2011-02-05,"{""matchId"":19196,""description"":""Match 11"",""eventPhase"":""Pool"",""time"":{""millis"":1296837600000,""label"":""Fri 4 Feb 2011, 16:40 GMT""},""teams"":[{""id"":2413,""name"":""Fiji 7s"",""abbreviation"":""FIJ""},{""id"":2410,""name"":""Canada 7s"",""abbreviation"":""CAN""}],""scores"":[38,0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1480,""label"":""2010/11 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1296777600000,""label"":""2011-02-04""},""end"":{""millis"":1296950399000,""label"":""2011-02-05""}}]}"
19197,Match 12,,,,,1296838920000,1296838920000,"Fri 4 Feb 2011, 17:02 GMT",,2420,South Africa 7s,RSA,2414,France 7s,FRA,12,14,C,B,1480,2010/11 IRB Sevens World Series - Wellington,mrs,1296777600000,2011-02-04,1296950399000,2011-02-05,"{""matchId"":19197,""description"":""Match 12"",""eventPhase"":""Pool"",""time"":{""millis"":1296838920000,""label"":""Fri 4 Feb 2011, 17:02 GMT""},""teams"":[{""id"":2420,""name"":""South Africa 7s"",""abbreviation"":""RSA""},{""id"":2414,""name"":""France 7s"",""abbreviation"":""FRA""}],""scores"":[12,14],""status"":""C"",""outcome"":""B"",""events"":[{""id"":1480,""label"":""2010/11 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1296777600000,""label"":""2011-02-04""},""end"":{""millis"":1296950399000,""label"":""2011-02-05""}}]}"
19198,Match 13,,,,,1296840240000,1296840240000,"Fri 4 Feb 2011, 17:24 GMT",,2412,England 7s,ENG,2411,Cook Islands 7s,COK,21,17,C,A,1480,2010/11 IRB Sevens World Series - Wellington,mrs,1296777600000,2011-02-04,1296950399000,2011-02-05,"{""matchId"":19198,""description"":""Match 13"",""eventPhase"":""Pool"",""time"":{""millis"":1296840240000,""label"":""Fri 4 Feb 2011, 17:24 GMT""},""teams"":[{""id"":2412,""name"":""England 7s"",""abbreviation"":""ENG""},{""id"":2411,""name"":""Cook Islands 7s"",""abbreviation"":""COK""}],""scores"":[21,17],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1480,""label"":""2010/11 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1296777600000,""label"":""2011-02-04""},""end"":{""millis"":1296950399000,""label"":""2011-02-05""}}]}"
19199,Match 14,,,,,1296841560000,1296841560000,"Fri 4 Feb 2011, 17:46 GMT",,3921,Wales 7s,WAL,2422,USA 7s,USA,36,5,C,A,1480,2010/11 IRB Sevens World Series - Wellington,mrs,1296777600000,2011-02-04,1296950399000,2011-02-05,"{""matchId"":19199,""description"":""Match 14"",""eventPhase"":""Pool"",""time"":{""millis"":1296841560000,""label"":""Fri 4 Feb 2011, 17:46 GMT""},""teams"":[{""id"":3921,""name"":""Wales 7s"",""abbreviation"":""WAL""},{""id"":2422,""name"":""USA 7s"",""abbreviation"":""USA""}],""scores"":[36,5],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1480,""label"":""2010/11 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1296777600000,""label"":""2011-02-04""},""end"":{""millis"":1296950399000,""label"":""2011-02-05""}}]}"
19200,Match 15,,,,,1296842880000,1296842880000,"Fri 4 Feb 2011, 18:08 GMT",,2416,New Zealand 7s,NZL,3906,Papua New Guinea 7s,PNG,45,0,C,A,1480,2010/11 IRB Sevens World Series - Wellington,mrs,1296777600000,2011-02-04,1296950399000,2011-02-05,"{""matchId"":19200,""description"":""Match 15"",""eventPhase"":""Pool"",""time"":{""millis"":1296842880000,""label"":""Fri 4 Feb 2011, 18:08 GMT""},""teams"":[{""id"":2416,""name"":""New Zealand 7s"",""abbreviation"":""NZL""},{""id"":3906,""name"":""Papua New Guinea 7s"",""abbreviation"":""PNG""}],""scores"":[45,0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1480,""label"":""2010/11 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1296777600000,""label"":""2011-02-04""},""end"":{""millis"":1296950399000,""label"":""2011-02-05""}}]}"
19201,Match 16,,,,,1296844200000,1296844200000,"Fri 4 Feb 2011, 18:30 GMT",,2408,Argentina 7s,ARG,2419,Scotland 7s,SCO,22,14,C,A,1480,2010/11 IRB Sevens World Series - Wellington,mrs,1296777600000,2011-02-04,1296950399000,2011-02-05,"{""matchId"":19201,""description"":""Match 16"",""eventPhase"":""Pool"",""time"":{""millis"":1296844200000,""label"":""Fri 4 Feb 2011, 18:30 GMT""},""teams"":[{""id"":2408,""name"":""Argentina 7s"",""abbreviation"":""ARG""},{""id"":2419,""name"":""Scotland 7s"",""abbreviation"":""SCO""}],""scores"":[22,14],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1480,""label"":""2010/11 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1296777600000,""label"":""2011-02-04""},""end"":{""millis"":1296950399000,""label"":""2011-02-05""}}]}"
19202,Match 17,,,,,1296845520000,1296845520000,"Fri 4 Feb 2011, 18:52 GMT",,2415,Kenya 7s,KEN,2421,Tonga 7s,TON,10,17,C,B,1480,2010/11 IRB Sevens World Series - Wellington,mrs,1296777600000,2011-02-04,1296950399000,2011-02-05,"{""matchId"":19202,""description"":""Match 17"",""eventPhase"":""Pool"",""time"":{""millis"":1296845520000,""label"":""Fri 4 Feb 2011, 18:52 GMT""},""teams"":[{""id"":2415,""name"":""Kenya 7s"",""abbreviation"":""KEN""},{""id"":2421,""name"":""Tonga 7s"",""abbreviation"":""TON""}],""scores"":[10,17],""status"":""C"",""outcome"":""B"",""events"":[{""id"":1480,""label"":""2010/11 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1296777600000,""label"":""2011-02-04""},""end"":{""millis"":1296950399000,""label"":""2011-02-05""}}]}"
11994,,348,Stadio XXV Aprile,Parma,Italy,1296842400000,1296842400000,"Fri 4 Feb 2011, 19:00 GMT+01:00",,2761,Italy,ITA,2749,Ireland,IRE,9,28,C,B,1133,2011 U20 Six Nations,jm,1296518400000,2011-02-01,1301529599000,2011-03-30,"{""matchId"":11994,""venue"":{""id"":348,""name"":""Stadio XXV Aprile"",""city"":""Parma"",""country"":""Italy""},""time"":{""millis"":1296842400000,""gmtOffset"":1.0,""label"":""Fri 4 Feb 2011, 19:00 GMT+01:00""},""teams"":[{""id"":2761,""name"":""Italy"",""abbreviation"":""ITA""},{""id"":2749,""name"":""Ireland"",""abbreviation"":""IRE""}],""scores"":[9,28],""status"":""C"",""outcome"":""B"",""events"":[{""id"":1133,""label"":""2011 U20 Six Nations"",""sport"":""jm"",""start"":{""millis"":1296518400000,""label"":""2011-02-01""},""end"":{""millis"":1301529599000,""label"":""2011-03-30""}}]}"
19203,Match 18,,,,,1296846840000,1296846840000,"Fri 4 Feb 2011, 19:14 GMT",,2414,France 7s,FRA,2410,Canada 7s,CAN,14,19,C,B,1480,2010/11 IRB Sevens World Series - Wellington,mrs,1296777600000,2011-02-04,1296950399000,2011-02-05,"{""matchId"":19203,""description"":""Match 18"",""eventPhase"":""Pool"",""time"":{""millis"":1296846840000,""label"":""Fri 4 Feb 2011, 19:14 GMT""},""teams"":[{""id"":2414,""name"":""France 7s"",""abbreviation"":""FRA""},{""id"":2410,""name"":""Canada 7s"",""abbreviation"":""CAN""}],""scores"":[14,19],""status"":""C"",""outcome"":""B"",""events"":[{""id"":1480,""label"":""2010/11 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1296777600000,""label"":""2011-02-04""},""end"":{""millis"":1296950399000,""label"":""2011-02-05""}}]}"
19204,Match 19,,,,,1296848160000,1296848160000,"Fri 4 Feb 2011, 19:36 GMT",,2422,USA 7s,USA,2411,Cook Islands 7s,COK,19,14,C,A,1480,2010/11 IRB Sevens World Series - Wellington,mrs,1296777600000,2011-02-04,1296950399000,2011-02-05,"{""matchId"":19204,""description"":""Match 19"",""eventPhase"":""Pool"",""time"":{""millis"":1296848160000,""label"":""Fri 4 Feb 2011, 19:36 GMT""},""teams"":[{""id"":2422,""name"":""USA 7s"",""abbreviation"":""USA""},{""id"":2411,""name"":""Cook Islands 7s"",""abbreviation"":""COK""}],""scores"":[19,14],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1480,""label"":""2010/11 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1296777600000,""label"":""2011-02-04""},""end"":{""millis"":1296950399000,""label"":""2011-02-05""}}]}"
11474,,1,Millennium Stadium,Cardiff,Wales,1296848700000,1296848700000,"Fri 4 Feb 2011, 19:45 GMT",74276,33,Wales,WAL,34,England,ENG,19,26,C,B,1077,2011 Six Nations,mru,1296691200000,2011-02-03,1300665599000,2011-03-20,"{""matchId"":11474,""venue"":{""id"":1,""name"":""Millennium Stadium"",""city"":""Cardiff"",""country"":""Wales""},""time"":{""millis"":1296848700000,""label"":""Fri 4 Feb 2011, 19:45 GMT""},""attendance"":74276,""teams"":[{""id"":33,""name"":""Wales"",""abbreviation"":""WAL""},{""id"":34,""name"":""England"",""abbreviation"":""ENG""}],""scores"":[19,26],""status"":""C"",""outcome"":""B"",""events"":[{""id"":1077,""label"":""2011 Six Nations"",""sport"":""mru"",""start"":{""millis"":1296691200000,""label"":""2011-02-03""},""end"":{""millis"":1300665599000,""label"":""2011-03-20""}}]}"
11978,,1044,"Stade Henri Longuet, Viry Chatillon",Paris,France,1296846000000,1296846000000,"Fri 4 Feb 2011, 20:00 GMT+01:00",,2519,France,FRA,2522,Scotland,SCO,53,3,C,A,1132,2011 Women's Six Nations,wru,1296691200000,2011-02-03,1300751999000,2011-03-21,"{""matchId"":11978,""venue"":{""id"":1044,""name"":""Stade Henri Longuet, Viry Chatillon"",""city"":""Paris"",""country"":""France""},""time"":{""millis"":1296846000000,""gmtOffset"":1.0,""label"":""Fri 4 Feb 2011, 20:00 GMT+01:00""},""teams"":[{""id"":2519,""name"":""France"",""abbreviation"":""FRA""},{""id"":2522,""name"":""Scotland"",""abbreviation"":""SCO""}],""scores"":[53,3],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1132,""label"":""2011 Women's Six Nations"",""sport"":""wru"",""start"":{""millis"":1296691200000,""label"":""2011-02-03""},""end"":{""millis"":1300751999000,""label"":""2011-03-21""}}]}"
19205,Match 20,,,,,1296851280000,1296851280000,"Fri 4 Feb 2011, 20:28 GMT",,2419,Scotland 7s,SCO,3906,Papua New Guinea 7s,PNG,12,14,C,B,1480,2010/11 IRB Sevens World Series - Wellington,mrs,1296777600000,2011-02-04,1296950399000,2011-02-05,"{""matchId"":19205,""description"":""Match 20"",""eventPhase"":""Pool"",""time"":{""millis"":1296851280000,""label"":""Fri 4 Feb 2011, 20:28 GMT""},""teams"":[{""id"":2419,""name"":""Scotland 7s"",""abbreviation"":""SCO""},{""id"":3906,""name"":""Papua New Guinea 7s"",""abbreviation"":""PNG""}],""scores"":[12,14],""status"":""C"",""outcome"":""B"",""events"":[{""id"":1480,""label"":""2010/11 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1296777600000,""label"":""2011-02-04""},""end"":{""millis"":1296950399000,""label"":""2011-02-05""}}]}"
11993,,1023,Stade Velodrome de Venoix,Caen,France,1296847800000,1296847800000,"Fri 4 Feb 2011, 20:30 GMT+01:00",,2758,France,FRA,2753,Scotland,SCO,49,5,C,A,1133,2011 U20 Six Nations,jm,1296518400000,2011-02-01,1301529599000,2011-03-30,"{""matchId"":11993,""venue"":{""id"":1023,""name"":""Stade Velodrome de Venoix"",""city"":""Caen"",""country"":""France""},""time"":{""millis"":1296847800000,""gmtOffset"":1.0,""label"":""Fri 4 Feb 2011, 20:30 GMT+01:00""},""teams"":[{""id"":2758,""name"":""France"",""abbreviation"":""FRA""},{""id"":2753,""name"":""Scotland"",""abbreviation"":""SCO""}],""scores"":[49,5],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1133,""label"":""2011 U20 Six Nations"",""sport"":""jm"",""start"":{""millis"":1296518400000,""label"":""2011-02-01""},""end"":{""millis"":1301529599000,""label"":""2011-03-30""}}]}"
19206,Match 21,,,,,1296852600000,1296852600000,"Fri 4 Feb 2011, 20:50 GMT",,2418,Samoa 7s,SAM,2409,Australia 7s,AUS,5,29,C,B,1480,2010/11 IRB Sevens World Series - Wellington,mrs,1296777600000,2011-02-04,1296950399000,2011-02-05,"{""matchId"":19206,""description"":""Match 21"",""eventPhase"":""Pool"",""time"":{""millis"":1296852600000,""label"":""Fri 4 Feb 2011, 20:50 GMT""},""teams"":[{""id"":2418,""name"":""Samoa 7s"",""abbreviation"":""SAM""},{""id"":2409,""name"":""Australia 7s"",""abbreviation"":""AUS""}],""scores"":[5,29],""status"":""C"",""outcome"":""B"",""events"":[{""id"":1480,""label"":""2010/11 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1296777600000,""label"":""2011-02-04""},""end"":{""millis"":1296950399000,""label"":""2011-02-05""}}]}"
19207,Match 22,,,,,1296853920000,1296853920000,"Fri 4 Feb 2011, 21:12 GMT",,2413,Fiji 7s,FIJ,2420,South Africa 7s,RSA,7,7,C,D,1480,2010/11 IRB Sevens World Series - Wellington,mrs,1296777600000,2011-02-04,1296950399000,2011-02-05,"{""matchId"":19207,""description"":""Match 22"",""eventPhase"":""Pool"",""time"":{""millis"":1296853920000,""label"":""Fri 4 Feb 2011, 21:12 GMT""},""teams"":[{""id"":2413,""name"":""Fiji 7s"",""abbreviation"":""FIJ""},{""id"":2420,""name"":""South Africa 7s"",""abbreviation"":""RSA""}],""scores"":[7,7],""status"":""C"",""outcome"":""D"",""events"":[{""id"":1480,""label"":""2010/11 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1296777600000,""label"":""2011-02-04""},""end"":{""millis"":1296950399000,""label"":""2011-02-05""}}]}"
19208,Match 23,,,,,1296855240000,1296855240000,"Fri 4 Feb 2011, 21:34 GMT",,2412,England 7s,ENG,3921,Wales 7s,WAL,33,7,C,A,1480,2010/11 IRB Sevens World Series - Wellington,mrs,1296777600000,2011-02-04,1296950399000,2011-02-05,"{""matchId"":19208,""description"":""Match 23"",""eventPhase"":""Pool"",""time"":{""millis"":1296855240000,""label"":""Fri 4 Feb 2011, 21:34 GMT""},""teams"":[{""id"":2412,""name"":""England 7s"",""abbreviation"":""ENG""},{""id"":3921,""name"":""Wales 7s"",""abbreviation"":""WAL""}],""scores"":[33,7],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1480,""label"":""2010/11 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1296777600000,""label"":""2011-02-04""},""end"":{""millis"":1296950399000,""label"":""2011-02-05""}}]}"
19209,Match 24,,,,,1296856560000,1296856560000,"Fri 4 Feb 2011, 21:56 GMT",,2416,New Zealand 7s,NZL,2408,Argentina 7s,ARG,34,7,C,A,1480,2010/11 IRB Sevens World Series - Wellington,mrs,1296777600000,2011-02-04,1296950399000,2011-02-05,"{""matchId"":19209,""description"":""Match 24"",""eventPhase"":""Pool"",""time"":{""millis"":1296856560000,""label"":""Fri 4 Feb 2011, 21:56 GMT""},""teams"":[{""id"":2416,""name"":""New Zealand 7s"",""abbreviation"":""NZL""},{""id"":2408,""name"":""Argentina 7s"",""abbreviation"":""ARG""}],""scores"":[34,7],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1480,""label"":""2010/11 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1296777600000,""label"":""2011-02-04""},""end"":{""millis"":1296950399000,""label"":""2011-02-05""}}]}"
19210,Match 25,,,,,1296910800000,1296910800000,"Sat 5 Feb 2011, 13:00 GMT",,2422,USA 7s,USA,2419,Scotland 7s,SCO,7,24,C,B,1480,2010/11 IRB Sevens World Series - Wellington,mrs,1296777600000,2011-02-04,1296950399000,2011-02-05,"{""matchId"":19210,""description"":""Match 25"",""eventPhase"":""Bowl Quarter Finals"",""time"":{""millis"":1296910800000,""label"":""Sat 5 Feb 2011, 13:00 GMT""},""teams"":[{""id"":2422,""name"":""USA 7s"",""abbreviation"":""USA""},{""id"":2419,""name"":""Scotland 7s"",""abbreviation"":""SCO""}],""scores"":[7,24],""status"":""C"",""outcome"":""B"",""events"":[{""id"":1480,""label"":""2010/11 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1296777600000,""label"":""2011-02-04""},""end"":{""millis"":1296950399000,""label"":""2011-02-05""}}]}"
19211,Match 26,,,,,1296912120000,1296912120000,"Sat 5 Feb 2011, 13:22 GMT",,2410,Canada 7s,CAN,2415,Kenya 7s,KEN,14,19,C,B,1480,2010/11 IRB Sevens World Series - Wellington,mrs,1296777600000,2011-02-04,1296950399000,2011-02-05,"{""matchId"":19211,""description"":""Match 26"",""eventPhase"":""Bowl Quarter Finals"",""time"":{""millis"":1296912120000,""label"":""Sat 5 Feb 2011, 13:22 GMT""},""teams"":[{""id"":2410,""name"":""Canada 7s"",""abbreviation"":""CAN""},{""id"":2415,""name"":""Kenya 7s"",""abbreviation"":""KEN""}],""scores"":[14,19],""status"":""C"",""outcome"":""B"",""events"":[{""id"":1480,""label"":""2010/11 IRB Sevens World Series - Wellington"",""sport"":""mrs"",""start"":{""millis"":1296777600000,""label"":""2011-02-04""},""end"":{""millis"":1296950399000,""label"":""2011-02-05""}}]}"
