5079,,,,,,725846400000,725846400000,"Fri 1 Jan 1993, 00:00 GMT",,741,Malaysia,MAS,772,Thailand,THA,25,18,C,A,,,,,,,,"{""matchId"":5079,""time"":{""millis"":725846400000,""label"":""Fri 1 Jan 1993, 00:00 GMT""},""teams"":[{""id"":741,""name"":""Malaysia"",""abbreviation"":""MAS""},{""id"":772,""name"":""Thailand"",""abbreviation"":""THA""}],""scores"":[25,18],""status"":""C"",""outcome"":""A"",""events"":[]}"
5080,,,,,,725846400000,725846400000,"Fri 1 Jan 1993, 00:00 GMT",,760,Singapore,SIN,772,Thailand,THA,49,0,C,A,,,,,,,,"{""matchId"":5080,""time"":{""millis"":725846400000,""label"":""Fri 1 Jan 1993, 00:00 GMT""},""teams"":[{""id"":760,""name"":""Singapore"",""abbreviation"":""SIN""},{""id"":772,""name"":""Thailand"",""abbreviation"":""THA""}],""scores"":[49,0],""status"":""C"",""outcome"":""A"",""events"":[]}"
8087,,,,,,725846400000,725846400000,"Fri 1 Jan 1993, 00:00 GMT",,760,Singapore,SIN,772,Thailand,THA,0,49,C,B,,,,,,,,"{""matchId"":8087,""time"":{""millis"":725846400000,""label"":""Fri 1 Jan 1993, 00:00 GMT""},""teams"":[{""id"":760,""name"":""Singapore"",""abbreviation"":""SIN""},{""id"":772,""name"":""Thailand"",""abbreviation"":""THA""}],""scores"":[0,49],""status"":""C"",""outcome"":""B"",""events"":[]}"
8088,,,,,,725846400000,725846400000,"Fri 1 Jan 1993, 00:00 GMT",,741,Malaysia,MAS,772,Thailand,THA,25,18,C,A,,,,,,,,"{""matchId"":8088,""time"":{""millis"":725846400000,""label"":""Fri 1 Jan 1993, 00:00 GMT""},""teams"":[{""id"":741,""name"":""Malaysia"",""abbreviation"":""MAS""},{""id"":772,""name"":""Thailand"",""abbreviation"":""THA""}],""scores"":[25,18],""status"":""C"",""outcome"":""A"",""events"":[]}"
8097,,,,,,725846400000,725846400000,"Fri 1 Jan 1993, 00:00 GMT",,774,Trinidad & Tobago,TRI,1703,USA A,,3,19,C,B,,,,,,,,"{""matchId"":8097,""time"":{""millis"":725846400000,""label"":""Fri 1 Jan 1993, 00:00 GMT""},""teams"":[{""id"":774,""name"":""Trinidad & Tobago"",""abbreviation"":""TRI""},{""id"":1703,""name"":""USA A""}],""scores"":[3,19],""status"":""C"",""outcome"":""B"",""events"":[]}"
8098,,,,,,725846400000,725846400000,"Fri 1 Jan 1993, 00:00 GMT",,723,Guyana,GUY,774,Trinidad & Tobago,TRI,7,48,C,B,,,,,,,,"{""matchId"":8098,""time"":{""millis"":725846400000,""label"":""Fri 1 Jan 1993, 00:00 GMT""},""teams"":[{""id"":723,""name"":""Guyana"",""abbreviation"":""GUY""},{""id"":774,""name"":""Trinidad & Tobago"",""abbreviation"":""TRI""}],""scores"":[7,48],""status"":""C"",""outcome"":""B"",""events"":[]}"
2053,,7,Murrayfield,Edinburgh,Scotland,727192800000,727192800000,"Sat 16 Jan 1993, 14:00 GMT",,35,Scotland,SCO,36,Ireland,IRE,15,3,C,A,154,1993 Five Nations,mru,725846400000,1993-01-01,757382399000,1993-12-31,"{""matchId"":2053,""venue"":{""id"":7,""name"":""Murrayfield"",""city"":""Edinburgh"",""country"":""Scotland""},""time"":{""millis"":727192800000,""label"":""Sat 16 Jan 1993, 14:00 GMT""},""teams"":[{""id"":35,""name"":""Scotland"",""abbreviation"":""SCO""},{""id"":36,""name"":""Ireland"",""abbreviation"":""IRE""}],""scores"":[15,3],""status"":""C"",""outcome"":""A"",""events"":[{""id"":154,""label"":""1993 Five Nations"",""sport"":""mru"",""start"":{""millis"":725846400000,""label"":""1993-01-01""},""end"":{""millis"":757382399000,""label"":""1993-12-31""}}]}"
1094,,3,Twickenham,London,England,727194600000,727194600000,"Sat 16 Jan 1993, 14:30 GMT",50000,34,England,ENG,42,France,FRA,16,15,C,A,154,1993 Five Nations,mru,725846400000,1993-01-01,757382399000,1993-12-31,"{""matchId"":1094,""venue"":{""id"":3,""name"":""Twickenham"",""city"":""London"",""country"":""England""},""time"":{""millis"":727194600000,""label"":""Sat 16 Jan 1993, 14:30 GMT""},""attendance"":50000,""teams"":[{""id"":34,""name"":""England"",""abbreviation"":""ENG""},{""id"":42,""name"":""France"",""abbreviation"":""FRA""}],""scores"":[16,15],""status"":""C"",""outcome"":""A"",""events"":[{""id"":154,""label"":""1993 Five Nations"",""sport"":""mru"",""start"":{""millis"":725846400000,""label"":""1993-01-01""},""end"":{""millis"":757382399000,""label"":""1993-12-31""}}]}"
4621,,,,,,728179200000,728179200000,"Thu 28 Jan 1993, 00:00 GMT",,775,Tunisia,TUN,43,Spain,ESP,8,20,C,B,,,,,,,,"{""matchId"":4621,""time"":{""millis"":728179200000,""label"":""Thu 28 Jan 1993, 00:00 GMT""},""teams"":[{""id"":775,""name"":""Tunisia"",""abbreviation"":""TUN""},{""id"":43,""name"":""Spain"",""abbreviation"":""ESP""}],""scores"":[8,20],""status"":""C"",""outcome"":""B"",""events"":[]}"
3692,,5,Parc des Princes,Paris,France,728956800000,728956800000,"Sat 6 Feb 1993, 00:00 GMT",49026,42,France,FRA,35,Scotland,SCO,11,3,C,A,154,1993 Five Nations,mru,725846400000,1993-01-01,757382399000,1993-12-31,"{""matchId"":3692,""venue"":{""id"":5,""name"":""Parc des Princes"",""city"":""Paris"",""country"":""France""},""time"":{""millis"":728956800000,""label"":""Sat 6 Feb 1993, 00:00 GMT""},""attendance"":49026,""teams"":[{""id"":42,""name"":""France"",""abbreviation"":""FRA""},{""id"":35,""name"":""Scotland"",""abbreviation"":""SCO""}],""scores"":[11,3],""status"":""C"",""outcome"":""A"",""events"":[{""id"":154,""label"":""1993 Five Nations"",""sport"":""mru"",""start"":{""millis"":725846400000,""label"":""1993-01-01""},""end"":{""millis"":757382399000,""label"":""1993-12-31""}}]}"
663,,2,Cardiff Arms Park,Cardiff,Wales,729009000000,729009000000,"Sat 6 Feb 1993, 14:30 GMT",,33,Wales,WAL,34,England,ENG,10,9,C,A,154,1993 Five Nations,mru,725846400000,1993-01-01,757382399000,1993-12-31,"{""matchId"":663,""venue"":{""id"":2,""name"":""Cardiff Arms Park"",""city"":""Cardiff"",""country"":""Wales""},""time"":{""millis"":729009000000,""label"":""Sat 6 Feb 1993, 14:30 GMT""},""teams"":[{""id"":33,""name"":""Wales"",""abbreviation"":""WAL""},{""id"":34,""name"":""England"",""abbreviation"":""ENG""}],""scores"":[10,9],""status"":""C"",""outcome"":""A"",""events"":[{""id"":154,""label"":""1993 Five Nations"",""sport"":""mru"",""start"":{""millis"":725846400000,""label"":""1993-01-01""},""end"":{""millis"":757382399000,""label"":""1993-12-31""}}]}"
3732,,225,Ciudad Universitaria,Madrid,Spain,729648000000,729648000000,"Sun 14 Feb 1993, 00:00 GMT",,43,Spain,ESP,41,Italy,ITA,0,52,C,B,,,,,,,,"{""matchId"":3732,""venue"":{""id"":225,""name"":""Ciudad Universitaria"",""city"":""Madrid"",""country"":""Spain""},""time"":{""millis"":729648000000,""label"":""Sun 14 Feb 1993, 00:00 GMT""},""teams"":[{""id"":43,""name"":""Spain"",""abbreviation"":""ESP""},{""id"":41,""name"":""Italy"",""abbreviation"":""ITA""}],""scores"":[0,52],""status"":""C"",""outcome"":""B"",""events"":[]}"
13186,,,,,,729648000000,729648000000,"Sun 14 Feb 1993, 00:00 GMT",,2522,Scotland,SCO,2518,Ireland,IRE,10,0,C,A,,,,,,,,"{""matchId"":13186,""time"":{""millis"":729648000000,""label"":""Sun 14 Feb 1993, 00:00 GMT""},""teams"":[{""id"":2522,""name"":""Scotland"",""abbreviation"":""SCO""},{""id"":2518,""name"":""Ireland"",""abbreviation"":""IRE""}],""scores"":[10,0],""status"":""C"",""outcome"":""A"",""events"":[]}"
664,,7,Murrayfield,Edinburgh,Scotland,730218600000,730218600000,"Sat 20 Feb 1993, 14:30 GMT",,35,Scotland,SCO,33,Wales,WAL,20,0,C,A,154,1993 Five Nations,mru,725846400000,1993-01-01,757382399000,1993-12-31,"{""matchId"":664,""venue"":{""id"":7,""name"":""Murrayfield"",""city"":""Edinburgh"",""country"":""Scotland""},""time"":{""millis"":730218600000,""label"":""Sat 20 Feb 1993, 14:30 GMT""},""teams"":[{""id"":35,""name"":""Scotland"",""abbreviation"":""SCO""},{""id"":33,""name"":""Wales"",""abbreviation"":""WAL""}],""scores"":[20,0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":154,""label"":""1993 Five Nations"",""sport"":""mru"",""start"":{""millis"":725846400000,""label"":""1993-01-01""},""end"":{""millis"":757382399000,""label"":""1993-12-31""}}]}"
3669,,4,Lansdowne Road,Dublin,Ireland,730219500000,730219500000,"Sat 20 Feb 1993, 14:45 GMT",60000,36,Ireland,IRE,42,France,FRA,6,21,C,B,154,1993 Five Nations,mru,725846400000,1993-01-01,757382399000,1993-12-31,"{""matchId"":3669,""venue"":{""id"":4,""name"":""Lansdowne Road"",""city"":""Dublin"",""country"":""Ireland""},""time"":{""millis"":730219500000,""label"":""Sat 20 Feb 1993, 14:45 GMT""},""attendance"":60000,""teams"":[{""id"":36,""name"":""Ireland"",""abbreviation"":""IRE""},{""id"":42,""name"":""France"",""abbreviation"":""FRA""}],""scores"":[6,21],""status"":""C"",""outcome"":""B"",""events"":[{""id"":154,""label"":""1993 Five Nations"",""sport"":""mru"",""start"":{""millis"":725846400000,""label"":""1993-01-01""},""end"":{""millis"":757382399000,""label"":""1993-12-31""}}]}"
