23045,Match 9,729,Winton Rugby Centre,Nassau,Bahamas,1452369600000.0,1452369600000.0,"Sat 9 Jan 2016, 15:00 GMT-05:00",300,697,Bahamas,BHS,3236,USA South,,18,37,C,B,1572,2015 NACRA Championship,mru,1425081600000.0,2015-02-28,1452383999000.0,2016-01-09,"{""matchId"":23045.0,""description"":""Match 9"",""eventPhase"":""Promotion/Relegation Play-Off"",""venue"":{""id"":729.0,""name"":""Winton Rugby Centre"",""city"":""Nassau"",""country"":""Bahamas""},""time"":{""millis"":1452369600000.0,""gmtOffset"":-5.0,""label"":""Sat 9 Jan 2016, 15:00 GMT-05:00""},""attendance"":300.0,""teams"":[{""id"":697.0,""name"":""Bahamas"",""abbreviation"":""BHS""},{""id"":3236.0,""name"":""USA South""}],""scores"":[18.0,37.0],""status"":""C"",""outcome"":""B"",""events"":[{""id"":1572.0,""label"":""2015 NACRA Championship"",""sport"":""mru"",""start"":{""millis"":1425081600000.0,""gmtOffset"":0.0,""label"":""2015-02-28""},""end"":{""millis"":1452383999000.0,""gmtOffset"":0.0,""label"":""2016-01-09""},""rankingsWeight"":1.0}]}"
22566,Match 2,7,Murrayfield,Edinburgh,Scotland,1454777400000.0,1454777400000.0,"Sat 6 Feb 2016, 16:50 GMT",0,35,Scotland,SCO,34,England,ENG,0,0,U,,1622,2016 Six Nations,mru,1454716800000.0,2016-02-06,1458431999000.0,2016-03-19,"{""matchId"":22566.0,""description"":""Match 2"",""venue"":{""id"":7.0,""name"":""Murrayfield"",""city"":""Edinburgh"",""country"":""Scotland""},""time"":{""millis"":1454777400000.0,""gmtOffset"":0.0,""label"":""Sat 6 Feb 2016, 16:50 GMT""},""attendance"":0.0,""teams"":[{""id"":35.0,""name"":""Scotland"",""abbreviation"":""SCO""},{""id"":34.0,""name"":""England"",""abbreviation"":""ENG""}],""scores"":[0.0,0.0],""status"":""U"",""events"":[{""id"":1622.0,""label"":""2016 Six Nations"",""sport"":""mru"",""start"":{""millis"":1454716800000.0,""gmtOffset"":0.0,""label"":""2016-02-06""},""end"":{""millis"":1458431999000.0,""gmtOffset"":0.0,""label"":""2016-03-19""},""rankingsWeight"":1.0,""abbr"":""6N""}]}"
22939,,1138,BBVA Compass Stadium,Houston,United States,1454806800000.0,1454806800000.0,"Sat 6 Feb 2016, 19:00 GMT-06:00",0,51,USA,USA,40,Argentina,ARG,0,0,U,,1641,2016 Americas Rugby Championship,mru,1454716800000.0,2016-02-06,1457308799000.0,2016-03-06,"{""matchId"":22939.0,""venue"":{""id"":1138.0,""name"":""BBVA Compass Stadium"",""city"":""Houston"",""country"":""United States""},""time"":{""millis"":1454806800000.0,""gmtOffset"":-6.0,""label"":""Sat 6 Feb 2016, 19:00 GMT-06:00""},""attendance"":0.0,""teams"":[{""id"":51.0,""name"":""USA"",""abbreviation"":""USA""},{""id"":40.0,""name"":""Argentina"",""abbreviation"":""ARG""}],""scores"":[0.0,0.0],""status"":""U"",""events"":[{""id"":1641.0,""label"":""2016 Americas Rugby Championship"",""sport"":""mru"",""start"":{""millis"":1454716800000.0,""gmtOffset"":0.0,""label"":""2016-02-06""},""end"":{""millis"":1457308799000.0,""gmtOffset"":0.0,""label"":""2016-03-06""},""rankingsWeight"":1.0}]}"
22940,,,,,,1454796600000.0,1454796600000.0,"Sat 6 Feb 2016, 19:10 GMT-03:00",0,708,Chile,CHL,703,Brazil,BRA,0,0,U,,1641,2016 Americas Rugby Championship,mru,1454716800000.0,2016-02-06,1457308799000.0,2016-03-06,"{""matchId"":22940.0,""time"":{""millis"":1454796600000.0,""gmtOffset"":-3.0,""label"":""Sat 6 Feb 2016, 19:10 GMT-03:00""},""attendance"":0.0,""teams"":[{""id"":708.0,""name"":""Chile"",""abbreviation"":""CHL""},{""id"":703.0,""name"":""Brazil"",""abbreviation"":""BRA""}],""scores"":[0.0,0.0],""status"":""U"",""events"":[{""id"":1641.0,""label"":""2016 Americas Rugby Championship"",""sport"":""mru"",""start"":{""millis"":1454716800000.0,""gmtOffset"":0.0,""label"":""2016-02-06""},""end"":{""millis"":1457308799000.0,""gmtOffset"":0.0,""label"":""2016-03-06""},""rankingsWeight"":1.0}]}"
23075,Match 3,1355,Stade Marcel-Verchère,Bourg-en-Bresse,France,1454788800000.0,1454788800000.0,"Sat 6 Feb 2016, 21:00 GMT+01:00",0,2519,France,FRA,2601,Italy,ITA,0,0,U,,1650,2016 Women's Six Nations,wru,1454630400000.0,2016-02-05,1458518399000.0,2016-03-20,"{""matchId"":23075.0,""description"":""Match 3"",""venue"":{""id"":1355.0,""name"":""Stade Marcel-Verchère"",""city"":""Bourg-en-Bresse"",""country"":""France""},""time"":{""millis"":1454788800000.0,""gmtOffset"":1.0,""label"":""Sat 6 Feb 2016, 21:00 GMT+01:00""},""attendance"":0.0,""teams"":[{""id"":2519.0,""name"":""France"",""abbreviation"":""FRA""},{""id"":2601.0,""name"":""Italy"",""abbreviation"":""ITA""}],""scores"":[0.0,0.0],""status"":""U"",""events"":[{""id"":1650.0,""label"":""2016 Women's Six Nations"",""sport"":""wru"",""start"":{""millis"":1454630400000.0,""gmtOffset"":0.0,""label"":""2016-02-05""},""end"":{""millis"":1458518399000.0,""gmtOffset"":0.0,""label"":""2016-03-20""},""rankingsWeight"":1.0}]}"
22567,Match 3,4,Aviva Stadium,Dublin,Ireland,1454857200000.0,1454857200000.0,"Sun 7 Feb 2016, 15:00 GMT",0,36,Ireland,IRE,33,Wales,WAL,0,0,U,,1622,2016 Six Nations,mru,1454716800000.0,2016-02-06,1458431999000.0,2016-03-19,"{""matchId"":22567.0,""description"":""Match 3"",""venue"":{""id"":4.0,""name"":""Aviva Stadium"",""city"":""Dublin"",""country"":""Ireland""},""time"":{""millis"":1454857200000.0,""gmtOffset"":0.0,""label"":""Sun 7 Feb 2016, 15:00 GMT""},""attendance"":0.0,""teams"":[{""id"":36.0,""name"":""Ireland"",""abbreviation"":""IRE""},{""id"":33.0,""name"":""Wales"",""abbreviation"":""WAL""}],""scores"":[0.0,0.0],""status"":""U"",""events"":[{""id"":1622.0,""label"":""2016 Six Nations"",""sport"":""mru"",""start"":{""millis"":1454716800000.0,""gmtOffset"":0.0,""label"":""2016-02-06""},""end"":{""millis"":1458431999000.0,""gmtOffset"":0.0,""label"":""2016-03-19""},""rankingsWeight"":1.0,""abbr"":""6N""}]}"
23061,Match 4,1105,Parc Eirias,Colwyn Bay,Wales,1455301800000.0,1455301800000.0,"Fri 12 Feb 2016, 18:30 GMT",0,2760,Wales,WAL,2753,Scotland,SCO,0,0,U,,1652,2016 U20 Six Nations,jm,1454630400000.0,2016-02-05,1458345599000.0,2016-03-18,"{""matchId"":23061.0,""description"":""Match 4"",""venue"":{""id"":1105.0,""name"":""Parc Eirias"",""city"":""Colwyn Bay"",""country"":""Wales""},""time"":{""millis"":1455301800000.0,""gmtOffset"":0.0,""label"":""Fri 12 Feb 2016, 18:30 GMT""},""attendance"":0.0,""teams"":[{""id"":2760.0,""name"":""Wales"",""abbreviation"":""WAL""},{""id"":2753.0,""name"":""Scotland"",""abbreviation"":""SCO""}],""scores"":[0.0,0.0],""status"":""U"",""events"":[{""id"":1652.0,""label"":""2016 U20 Six Nations"",""sport"":""jm"",""start"":{""millis"":1454630400000.0,""gmtOffset"":0.0,""label"":""2016-02-05""},""end"":{""millis"":1458345599000.0,""gmtOffset"":0.0,""label"":""2016-03-18""},""rankingsWeight"":1.0}]}"
23062,Match 5,1305,Stadio Mario e Romolo Pacifici,San Dona di Piave,Italy,1455300600000.0,1455300600000.0,"Fri 12 Feb 2016, 19:10 GMT+01:00",0,2761,Italy,ITA,2756,England,ENG,0,0,U,,1652,2016 U20 Six Nations,jm,1454630400000.0,2016-02-05,1458345599000.0,2016-03-18,"{""matchId"":23062.0,""description"":""Match 5"",""venue"":{""id"":1305.0,""name"":""Stadio Mario e Romolo Pacifici"",""city"":""San Dona di Piave"",""country"":""Italy""},""time"":{""millis"":1455300600000.0,""gmtOffset"":1.0,""label"":""Fri 12 Feb 2016, 19:10 GMT+01:00""},""attendance"":0.0,""teams"":[{""id"":2761.0,""name"":""Italy"",""abbreviation"":""ITA""},{""id"":2756.0,""name"":""England"",""abbreviation"":""ENG""}],""scores"":[0.0,0.0],""status"":""U"",""events"":[{""id"":1652.0,""label"":""2016 U20 Six Nations"",""sport"":""jm"",""start"":{""millis"":1454630400000.0,""gmtOffset"":0.0,""label"":""2016-02-05""},""end"":{""millis"":1458345599000.0,""gmtOffset"":0.0,""label"":""2016-03-18""},""rankingsWeight"":1.0}]}"
22943,,1243,Arena Barueri,Sao Paulo,Brazil,1455315000000.0,1455315000000.0,"Fri 12 Feb 2016, 20:10 GMT-02:00",0,703,Brazil,BRA,68,Uruguay,URU,0,0,U,,1641,2016 Americas Rugby Championship,mru,1454716800000.0,2016-02-06,1457308799000.0,2016-03-06,"{""matchId"":22943.0,""venue"":{""id"":1243.0,""name"":""Arena Barueri"",""city"":""Sao Paulo"",""country"":""Brazil""},""time"":{""millis"":1455315000000.0,""gmtOffset"":-2.0,""label"":""Fri 12 Feb 2016, 20:10 GMT-02:00""},""attendance"":0.0,""teams"":[{""id"":703.0,""name"":""Brazil"",""abbreviation"":""BRA""},{""id"":68.0,""name"":""Uruguay"",""abbreviation"":""URU""}],""scores"":[0.0,0.0],""status"":""U"",""events"":[{""id"":1641.0,""label"":""2016 Americas Rugby Championship"",""sport"":""mru"",""start"":{""millis"":1454716800000.0,""gmtOffset"":0.0,""label"":""2016-02-06""},""end"":{""millis"":1457308799000.0,""gmtOffset"":0.0,""label"":""2016-03-06""},""rankingsWeight"":1.0}]}"
23063,Match 6,527,Stade Egassiarial,Narbonne,France,1455307500000.0,1455307500000.0,"Fri 12 Feb 2016, 21:05 GMT+01:00",0,2758,France,FRA,2749,Ireland,IRE,0,0,U,,1652,2016 U20 Six Nations,jm,1454630400000.0,2016-02-05,1458345599000.0,2016-03-18,"{""matchId"":23063.0,""description"":""Match 6"",""venue"":{""id"":527.0,""name"":""Stade Egassiarial"",""city"":""Narbonne"",""country"":""France""},""time"":{""millis"":1455307500000.0,""gmtOffset"":1.0,""label"":""Fri 12 Feb 2016, 21:05 GMT+01:00""},""attendance"":0.0,""teams"":[{""id"":2758.0,""name"":""France"",""abbreviation"":""FRA""},{""id"":2749.0,""name"":""Ireland"",""abbreviation"":""IRE""}],""scores"":[0.0,0.0],""status"":""U"",""events"":[{""id"":1652.0,""label"":""2016 U20 Six Nations"",""sport"":""jm"",""start"":{""millis"":1454630400000.0,""gmtOffset"":0.0,""label"":""2016-02-05""},""end"":{""millis"":1458345599000.0,""gmtOffset"":0.0,""label"":""2016-03-18""},""rankingsWeight"":1.0}]}"
22681,Match 19,,,,,1455321600000.0,1455321600000.0,"Sat 13 Feb 2016, 00:00 GMT",0,44,Portugal,POR,720,Georgia,GEO,0,0,U,,1531,"2016 European Nations Cup, Division 1A",mru,1404172800000.0,2014-07-01,1467331199000.0,2016-06-30,"{""matchId"":22681.0,""description"":""Match 19"",""time"":{""millis"":1455321600000.0,""gmtOffset"":0.0,""label"":""Sat 13 Feb 2016, 00:00 GMT""},""attendance"":0.0,""teams"":[{""id"":44.0,""name"":""Portugal"",""abbreviation"":""POR""},{""id"":720.0,""name"":""Georgia"",""abbreviation"":""GEO""}],""scores"":[0.0,0.0],""status"":""U"",""events"":[{""id"":1531.0,""label"":""2016 European Nations Cup, Division 1A"",""sport"":""mru"",""start"":{""millis"":1404172800000.0,""gmtOffset"":0.0,""label"":""2014-07-01""},""end"":{""millis"":1467331199000.0,""gmtOffset"":0.0,""label"":""2016-06-30""},""rankingsWeight"":1.0}]}"
22682,Match 20,,,,,1455321600000.0,1455321600000.0,"Sat 13 Feb 2016, 00:00 GMT",0,43,Spain,ESP,52,Romania,ROM,0,0,U,,1531,"2016 European Nations Cup, Division 1A",mru,1404172800000.0,2014-07-01,1467331199000.0,2016-06-30,"{""matchId"":22682.0,""description"":""Match 20"",""time"":{""millis"":1455321600000.0,""gmtOffset"":0.0,""label"":""Sat 13 Feb 2016, 00:00 GMT""},""attendance"":0.0,""teams"":[{""id"":43.0,""name"":""Spain"",""abbreviation"":""ESP""},{""id"":52.0,""name"":""Romania"",""abbreviation"":""ROM""}],""scores"":[0.0,0.0],""status"":""U"",""events"":[{""id"":1531.0,""label"":""2016 European Nations Cup, Division 1A"",""sport"":""mru"",""start"":{""millis"":1404172800000.0,""gmtOffset"":0.0,""label"":""2014-07-01""},""end"":{""millis"":1467331199000.0,""gmtOffset"":0.0,""label"":""2016-06-30""},""rankingsWeight"":1.0}]}"
22683,Match 21,,,,,1455321600000.0,1455321600000.0,"Sat 13 Feb 2016, 00:00 GMT",0,756,Russia,RUS,721,Germany,GER,0,0,U,,1531,"2016 European Nations Cup, Division 1A",mru,1404172800000.0,2014-07-01,1467331199000.0,2016-06-30,"{""matchId"":22683.0,""description"":""Match 21"",""time"":{""millis"":1455321600000.0,""gmtOffset"":0.0,""label"":""Sat 13 Feb 2016, 00:00 GMT""},""attendance"":0.0,""teams"":[{""id"":756.0,""name"":""Russia"",""abbreviation"":""RUS""},{""id"":721.0,""name"":""Germany"",""abbreviation"":""GER""}],""scores"":[0.0,0.0],""status"":""U"",""events"":[{""id"":1531.0,""label"":""2016 European Nations Cup, Division 1A"",""sport"":""mru"",""start"":{""millis"":1404172800000.0,""gmtOffset"":0.0,""label"":""2014-07-01""},""end"":{""millis"":1467331199000.0,""gmtOffset"":0.0,""label"":""2016-06-30""},""rankingsWeight"":1.0}]}"
23076,Match 4,1356,Stadio Gino Pistoni,Ivrea,Italy,1455372000000.0,1455372000000.0,"Sat 13 Feb 2016, 15:00 GMT+01:00",0,2601,Italy,ITA,2517,England,ENG,0,0,U,,1650,2016 Women's Six Nations,wru,1454630400000.0,2016-02-05,1458518399000.0,2016-03-20,"{""matchId"":23076.0,""description"":""Match 4"",""venue"":{""id"":1356.0,""name"":""Stadio Gino Pistoni"",""city"":""Ivrea"",""country"":""Italy""},""time"":{""millis"":1455372000000.0,""gmtOffset"":1.0,""label"":""Sat 13 Feb 2016, 15:00 GMT+01:00""},""attendance"":0.0,""teams"":[{""id"":2601.0,""name"":""Italy"",""abbreviation"":""ITA""},{""id"":2517.0,""name"":""England"",""abbreviation"":""ENG""}],""scores"":[0.0,0.0],""status"":""U"",""events"":[{""id"":1650.0,""label"":""2016 Women's Six Nations"",""sport"":""wru"",""start"":{""millis"":1454630400000.0,""gmtOffset"":0.0,""label"":""2016-02-05""},""end"":{""millis"":1458518399000.0,""gmtOffset"":0.0,""label"":""2016-03-20""},""rankingsWeight"":1.0}]}"
22568,Match 4,6,Stade de France,St Denis,France,1455373500000.0,1455373500000.0,"Sat 13 Feb 2016, 15:25 GMT+01:00",0,42,France,FRA,36,Ireland,IRE,0,0,U,,1622,2016 Six Nations,mru,1454716800000.0,2016-02-06,1458431999000.0,2016-03-19,"{""matchId"":22568.0,""description"":""Match 4"",""venue"":{""id"":6.0,""name"":""Stade de France"",""city"":""St Denis"",""country"":""France""},""time"":{""millis"":1455373500000.0,""gmtOffset"":1.0,""label"":""Sat 13 Feb 2016, 15:25 GMT+01:00""},""attendance"":0.0,""teams"":[{""id"":42.0,""name"":""France"",""abbreviation"":""FRA""},{""id"":36.0,""name"":""Ireland"",""abbreviation"":""IRE""}],""scores"":[0.0,0.0],""status"":""U"",""events"":[{""id"":1622.0,""label"":""2016 Six Nations"",""sport"":""mru"",""start"":{""millis"":1454716800000.0,""gmtOffset"":0.0,""label"":""2016-02-06""},""end"":{""millis"":1458431999000.0,""gmtOffset"":0.0,""label"":""2016-03-19""},""rankingsWeight"":1.0,""abbr"":""6N""}]}"
22569,Match 5,1,Millennium Stadium,Cardiff,Wales,1455382200000.0,1455382200000.0,"Sat 13 Feb 2016, 16:50 GMT",0,33,Wales,WAL,35,Scotland,SCO,0,0,U,,1622,2016 Six Nations,mru,1454716800000.0,2016-02-06,1458431999000.0,2016-03-19,"{""matchId"":22569.0,""description"":""Match 5"",""venue"":{""id"":1.0,""name"":""Millennium Stadium"",""city"":""Cardiff"",""country"":""Wales""},""time"":{""millis"":1455382200000.0,""gmtOffset"":0.0,""label"":""Sat 13 Feb 2016, 16:50 GMT""},""attendance"":0.0,""teams"":[{""id"":33.0,""name"":""Wales"",""abbreviation"":""WAL""},{""id"":35.0,""name"":""Scotland"",""abbreviation"":""SCO""}],""scores"":[0.0,0.0],""status"":""U"",""events"":[{""id"":1622.0,""label"":""2016 Six Nations"",""sport"":""mru"",""start"":{""millis"":1454716800000.0,""gmtOffset"":0.0,""label"":""2016-02-06""},""end"":{""millis"":1458431999000.0,""gmtOffset"":0.0,""label"":""2016-03-19""},""rankingsWeight"":1.0,""abbr"":""6N""}]}"
22941,,1352,Dell Diamond Stadium,"Austin, Texas",United States,1455408000000.0,1455408000000.0,"Sat 13 Feb 2016, 18:00 GMT-06:00",0,51,USA,USA,50,Canada,CAN,0,0,U,,1641,2016 Americas Rugby Championship,mru,1454716800000.0,2016-02-06,1457308799000.0,2016-03-06,"{""matchId"":22941.0,""venue"":{""id"":1352.0,""name"":""Dell Diamond Stadium"",""city"":""Austin, Texas"",""country"":""United States""},""time"":{""millis"":1455408000000.0,""gmtOffset"":-6.0,""label"":""Sat 13 Feb 2016, 18:00 GMT-06:00""},""attendance"":0.0,""teams"":[{""id"":51.0,""name"":""USA"",""abbreviation"":""USA""},{""id"":50.0,""name"":""Canada"",""abbreviation"":""CAN""}],""scores"":[0.0,0.0],""status"":""U"",""events"":[{""id"":1641.0,""label"":""2016 Americas Rugby Championship"",""sport"":""mru"",""start"":{""millis"":1454716800000.0,""gmtOffset"":0.0,""label"":""2016-02-06""},""end"":{""millis"":1457308799000.0,""gmtOffset"":0.0,""label"":""2016-03-06""},""rankingsWeight"":1.0}]}"
22942,,,,,,1455397800000.0,1455397800000.0,"Sat 13 Feb 2016, 18:10 GMT-03:00",0,40,Argentina,ARG,708,Chile,CHL,0,0,U,,1641,2016 Americas Rugby Championship,mru,1454716800000.0,2016-02-06,1457308799000.0,2016-03-06,"{""matchId"":22942.0,""time"":{""millis"":1455397800000.0,""gmtOffset"":-3.0,""label"":""Sat 13 Feb 2016, 18:10 GMT-03:00""},""attendance"":0.0,""teams"":[{""id"":40.0,""name"":""Argentina"",""abbreviation"":""ARG""},{""id"":708.0,""name"":""Chile"",""abbreviation"":""CHL""}],""scores"":[0.0,0.0],""status"":""U"",""events"":[{""id"":1641.0,""label"":""2016 Americas Rugby Championship"",""sport"":""mru"",""start"":{""millis"":1454716800000.0,""gmtOffset"":0.0,""label"":""2016-02-06""},""end"":{""millis"":1457308799000.0,""gmtOffset"":0.0,""label"":""2016-03-06""},""rankingsWeight"":1.0}]}"
23077,Match 5,526,Stade Aime-Giral,Perpignan,France,1455393600000.0,1455393600000.0,"Sat 13 Feb 2016, 21:00 GMT+01:00",0,2519,France,FRA,2518,Ireland,IRE,0,0,U,,1650,2016 Women's Six Nations,wru,1454630400000.0,2016-02-05,1458518399000.0,2016-03-20,"{""matchId"":23077.0,""description"":""Match 5"",""venue"":{""id"":526.0,""name"":""Stade Aime-Giral"",""city"":""Perpignan"",""country"":""France""},""time"":{""millis"":1455393600000.0,""gmtOffset"":1.0,""label"":""Sat 13 Feb 2016, 21:00 GMT+01:00""},""attendance"":0.0,""teams"":[{""id"":2519.0,""name"":""France"",""abbreviation"":""FRA""},{""id"":2518.0,""name"":""Ireland"",""abbreviation"":""IRE""}],""scores"":[0.0,0.0],""status"":""U"",""events"":[{""id"":1650.0,""label"":""2016 Women's Six Nations"",""sport"":""wru"",""start"":{""millis"":1454630400000.0,""gmtOffset"":0.0,""label"":""2016-02-05""},""end"":{""millis"":1458518399000.0,""gmtOffset"":0.0,""label"":""2016-03-20""},""rankingsWeight"":1.0}]}"
23078,Match 6,211,The Gnoll,Neath,Wales,1455458400000.0,1455458400000.0,"Sun 14 Feb 2016, 14:00 GMT",0,2520,Wales,WAL,2522,Scotland,SCO,0,0,U,,1650,2016 Women's Six Nations,wru,1454630400000.0,2016-02-05,1458518399000.0,2016-03-20,"{""matchId"":23078.0,""description"":""Match 6"",""venue"":{""id"":211.0,""name"":""The Gnoll"",""city"":""Neath"",""country"":""Wales""},""time"":{""millis"":1455458400000.0,""gmtOffset"":0.0,""label"":""Sun 14 Feb 2016, 14:00 GMT""},""attendance"":0.0,""teams"":[{""id"":2520.0,""name"":""Wales"",""abbreviation"":""WAL""},{""id"":2522.0,""name"":""Scotland"",""abbreviation"":""SCO""}],""scores"":[0.0,0.0],""status"":""U"",""events"":[{""id"":1650.0,""label"":""2016 Women's Six Nations"",""sport"":""wru"",""start"":{""millis"":1454630400000.0,""gmtOffset"":0.0,""label"":""2016-02-05""},""end"":{""millis"":1458518399000.0,""gmtOffset"":0.0,""label"":""2016-03-20""},""rankingsWeight"":1.0}]}"
22570,Match 6,56,Stadio Olimpico,Roma,Italy,1455458400000.0,1455458400000.0,"Sun 14 Feb 2016, 15:00 GMT+01:00",0,41,Italy,ITA,34,England,ENG,0,0,U,,1622,2016 Six Nations,mru,1454716800000.0,2016-02-06,1458431999000.0,2016-03-19,"{""matchId"":22570.0,""description"":""Match 6"",""venue"":{""id"":56.0,""name"":""Stadio Olimpico"",""city"":""Roma"",""country"":""Italy""},""time"":{""millis"":1455458400000.0,""gmtOffset"":1.0,""label"":""Sun 14 Feb 2016, 15:00 GMT+01:00""},""attendance"":0.0,""teams"":[{""id"":41.0,""name"":""Italy"",""abbreviation"":""ITA""},{""id"":34.0,""name"":""England"",""abbreviation"":""ENG""}],""scores"":[0.0,0.0],""status"":""U"",""events"":[{""id"":1622.0,""label"":""2016 Six Nations"",""sport"":""mru"",""start"":{""millis"":1454716800000.0,""gmtOffset"":0.0,""label"":""2016-02-06""},""end"":{""millis"":1458431999000.0,""gmtOffset"":0.0,""label"":""2016-03-19""},""rankingsWeight"":1.0,""abbr"":""6N""}]}"
22700,Match 23,,,,,1455926400000.0,1455926400000.0,"Sat 20 Feb 2016, 00:00 GMT",0,699,Belgium,BEL,64,Netherlands,NED,0,0,U,,1532,"2016 European Nations Cup, Division 1B",mru,1404172800000.0,2014-07-01,1467331199000.0,2016-06-30,"{""matchId"":22700.0,""description"":""Match 23"",""time"":{""millis"":1455926400000.0,""gmtOffset"":0.0,""label"":""Sat 20 Feb 2016, 00:00 GMT""},""attendance"":0.0,""teams"":[{""id"":699.0,""name"":""Belgium"",""abbreviation"":""BEL""},{""id"":64.0,""name"":""Netherlands"",""abbreviation"":""NED""}],""scores"":[0.0,0.0],""status"":""U"",""events"":[{""id"":1532.0,""label"":""2016 European Nations Cup, Division 1B"",""sport"":""mru"",""start"":{""millis"":1404172800000.0,""gmtOffset"":0.0,""label"":""2014-07-01""},""end"":{""millis"":1467331199000.0,""gmtOffset"":0.0,""label"":""2016-06-30""},""rankingsWeight"":1.0}]}"
22966,Match 1,,,,,1455966000000.0,1455966000000.0,"Sat 20 Feb 2016, 11:00 GMT",0,3935,England 7s,ENG,3944,Japan 7s,JPN,0,0,U,,1630,2015/16 HSBC World Rugby Women's Sevens Series - Sao Paulo,wrs,1455926400000.0,2016-02-20,1456099199000.0,2016-02-21,"{""matchId"":22966.0,""description"":""Match 1"",""eventPhase"":""Pool"",""time"":{""millis"":1455966000000.0,""gmtOffset"":0.0,""label"":""Sat 20 Feb 2016, 11:00 GMT""},""attendance"":0.0,""teams"":[{""id"":3935.0,""name"":""England 7s"",""abbreviation"":""ENG""},{""id"":3944.0,""name"":""Japan 7s"",""abbreviation"":""JPN""}],""scores"":[0.0,0.0],""status"":""U"",""events"":[{""id"":1630.0,""label"":""2015/16 HSBC World Rugby Women's Sevens Series - Sao Paulo"",""sport"":""wrs"",""start"":{""millis"":1455926400000.0,""gmtOffset"":0.0,""label"":""2016-02-20""},""end"":{""millis"":1456099199000.0,""gmtOffset"":0.0,""label"":""2016-02-21""},""rankingsWeight"":1.0,""abbr"":""BRA""}]}"
22967,Match 2,,,,,1455967320000.0,1455967320000.0,"Sat 20 Feb 2016, 11:22 GMT",0,3937,France 7s,FRA,3928,Brazil 7s,BRA,0,0,U,,1630,2015/16 HSBC World Rugby Women's Sevens Series - Sao Paulo,wrs,1455926400000.0,2016-02-20,1456099199000.0,2016-02-21,"{""matchId"":22967.0,""description"":""Match 2"",""eventPhase"":""Pool"",""time"":{""millis"":1455967320000.0,""gmtOffset"":0.0,""label"":""Sat 20 Feb 2016, 11:22 GMT""},""attendance"":0.0,""teams"":[{""id"":3937.0,""name"":""France 7s"",""abbreviation"":""FRA""},{""id"":3928.0,""name"":""Brazil 7s"",""abbreviation"":""BRA""}],""scores"":[0.0,0.0],""status"":""U"",""events"":[{""id"":1630.0,""label"":""2015/16 HSBC World Rugby Women's Sevens Series - Sao Paulo"",""sport"":""wrs"",""start"":{""millis"":1455926400000.0,""gmtOffset"":0.0,""label"":""2016-02-20""},""end"":{""millis"":1456099199000.0,""gmtOffset"":0.0,""label"":""2016-02-21""},""rankingsWeight"":1.0,""abbr"":""BRA""}]}"
22968,Match 3,,,,,1455968640000.0,1455968640000.0,"Sat 20 Feb 2016, 11:44 GMT",0,3927,Australia 7s,AUS,3936,Fiji 7s,FIJ,0,0,U,,1630,2015/16 HSBC World Rugby Women's Sevens Series - Sao Paulo,wrs,1455926400000.0,2016-02-20,1456099199000.0,2016-02-21,"{""matchId"":22968.0,""description"":""Match 3"",""eventPhase"":""Pool"",""time"":{""millis"":1455968640000.0,""gmtOffset"":0.0,""label"":""Sat 20 Feb 2016, 11:44 GMT""},""attendance"":0.0,""teams"":[{""id"":3927.0,""name"":""Australia 7s"",""abbreviation"":""AUS""},{""id"":3936.0,""name"":""Fiji 7s"",""abbreviation"":""FIJ""}],""scores"":[0.0,0.0],""status"":""U"",""events"":[{""id"":1630.0,""label"":""2015/16 HSBC World Rugby Women's Sevens Series - Sao Paulo"",""sport"":""wrs"",""start"":{""millis"":1455926400000.0,""gmtOffset"":0.0,""label"":""2016-02-20""},""end"":{""millis"":1456099199000.0,""gmtOffset"":0.0,""label"":""2016-02-21""},""rankingsWeight"":1.0,""abbr"":""BRA""}]}"
22969,Match 4,,,,,1455969960000.0,1455969960000.0,"Sat 20 Feb 2016, 12:06 GMT",0,3929,Canada 7s,CAN,3942,Ireland 7s,IRE,0,0,U,,1630,2015/16 HSBC World Rugby Women's Sevens Series - Sao Paulo,wrs,1455926400000.0,2016-02-20,1456099199000.0,2016-02-21,"{""matchId"":22969.0,""description"":""Match 4"",""eventPhase"":""Pool"",""time"":{""millis"":1455969960000.0,""gmtOffset"":0.0,""label"":""Sat 20 Feb 2016, 12:06 GMT""},""attendance"":0.0,""teams"":[{""id"":3929.0,""name"":""Canada 7s"",""abbreviation"":""CAN""},{""id"":3942.0,""name"":""Ireland 7s"",""abbreviation"":""IRE""}],""scores"":[0.0,0.0],""status"":""U"",""events"":[{""id"":1630.0,""label"":""2015/16 HSBC World Rugby Women's Sevens Series - Sao Paulo"",""sport"":""wrs"",""start"":{""millis"":1455926400000.0,""gmtOffset"":0.0,""label"":""2016-02-20""},""end"":{""millis"":1456099199000.0,""gmtOffset"":0.0,""label"":""2016-02-21""},""rankingsWeight"":1.0,""abbr"":""BRA""}]}"
